Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
"Наименование Избирательной комиссии:    Уфа, Демская"																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №3454	УИК №3455									
1	"Число избирателей, включенных в список избирателей"	51477	2186	1765	1479	1718	1604	1897	1686	1557	1629	1307	1085	1177	1274	1433	1449	1676	1564	1853	1202	1538	1510	1490	1540	1895	2113	1588	2021	1808	1154	1510	227	1559	1983									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44577	1700	1500	1100	1400	1400	1600	1400	1400	1500	1100	1000	1100	1100	1200	1300	1500	1400	1600	1100	1450	1300	1300	1400	1600	1900	1400	1800	1600	1000	1200	227	1300	1700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33181	1506	1093	820	956	1030	1352	1084	1024	1153	751	593	841	781	859	1076	1150	898	950	684	1233	1070	1194	1063	1207	1189	800	1483	981	718	1000	167	1090	1385									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	948	25	35	36	33	23	30	26	35	31	35	48	15	44	45	14	28	12	21	17	9	40	15	17	46	38	19	61	57	9	10	59	5	10									
6	Число погашенных избирательных бюллетеней	10448	169	372	244	411	347	218	290	341	316	314	359	244	275	296	210	322	490	629	399	208	190	91	320	347	673	581	256	562	273	190	1	205	305									
7	Число избирательных бюллетеней в переносных ящиках для голосования	948	25	35	36	33	23	30	26	35	31	35	48	15	44	45	14	28	12	21	17	9	40	15	17	46	38	19	61	57	9	10	59	5	10									
8	Число бюллетеней в стационарных ящиках для голосования	33180	1506	1093	820	956	1029	1352	1084	1024	1153	751	593	841	781	859	1076	1150	898	950	684	1233	1070	1194	1063	1207	1189	800	1483	981	718	1000	167	1090	1385									
9	Число недействительных избирательных бюллетеней	322	7	0	13	14	10	13	0	5	30	12	6	9	13	10	24	14	0	13	6	9	4	4	10	13	16	16	7	12	5	15	4	6	2									
10	Число действительных избирательных бюллетеней	33806	1524	1128	843	975	1042	1369	1110	1054	1154	774	635	847	812	894	1066	1164	910	958	695	1233	1106	1205	1070	1240	1211	803	1537	1026	722	995	222	1089	1393									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	219	12	12	6	4	8	4	6	7	12	6	5	5	7	6	4	8	8	6	5	6	6	8	9	9	8	6	7	12	0	4	1	7	5									
		0.64%	0.78%	1.06%	0.70%	0.40%	0.76%	0.29%	0.54%	0.66%	1.01%	0.76%	0.78%	0.58%	0.85%	0.66%	0.37%	0.68%	0.88%	0.62%	0.71%	0.48%	0.54%	0.66%	0.83%	0.72%	0.65%	0.73%	0.45%	1.16%	0.00%	0.40%	0.44%	0.64%	0.36%									
14	Грудинин Павел Николаевич	4229	187	91	140	149	177	156	67	97	135	123	70	52	126	106	143	135	83	192	101	153	103	68	136	161	214	144	172	175	86	170	26	152	139									
