Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
"Наименование Избирательной комиссии:    Смоленск, Заднепровская"																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №825					
1	"Число избирателей, включенных в списки избирателей"	78073	2102	1901	2084	1485	2583	1558	567	337	1946	1913	2407	777	1215	2481	2140	2612	2310	2402	1854	2336	2417	1895	2256	1713	2003	2390	1797	2149	2177	1573	1396	1786	2317	2018	2000	1977	1471	2531	1874	2389	934					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	76850	2100	1900	2000	1500	2600	1400	550	300	1950	1900	2400	750	1200	2500	2150	2600	2300	2400	1950	2300	2400	1850	2250	1700	2000	2450	1800	2100	2050	1500	1300	1750	2250	2000	2000	1950	1400	2500	1900	2200	750					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	45138	1323	1189	1025	817	1556	800	295	222	980	1547	1587	323	616	1604	1198	1545	1340	1263	1311	1473	1472	1035	1467	1057	1192	1445	1116	1357	1251	792	643	914	1074	1153	1115	1101	582	1451	1122	1241	544					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4840	74	47	236	92	134	119	58	66	120	117	70	104	185	93	138	99	66	226	24	42	105	49	89	97	37	132	65	66	128	160	119	127	272	166	106	105	331	116	130	266	64					
6	Число погашенных избирательных бюллетеней	26872	703	664	739	591	910	481	197	12	850	236	743	323	399	803	814	956	894	911	615	785	823	766	694	546	771	873	619	677	671	548	538	709	904	681	779	744	487	933	648	693	142					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4840	74	47	236	92	134	119	58	66	120	117	70	104	185	93	138	99	66	226	24	42	105	49	89	97	37	132	65	66	128	160	119	127	272	166	106	105	331	116	130	266	64					
8	Число бюллетеней в стационарных ящиках для голосования	45093	1319	1189	1025	817	1556	800	295	222	979	1547	1585	323	616	1603	1198	1542	1340	1262	1309	1473	1472	1035	1452	1057	1191	1443	1116	1356	1251	792	643	914	1074	1151	1115	1101	582	1447	1117	1241	543					
9	Число недействительных избирательных бюллетеней	927	17	29	15	26	29	19	2	7	24	35	29	13	16	37	22	18	31	26	28	24	51	18	28	27	25	29	27	24	24	12	9	22	24	18	25	13	12	36	17	29	10					
10	Число действительных избирательных бюллетеней	49006	1376	1207	1246	883	1661	900	351	281	1075	1629	1626	414	785	1659	1314	1623	1375	1462	1305	1491	1526	1066	1513	1127	1203	1546	1154	1398	1355	940	753	1019	1322	1299	1196	1193	901	1527	1230	1478	597					
11	Число полученных открепительных  удостоверений	1350	25	30	10	20	35	20	5	5	37	55	100	15	12	48	20	40	38	45	35	41	60	30	40	30	35	57	33	30	41	20	15	20	25	45	50	25	25	45	30	48	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1102	20	22	6	19	35	17	4	2	29	40	90	4	11	39	19	31	38	39	27	39	49	24	35	28	31	56	22	23	31	14	10	13	20	40	35	21	19	33	21	41	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1007	17	17	25	10	27	34	18	7	21	7	35	11	26	23	17	33	31	15	9	26	27	23	30	17	17	17	26	25	34	18	29	23	34	36	36	29	18	42	26	42	49					
14	Число неиспользованных открепительных удостоверений	248	5	8	4	1	0	3	1	3	8	15	10	11	1	9	1	9	0	6	8	2	11	6	5	2	4	1	11	7	10	6	5	7	5	5	15	4	6	12	9	7	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	877	21	17	17	18	14	22	5	4	25	29	36	8	6	30	18	34	16	28	18	28	38	18	28	14	14	33	21	28	20	15	12	19	37	33	25	18	11	34	29	27	9					
