Выборы Президента Российской Федерации																																																									
Дата голосования: 18.03.2018																																																									
																																																									
"Наименование Избирательной комиссии:    Смоленск, Заднепровская"																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																							
																																																									
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519									
1	"Число избирателей, включенных в список избирателей"	78587	680	1538	1654	1331	1338	3728	1424	582	400	1627	1483	2352	2325	1840	2556	2010	1819	316	1926	2893	2376	2495	1874	1889	1919	1466	1773	2171	1643	1895	1875	1561	1420	1633	2020	1927	1803	1629	608	918	813	1280	2369	2398	2283	727									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	73800	650	1500	1600	1200	1300	2900	1200	500	400	1600	1400	2100	2200	1800	2500	1900	1700	250	1900	2800	2300	2400	1900	1900	1900	1400	1700	2000	1600	1900	1900	1500	1400	1600	1900	1900	1700	1600	500	800	800	1200	2000	2000	2000	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	45900	326	898	1041	708	680	2618	777	297	169	901	1225	1718	1431	1040	1508	1127	1068	144	1262	1909	1363	1468	1217	983	1129	890	1032	1306	1038	1182	1062	893	742	825	935	1067	1013	909	279	490	382	719	1280	1218	1235	396									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2161	51	22	36	51	75	39	44	31	19	39	30	30	48	71	48	28	51	24	25	15	19	30	42	30	38	46	35	34	29	41	35	45	50	52	102	55	23	53	69	55	14	34	198	194	43	18									
6	Число погашенных избирательных бюллетеней	25739	273	580	523	441	545	243	379	172	212	660	145	352	721	689	944	745	581	82	613	876	918	902	641	887	733	464	633	660	533	677	803	562	608	723	863	778	664	638	152	255	404	447	522	588	722	186									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2161	51	22	36	51	75	39	44	31	19	39	30	30	48	71	48	28	51	24	25	15	19	30	42	30	38	46	35	34	29	41	35	45	50	52	102	55	23	53	69	55	14	34	198	194	43	18									
8	Число бюллетеней в стационарных ящиках для голосования	45893	326	898	1041	708	680	2618	777	297	169	901	1225	1718	1431	1039	1507	1124	1068	144	1262	1909	1363	1468	1217	982	1129	890	1032	1306	1038	1182	1062	893	741	825	935	1067	1013	909	279	490	382	719	1280	1218	1235	396									
9	Число недействительных избирательных бюллетеней	544	2	11	9	7	7	26	14	3	3	20	8	25	17	12	15	8	12	2	19	23	10	14	8	16	14	15	18	20	14	6	8	12	12	8	10	8	10	14	1	5	5	14	26	21	4	8									
10	Число действительных избирательных бюллетеней	47510	375	909	1068	752	748	2631	807	325	185	920	1247	1723	1462	1098	1540	1144	1107	166	1268	1901	1372	1484	1251	996	1153	921	1049	1320	1053	1217	1089	926	779	869	1027	1114	1026	948	347	540	391	739	1452	1391	1274	406									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
13	Бабурин Сергей Николаевич	381	2	3	6	3	10	20	10	2	2	9	5	11	13	9	16	9	11	0	9	13	7	8	8	6	9	6	14	18	8	15	7	4	8	3	9	10	8	6	6	7	3	9	16	9	9	5									
		0.79%	0.53%	0.33%	0.56%	0.40%	1.32%	0.75%	1.22%	0.61%	1.06%	0.96%	0.40%	0.63%	0.88%	0.81%	1.03%	0.78%	0.98%	0.00%	0.70%	0.68%	0.51%	0.53%	0.64%	0.59%	0.77%	0.64%	1.31%	1.34%	0.75%	1.23%	0.64%	0.43%	1.01%	0.34%	0.87%	0.89%	0.77%	0.62%	1.72%	1.28%	0.76%	1.20%	1.08%	0.64%	0.70%	1.21%									
14	Грудинин Павел Николаевич	6305	44	120	111	125	105	226	102	43	32	141	56	170	203	152	200	166	152	21	182	313	214	208	208	153	184	137	127	181	164	224	206	115	96	95	131	145	117	98	30	76	46	93	176	197	158	62									
		13.12%	11.67%	13.04%	10.31%	16.47%	13.91%	8.51%	12.42%	13.11%	17.02%	15.00%	4.46%	9.73%	13.73%	13.69%	12.86%	14.41%	13.58%	12.50%	14.14%	16.27%	15.48%	13.89%	16.52%	15.12%	15.77%	14.64%	11.90%	13.51%	15.37%	18.32%	18.78%	12.26%	12.14%	10.83%	12.63%	12.92%	11.29%	10.19%	8.62%	13.94%	11.62%	12.35%	11.91%	13.95%	12.36%	14.98%									
15	Жириновский Владимир Вольфович	3325	29	76	81	69	70	196	50	18	12	62	30	85	116	73	115	93	78	15	96	116	91	107	76	73	88	56	83	81	64	64	73	69	42	63	86	71	86	97	23	44	29	57	95	100	86	41									
		6.92%	7.69%	8.26%	7.52%	9.09%	9.27%	7.38%	6.09%	5.49%	6.38%	6.60%	2.39%	4.86%	7.84%	6.58%	7.40%	8.07%	6.97%	8.93%	7.46%	6.03%	6.58%	7.14%	6.04%	7.21%	7.54%	5.98%	7.78%	6.04%	5.99%	5.23%	6.65%	7.36%	5.31%	7.18%	8.29%	6.33%	8.30%	10.08%	6.61%	8.07%	7.32%	7.57%	6.43%	7.08%	6.73%	9.90%									
16	Путин Владимир Владимирович	35570	290	680	825	520	538	2098	612	250	135	679	1133	1409	1081	814	1134	821	827	129	928	1382	995	1091	905	729	814	678	790	974	767	846	757	696	607	672	757	851	789	714	275	396	290	542	1090	1024	961	275									
		74.02%	76.92%	73.91%	76.60%	68.51%	71.26%	78.96%	74.54%	76.22%	71.81%	72.23%	90.28%	80.61%	73.09%	73.33%	72.93%	71.27%	73.91%	76.79%	72.11%	71.83%	71.99%	72.83%	71.88%	72.04%	69.75%	72.44%	74.04%	72.69%	71.88%	69.17%	69.01%	74.20%	76.74%	76.62%	72.99%	75.85%	76.16%	74.22%	79.02%	72.66%	73.23%	71.98%	73.75%	72.52%	75.20%	66.43%									
17	Собчак Ксения Анатольевна	795	0	14	25	10	17	51	11	6	2	12	10	22	23	15	25	18	10	0	22	32	33	31	21	16	23	14	18	19	23	22	12	15	9	17	21	15	12	20	4	3	6	22	35	28	24	7									
