Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Краснослободская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463					
1	"Число избирателей, внесенных в списки избирателей"	21605	1407	1753	1735	1178	776	1515	587	423	169	729	154	68	477	323	570	407	457	225	222	180	1012	134	548	413	398	128	1010	703	584	419	718	363	961	285	207	367					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21825	1436	1740	1800	1200	780	1500	610	430	170	726	152	68	480	330	570	415	470	230	220	185	1020	135	550	440	405	130	1000	703	580	420	725	370	970	285	210	370					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	19810	1372	1680	1620	1100	692	1405	500	379	169	698	113	68	449	313	529	398	334	225	218	163	856	117	491	368	362	95	910	644	553	406	651	245	961	249	204	273					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1587	35	58	87	65	65	95	49	38	0	25	38	0	28	6	37	9	122	0	0	17	146	16	57	41	33	33	88	59	27	10	64	117	0	34	3	85					
6	Число погашенных избирательных бюллетеней	428	29	2	93	35	23	0	61	13	1	3	1	0	3	11	4	8	14	5	2	5	18	2	2	31	10	2	2	0	0	4	10	8	9	2	3	12					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1587	35	58	87	65	65	95	49	38	0	25	38	0	28	6	37	9	122	0	0	17	146	16	57	41	33	33	88	59	27	10	64	117	0	34	3	85					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19810	1372	1680	1620	1100	692	1405	500	379	169	698	113	68	449	313	529	398	334	225	218	163	856	117	491	368	362	95	910	644	553	406	651	245	961	249	204	273					
9	Число недействительных избирательных бюллетеней	48	0	2	0	2	0	0	0	0	0	0	6	0	0	2	5	1	0	0	0	0	0	4	1	25	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	21349	1407	1736	1707	1163	757	1500	549	417	169	723	145	68	477	317	561	406	456	225	218	180	1002	129	547	384	395	128	998	703	580	416	715	362	961	283	207	358					
