Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Кинель-Черкасская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290									
1	Число избирателей, включенных в список избирателей	36780	729	103	623	235	471	225	180	249	949	504	387	1544	1512	994	864	257	210	1473	534	1777	844	1172	1173	1411	1058	148	546	606	1069	1047	1014	1055	652	230	419	364	1565	356	1606	411	216	1122	1346	1493	710	1089	238									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	36691	720	103	625	240	465	217	180	243	960	510	385	1530	1525	935	855	262	200	1520	545	1765	835	1140	1150	1390	1060	145	550	600	1060	1045	1015	1055	630	225	420	380	1545	375	1600	415	213	1120	1365	1535	715	1095	228									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20962	388	70	393	129	306	149	111	176	554	261	208	945	926	619	477	159	128	942	261	1160	497	728	762	770	603	93	289	337	535	580	564	553	408	136	169	191	793	223	986	232	148	541	777	635	345	598	107									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2242	57	9	47	27	33	22	8	9	92	54	46	150	58	64	91	5	12	34	44	31	31	41	22	21	71	0	38	45	132	50	80	122	46	10	82	40	43	22	54	34	11	58	44	82	45	97	28									
6	Число погашенных избирательных бюллетеней	13486	275	24	185	84	126	46	61	58	313	195	131	435	541	252	287	98	60	544	240	574	307	371	366	599	386	52	223	218	393	415	371	380	176	79	169	149	709	130	560	149	54	521	544	818	325	400	93									
