Выборы Президента Российской Федерации																																																						
Дата голосования: 02.03.2008																																																						
																																																						
Наименование Избирательной комиссии:    Кинель-Черкасская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
	Число участковых избирательных комиссий	47																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																				
																																																						
		Сумма	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307					
1	"Число избирателей, включенных в списки избирателей"	36250	683	103	645	230	433	220	164	224	951	503	371	1637	1488	967	833	258	186	1421	528	1649	836	1151	1064	1783	1062	149	501	514	1033	1038	960	1042	609	204	394	358	1549	360	1629	404	180	1085	1405	1439	706	1055	246					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36400	700	100	670	250	440	230	180	240	930	500	370	1500	1450	950	820	250	180	1450	500	1670	820	1200	1060	1800	1050	140	540	550	1030	1000	910	1010	580	190	420	370	1580	360	1650	450	190	1100	1450	1450	750	1100	270					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	23079	503	87	443	137	279	182	122	157	666	380	238	914	1089	531	422	206	122	813	386	1025	422	744	850	992	737	114	400	354	727	741	701	716	404	153	188	222	1042	291	890	260	124	495	787	642	451	770	160					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3606	140	4	88	64	55	25	11	31	133	75	78	189	76	68	112	12	24	90	65	92	107	87	51	111	71	0	51	122	112	124	59	122	76	20	118	77	36	33	157	77	16	143	87	94	78	99	46					
6	Число погашенных избирательных бюллетеней	9715	57	9	139	49	106	23	47	52	131	45	54	397	285	351	286	32	34	547	49	553	291	369	159	697	242	26	89	74	191	135	150	172	100	17	114	71	502	36	603	113	50	462	576	714	221	231	64					
