Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Кинель-Черкасская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350									
1	"Число избирателей, включенных в список избирателей"	33341	662	91	482	155	429	186	151	223	726	378	326	1113	1084	969	914	811	228	253	961	492	383	1821	551	506	883	1167	1123	1016	143	475	506	1108	1286	671	821	622	206	313	320	1203	296	1326	327	165	1606	1033	920	737	1020	153									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32420	630	90	550	170	410	188	140	215	725	380	310	915	1090	960	855	805	230	200	950	495	440	1760	550	495	900	1140	1125	1000	140	460	510	1085	1290	630	800	590	190	330	320	1175	280	1255	320	155	1555	940	905	705	915	152									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	23216	461	67	377	112	298	138	105	144	569	299	184	695	775	689	614	512	172	177	673	352	277	1337	355	387	636	810	700	614	105	312	392	801	840	519	576	445	157	244	219	850	256	980	229	128	1017	759	555	527	684	92									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2680	81	10	67	17	30	23	10	13	137	57	42	144	64	46	52	58	11	18	62	43	55	87	28	31	63	54	63	55	3	62	58	87	75	49	87	52	10	35	34	36	19	83	44	16	137	73	93	84	97	25									
6	Число погашенных избирательных бюллетеней	6524	88	13	106	41	82	27	25	58	19	24	84	76	251	225	189	235	47	5	215	100	108	336	167	77	201	276	362	331	32	86	60	197	375	62	137	93	23	51	67	289	5	192	47	11	401	108	257	94	134	35									
