Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Петровская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365									
1	"Число избирателей, включенных в список избирателей"	32260	1127	144	1008	1053	1177	1153	1074	1241	540	701	1263	1224	740	935	1004	112	1018	429	376	1024	935	1276	186	666	817	1060	467	517	194	359	471	192	641	217	338	490	574	451	1089	924	646	217	340	90	335	381	317	237	307	183									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32461	1168	133	1032	1070	1200	1168	1090	1233	525	690	1267	1244	712	955	1000	107	1015	425	362	1035	953	1268	180	655	813	1099	452	522	194	360	482	196	662	213	353	508	545	453	1040	962	660	219	343	86	333	394	313	240	337	195									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20363	544	94	473	553	684	520	534	714	300	369	597	678	507	565	592	65	736	303	217	676	487	740	107	440	372	633	277	391	156	270	389	175	377	172	227	357	498	379	936	695	484	206	286	82	280	322	271	212	267	154									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1836	66	10	54	39	48	45	44	28	24	20	35	33	19	32	21	16	35	14	18	16	23	45	13	26	68	42	16	97	34	23	56	17	78	16	59	70	47	54	77	95	62	7	27	0	34	28	35	12	40	18									
6	Число погашенных избирательных бюллетеней	10262	558	29	505	478	468	603	512	491	201	301	635	533	186	358	387	26	244	108	127	343	443	483	60	189	373	424	159	34	4	67	37	4	207	25	67	81	0	20	27	172	114	6	30	4	19	44	7	16	30	23									
