Выборы Президента Российской Федерации																																														
Дата голосования: 04.03.2012																																														
																																														
Наименование Избирательной комиссии:    Петровская																																														
																																														
Сводная таблица итогов голосования																																														
																																														
	Число участковых избирательных комиссий	35																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	35																																												
																																														
		Сумма	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291									
1	Число избирателей, включенных в список избирателей	35202	2505	2377	2422	1941	2117	2132	2272	2070	2080	1541	1864	1357	578	236	386	546	227	723	211	363	613	595	516	1099	1001	639	249	359	115	368	460	381	267	380	212									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	34695	2400	2350	2400	1900	2050	2100	2250	2000	2050	1500	1800	1300	600	240	400	530	230	720	195	370	610	590	520	1100	1000	660	250	360	110	370	460	380	270	400	230									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17877	1135	1022	1072	946	886	1120	991	1132	1097	787	904	586	287	153	223	337	133	375	150	234	308	400	332	656	580	356	158	252	84	179	254	214	179	245	110									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2099	97	107	46	32	54	38	40	38	36	30	39	35	120	40	57	62	25	87	20	36	89	63	76	91	215	73	24	59	5	73	64	31	39	95	63									
6	Число погашенных избирательных бюллетеней	14719	1168	1221	1282	922	1110	942	1219	830	917	683	857	679	193	47	120	131	72	258	25	100	213	127	112	353	205	231	68	49	21	118	142	135	52	60	57									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2099	97	107	46	32	54	38	40	38	36	30	39	35	120	40	57	62	25	87	20	36	89	63	76	91	215	73	24	59	5	73	64	31	39	95	63									
8	Число бюллетеней в стационарных ящиках для голосования	17872	1135	1022	1072	946	885	1120	991	1132	1097	787	904	586	285	153	223	337	133	375	150	234	308	398	332	656	580	356	158	252	84	179	254	214	179	245	110									
9	Число недействительных избирательных бюллетеней	250	15	15	24	12	22	20	12	11	26	12	13	4	2	1	3	7	0	0	1	2	3	6	9	10	2	1	3	5	1	1	2	0	5	0	0									
10	Число действительных избирательных бюллетеней	19721	1217	1114	1094	966	917	1138	1019	1159	1107	805	930	617	403	192	277	392	158	462	169	268	394	455	399	737	793	428	179	306	88	251	316	245	213	340	173									
11	Число полученных открепительных  удостоверений	820	50	45	60	42	40	52	45	45	55	37	35	28	27	7	25	8	14	13	9	15	20	10	5	15	31	25	7	5	2	10	11	3	2	15	7									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	779	49	45	60	42	37	47	40	41	49	34	33	25	27	7	25	8	14	11	9	15	20	10	5	15	31	25	7	5	0	9	8	2	2	15	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	425	76	16	11	18	46	29	10	25	15	16	10	23	7	4	4	8	3	2	20	7	4	15	7	6	2	5	6	4	3	4	4	4	3	3	5									
14	Число неиспользованных открепительных удостоверений	41	1	0	0	0	3	5	5	4	6	3	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	3	1	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	32	2	6	1	2	5	1	0	2	3	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																														
19	Жириновский Владимир Вольфович	1270	68	96	92	68	58	80	72	98	84	67	67	51	6	2	27	15	4	31	10	35	19	6	14	34	30	46	12	11	6	24	10	12	6	3	6									
		6.36%	5.52%	8.50%	8.23%	6.95%	6.18%	6.91%	6.98%	8.38%	7.41%	8.20%	7.10%	8.21%	1.48%	1.04%	9.64%	3.76%	2.53%	6.71%	5.88%	12.96%	4.79%	1.30%	3.43%	4.55%	3.77%	10.72%	6.59%	3.54%	6.74%	9.52%	3.14%	4.90%	2.75%	0.88%	3.47%									
20	Зюганов Геннадий Андреевич	3955	276	240	269	262	245	345	267	311	321	206	216	163	12	26	29	53	7	110	16	42	65	17	24	121	35	71	24	15	11	32	14	66	17	5	22									
		19.80%	22.40%	21.26%	24.06%	26.79%	26.09%	29.79%	25.90%	26.58%	28.33%	25.21%	22.91%	26.25%	2.96%	13.47%	10.36%	13.28%	4.43%	23.81%	9.41%	15.56%	16.37%	3.69%	5.88%	16.20%	4.40%	16.55%	13.19%	4.82%	12.36%	12.70%	4.40%	26.94%	7.80%	1.47%	12.72%									
21	Миронов Сергей Михайлович	999	86	71	81	61	50	86	67	75	76	54	62	23	4	1	6	6	2	22	9	13	19	3	2	20	21	16	2	3	2	7	31	8	5	2	3									
		5.00%	6.98%	6.29%	7.25%	6.24%	5.32%	7.43%	6.50%	6.41%	6.71%	6.61%	6.57%	3.70%	0.99%	0.52%	2.14%	1.50%	1.27%	4.76%	5.29%	4.81%	4.79%	0.65%	0.49%	2.68%	2.64%	3.73%	1.10%	0.96%	2.25%	2.78%	9.75%	3.27%	2.29%	0.59%	1.73%									
22	Прохоров Михаил Дмитриевич	893	77	46	62	66	63	77	72	59	77	40	54	16	5	4	9	3	2	23	8	19	23	4	4	18	14	19	3	4	1	4	12	1	1	3	0									
		4.47%	6.25%	4.07%	5.55%	6.75%	6.71%	6.65%	6.98%	5.04%	6.80%	4.90%	5.73%	2.58%	1.23%	2.07%	3.21%	0.75%	1.27%	4.98%	4.71%	7.04%	5.79%	0.87%	0.98%	2.41%	1.76%	4.43%	1.65%	1.29%	1.12%	1.59%	3.77%	0.41%	0.46%	0.88%	0.00%									
23	Путин Владимир Владимирович	12604	710	661	590	509	501	550	541	616	549	438	531	364	376	159	206	315	143	276	126	159	268	425	355	544	693	276	138	273	68	184	249	158	184	327	142									
		63.11%	57.63%	58.55%	52.77%	52.04%	53.35%	47.50%	52.47%	52.65%	48.46%	53.61%	56.31%	58.62%	92.84%	82.38%	73.57%	78.95%	90.51%	59.74%	74.12%	58.89%	67.51%	92.19%	87.01%	72.82%	87.17%	64.34%	75.82%	87.78%	76.40%	73.02%	78.30%	64.49%	84.40%	96.18%	82.08%									
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
