Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Городищенская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461					
1	"Число избирателей, включенных в списки избирателей"	40383	498	763	750	433	264	212	1928	1729	2422	296	591	633	2457	2292	2316	574	338	296	143	179	107	1234	462	1199	183	882	1693	1477	1560	1744	215	1599	178	123	2147	1998	2423	2045					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	40140	490	762	759	420	257	209	1920	1700	2370	298	597	635	2370	2280	2290	578	341	289	141	181	104	1235	469	1200	182	895	1680	1480	1560	1750	219	1600	178	116	2140	2000	2410	2035					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	35958	390	582	587	352	196	190	1708	1225	2312	283	407	591	2144	2015	2086	471	303	263	120	141	97	906	413	1061	109	854	1536	1336	1394	1564	190	1482	141	94	2134	1992	2284	2005					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2726	76	120	112	68	61	19	172	447	42	9	136	23	128	50	93	58	17	21	15	36	7	230	43	82	68	8	109	96	101	131	15	59	25	19	6	0	24	0					
6	Число погашенных избирательных бюллетеней	1456	24	60	60	0	0	0	40	28	16	6	54	21	98	215	111	49	21	5	6	4	0	99	13	57	5	33	35	48	65	55	14	59	12	3	0	8	102	30					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2726	76	120	112	68	61	19	172	447	42	9	136	23	128	50	93	58	17	21	15	36	7	230	43	82	68	8	109	96	101	131	15	59	25	19	6	0	24	0					
8	Число бюллетеней в стационарных ящиках для голосования	35920	390	582	587	352	196	190	1708	1223	2312	274	407	591	2144	2015	2086	471	303	263	120	141	97	906	413	1061	109	854	1536	1336	1394	1564	190	1482	141	94	2134	1992	2257	2005					
9	Число недействительных избирательных бюллетеней	1744	19	89	11	44	7	19	83	107	50	23	24	24	94	147	13	46	34	28	8	24	6	79	25	93	14	58	17	160	82	129	6	0	18	4	47	5	79	28					
10	Число действительных избирательных бюллетеней	36902	447	613	688	376	250	190	1797	1563	2304	260	519	590	2178	1918	2166	483	286	256	127	153	98	1057	431	1050	163	804	1628	1272	1413	1566	199	1541	148	109	2093	1987	2202	1977					
11	Число полученных открепительных  удостоверений	600	5	10	10	5	5	5	30	30	30	5	5	5	40	45	30	5	5	5	5	5	5	30	5	20	5	25	30	30	20	25	5	20	5	5	20	25	30	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	512	1	7	8	2	1	0	30	30	30	5	3	2	35	45	28	2	0	1	0	2	0	30	3	13	2	25	30	30	20	24	2	20	2	2	20	18	29	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	231	10	6	5	9	4	4	12	10	6	3	4	2	27	10	13	7	2	2	2	1	3	8	4	7	5	2	11	15	9	10	2	6	4	2	0	0	4	0					
14	Число неиспользованных открепительных удостоверений	88	4	3	2	3	4	5	0	0	0	0	2	3	5	0	2	3	5	4	5	3	5	0	2	7	3	0	0	0	0	1	3	0	3	3	0	7	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	5	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	118	2	3	4	1	1	0	10	3	11	1	1	0	10	13	5	0	2	0	0	1	0	8	0	1	2	2	7	3	6	11	0	0	0	2	0	0	8	0					
		0.31%	0.43%	0.43%	0.57%	0.24%	0.39%	0.00%	0.53%	0.18%	0.47%	0.35%	0.18%	0.00%	0.44%	0.63%	0.23%	0.00%	0.63%	0.00%	0.00%	0.56%	0.00%	0.70%	0.00%	0.09%	1.13%	0.23%	0.43%	0.21%	0.40%	0.65%	0.00%	0.00%	0.00%	1.77%	0.00%	0.00%	0.35%	0.00%					
19	Жириновский Владимир Вольфович	1127	18	47	36	20	5	7	79	55	98	3	17	23	133	87	84	15	9	4	4	3	3	49	12	63	3	38	18	4	41	51	1	9	8	2	10	2	36	30					
		2.92%	3.86%	6.70%	5.15%	4.76%	1.95%	3.35%	4.20%	3.29%	4.16%	1.06%	3.13%	3.75%	5.85%	4.21%	3.85%	2.84%	2.81%	1.41%	2.96%	1.69%	2.88%	4.31%	2.63%	5.51%	1.69%	4.41%	1.09%	0.28%	2.74%	3.01%	0.49%	0.58%	4.82%	1.77%	0.47%	0.10%	1.58%	1.50%					
20	Зюганов Геннадий Андреевич	2325	20	50	53	21	4	9	106	80	187	10	24	29	162	136	151	26	17	5	4	8	5	57	32	79	9	60	155	71	116	85	9	65	8	5	60	29	276	102					
		6.02%	4.29%	7.12%	7.58%	5.00%	1.56%	4.31%	5.64%	4.79%	7.94%	3.53%	4.42%	4.72%	7.13%	6.59%	6.93%	4.91%	5.31%	1.76%	2.96%	4.52%	4.81%	5.02%	7.02%	6.91%	5.08%	6.96%	9.42%	4.96%	7.76%	5.01%	4.39%	4.22%	4.82%	4.42%	2.80%	1.46%	12.10%	5.09%					
21	Медведев Дмитрий Анатольевич	33332	407	513	595	334	240	174	1602	1425	2008	246	477	538	1873	1682	1926	442	258	247	119	141	90	943	387	907	149	704	1448	1194	1250	1419	189	1467	132	100	2023	1956	1882	1845					
		86.25%	87.34%	73.08%	85.12%	79.52%	93.39%	83.25%	85.21%	85.33%	85.30%	86.93%	87.85%	87.62%	82.44%	81.45%	88.39%	83.55%	80.63%	86.97%	88.15%	79.66%	86.54%	83.01%	84.87%	79.35%	84.18%	81.67%	88.02%	83.38%	83.61%	83.72%	92.20%	95.20%	79.52%	88.50%	94.53%	98.19%	82.51%	92.02%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
