Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Касимовская городская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150									
1	"Число избирателей, включенных в список избирателей"	26512	1255	1321	1380	937	1170	977	1192	720	660	1454	985	1374	1469	1108	1501	1245	1277	1369	1177	1527	1253	1161									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27140	1274	1336	1386	1499	1156	938	1194	707	622	1419	987	1397	1474	1179	1521	1259	1261	1376	1171	1536	1246	1202									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	16288	737	828	805	891	626	553	592	493	495	884	564	763	902	728	909	780	780	863	672	910	782	731									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1002	23	14	46	46	37	65	78	25	74	27	37	130	33	21	38	55	42	55	32	42	49	33									
6	Число погашенных избирательных бюллетеней	9850	514	494	535	562	493	320	524	189	53	508	386	504	539	430	574	424	439	458	467	584	415	438									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1002	23	14	46	46	37	65	78	25	74	27	37	130	33	21	38	55	42	55	32	42	49	33									
8	Число бюллетеней в стационарных ящиках для голосования	16288	737	828	805	891	626	553	592	493	495	884	564	763	902	728	909	780	780	863	672	910	782	731									
9	Число недействительных избирательных бюллетеней	217	10	7	19	10	8	2	13	3	5	18	8	14	5	14	12	6	9	16	9	5	17	7									
10	Число действительных избирательных бюллетеней	17073	750	835	832	927	655	616	657	515	564	893	593	879	930	735	935	829	813	902	695	947	814	757									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	115	6	3	3	8	4	10	5	3	3	6	3	2	4	7	7	8	6	11	2	9	2	3									
		0.67%	0.79%	0.36%	0.35%	0.85%	0.60%	1.62%	0.75%	0.58%	0.53%	0.66%	0.50%	0.22%	0.43%	0.93%	0.74%	0.96%	0.73%	1.20%	0.28%	0.95%	0.24%	0.39%									
14	Грудинин Павел Николаевич	3310	140	175	174	181	124	105	119	87	77	167	104	156	170	147	211	199	136	199	118	178	177	166									
		19.14%	18.42%	20.78%	20.45%	19.32%	18.70%	16.99%	17.76%	16.80%	13.53%	18.33%	17.30%	17.47%	18.18%	19.63%	22.28%	23.83%	16.55%	21.68%	16.76%	18.70%	21.30%	21.73%									
15	Жириновский Владимир Вольфович	1316	73	69	65	75	60	30	51	36	38	72	54	76	67	68	66	49	63	55	47	85	54	63									
		7.61%	9.61%	8.19%	7.64%	8.00%	9.05%	4.85%	7.61%	6.95%	6.68%	7.90%	8.99%	8.51%	7.17%	9.08%	6.97%	5.87%	7.66%	5.99%	6.68%	8.93%	6.50%	8.25%									
16	Путин Владимир Владимирович	11813	506	569	563	636	450	451	468	376	432	616	406	618	664	490	621	547	591	607	510	639	556	497									
		68.32%	66.58%	67.58%	66.16%	67.88%	67.87%	72.98%	69.85%	72.59%	75.92%	67.62%	67.55%	69.20%	71.02%	65.42%	65.58%	65.51%	71.90%	66.12%	72.44%	67.12%	66.91%	65.05%									
17	Собчак Ксения Анатольевна	206	10	5	14	10	8	9	5	9	7	10	10	13	6	7	13	7	11	9	5	9	12	17									
		1.19%	1.32%	0.59%	1.65%	1.07%	1.21%	1.46%	0.75%	1.74%	1.23%	1.10%	1.66%	1.46%	0.64%	0.93%	1.37%	0.84%	1.34%	0.98%	0.71%	0.95%	1.44%	2.23%									
18	Сурайкин Максим Александрович	123	5	6	7	4	7	6	3	1	4	9	5	7	7	3	7	8	1	5	2	12	8	6									
		0.71%	0.66%	0.71%	0.82%	0.43%	1.06%	0.97%	0.45%	0.19%	0.70%	0.99%	0.83%	0.78%	0.75%	0.40%	0.74%	0.96%	0.12%	0.54%	0.28%	1.26%	0.96%	0.79%									
19	Титов Борис Юрьевич	118	6	5	4	11	2	4	3	0	2	8	8	6	5	7	6	7	3	8	8	9	3	3									
		0.68%	0.79%	0.59%	0.47%	1.17%	0.30%	0.65%	0.45%	0.00%	0.35%	0.88%	1.33%	0.67%	0.53%	0.93%	0.63%	0.84%	0.36%	0.87%	1.14%	0.95%	0.36%	0.39%									
20	Явлинский Григорий Алексеевич	72	4	3	2	2	0	1	3	3	1	5	3	1	7	6	4	4	2	8	3	6	2	2									
		0.42%	0.53%	0.36%	0.24%	0.21%	0.00%	0.16%	0.45%	0.58%	0.18%	0.55%	0.50%	0.11%	0.75%	0.80%	0.42%	0.48%	0.24%	0.87%	0.43%	0.63%	0.24%	0.26%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
