Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
"Наименование Избирательной комиссии:    Липецк, Правобережная"																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340									
1	"Число избирателей, включенных в список избирателей"	66922	588	1125	2444	2562	2150	2016	1597	2591	2499	1855	2562	1543	2050	1884	1866	1436	1390	1347	2206	2302	1932	1944	1831	2072	2208	2564	1513	1619	1960	2255	2587	2362	1808	868	543	39	162	244	153	245									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	62083	500	1000	2200	2200	2000	1900	1600	2500	2400	1800	2500	1500	2000	1800	1800	1300	1200	1200	2000	2200	1900	1900	1700	2000	2000	2200	1400	1500	1800	2000	2200	2100	1700	700	535	39	162	245	152	250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	38948	325	608	1417	1406	1191	1161	936	1491	1627	1187	1419	833	1037	1166	1068	992	895	842	1277	1244	1013	911	1077	1249	1391	1522	923	874	1132	1302	1514	1340	996	465	344	38	127	244	123	241									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1759	23	34	40	55	32	60	21	58	34	41	45	41	48	55	45	21	54	25	58	68	44	46	31	33	13	50	39	30	58	33	54	85	68	74	184	1	35	0	23	0									
6	Число погашенных избирательных бюллетеней	21376	152	358	743	739	777	679	643	951	739	572	1036	626	915	579	687	287	251	333	665	888	843	943	592	718	596	628	438	596	610	665	632	675	636	161	7	0	0	1	6	9									
