Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Медвенского района																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785					
1	"Число избирателей, внесенных в списки избирателей"	14992	1911	1930	1001	765	322	353	906	622	250	340	422	258	224	309	266	690	1032	715	665	289	91	593	475	563					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13515	1600	1800	900	700	300	300	830	560	230	290	380	250	200	270	265	640	940	640	590	260	90	530	430	520					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8263	1149	1224	622	303	153	164	578	299	176	203	252	139	109	217	207	320	487	344	328	98	67	331	215	278					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2324	73	90	126	255	88	68	119	130	27	56	86	81	75	32	46	169	150	89	91	95	15	110	146	107					
6	Число погашенных избирательных бюллетеней	2928	378	486	152	142	59	68	133	131	27	31	42	30	16	21	12	151	303	207	171	67	8	89	69	135					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2324	73	90	126	255	88	68	119	130	27	56	86	81	75	32	46	169	150	89	91	95	15	110	146	107					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8263	1149	1224	622	303	153	164	578	299	176	203	252	139	109	217	207	320	487	344	328	98	67	331	215	278					
9	Число недействительных избирательных бюллетеней	93	12	16	5	5	3	0	6	3	1	1	2	1	0	4	1	7	9	4	4	1	1	2	0	5					
10	Число действительных избирательных бюллетеней	10494	1210	1298	743	553	238	232	691	426	202	258	336	219	184	245	252	482	628	429	415	192	81	439	361	380					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	283	44	66	15	12	8	9	8	13	3	6	14	1	2	6	7	9	8	5	16	5	0	18	2	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	271	39	64	15	12	8	7	8	13	3	4	13	1	2	6	7	9	8	5	16	5	0	18	2	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	66	2	5	7	3	1	6	2	4	2	4	0	1	1	1	2	0	2	5	1	2	6	4	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	12	5	2	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	237	16	42	13	8	8	1	10	23	3	11	16	5	5	5	4	18	11	10	9	0	0	7	5	7					
		2.24%	1.31%	3.20%	1.74%	1.43%	3.32%	0.43%	1.43%	5.36%	1.48%	4.25%	4.73%	2.27%	2.72%	2.01%	1.58%	3.68%	1.73%	2.31%	2.15%	0.00%	0.00%	1.59%	1.39%	1.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	8	8	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	2					
		0.23%	0.65%	0.61%	0.00%	0.00%	0.00%	0.43%	0.00%	0.23%	0.00%	0.39%	0.30%	0.45%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%					
20	3.Политическая партия «Демократическая партия России»	12	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0					
		0.11%	0.16%	0.08%	0.00%	0.18%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.46%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	866	116	140	46	57	16	21	46	29	10	12	41	35	15	14	6	32	48	67	19	22	6	25	14	29					
		8.18%	9.49%	10.65%	6.15%	10.22%	6.64%	9.05%	6.60%	6.76%	4.93%	4.63%	12.13%	15.91%	8.15%	5.62%	2.37%	6.54%	7.54%	15.47%	4.53%	11.40%	7.32%	5.67%	3.88%	7.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	2	4	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1					
		0.11%	0.16%	0.30%	0.13%	0.00%	0.41%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%					
23	6.Политическая партия «Партия социальной справедливости»	8	2	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0					
		0.08%	0.16%	0.08%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.40%	0.00%	0.00%	0.23%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	771	116	127	39	32	17	28	30	33	8	20	17	6	7	9	16	29	64	39	54	14	4	23	15	24					
		7.28%	9.49%	9.67%	5.21%	5.73%	7.05%	12.07%	4.30%	7.69%	3.94%	7.72%	5.03%	2.73%	3.80%	3.61%	6.32%	5.93%	10.05%	9.01%	12.89%	7.25%	4.88%	5.22%	4.16%	6.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	977	107	146	47	55	24	14	40	24	31	44	40	16	13	18	18	31	51	75	70	11	2	18	19	63					
		9.23%	8.76%	11.11%	6.28%	9.86%	9.96%	6.03%	5.74%	5.59%	15.27%	16.99%	11.83%	7.27%	7.07%	7.23%	7.11%	6.34%	8.01%	17.32%	16.71%	5.70%	2.44%	4.08%	5.26%	16.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	10	10	3	2	1	2	5	2	0	1	2	0	1	3	2	1	11	2	2	2	0	1	1	4					
		0.64%	0.82%	0.76%	0.40%	0.36%	0.41%	0.86%	0.72%	0.47%	0.00%	0.39%	0.59%	0.00%	0.54%	1.20%	0.79%	0.20%	1.73%	0.46%	0.48%	1.04%	0.00%	0.23%	0.28%	1.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7479	827	812	592	396	168	163	558	314	150	168	219	155	142	196	204	369	439	224	256	142	69	363	304	249					
		70.64%	67.68%	61.80%	79.14%	70.97%	69.71%	70.26%	80.06%	73.19%	73.89%	64.86%	64.79%	70.45%	77.17%	78.71%	80.63%	75.46%	68.92%	51.73%	61.10%	73.58%	84.15%	82.31%	84.21%	64.68%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	4	7	2	1	1	2	1	0	0	1	0	0	1	0	1	1	1	8	2	1	0	2	3	1					
		0.38%	0.33%	0.53%	0.27%	0.18%	0.41%	0.86%	0.14%	0.00%	0.00%	0.39%	0.00%	0.00%	0.54%	0.00%	0.40%	0.20%	0.16%	1.85%	0.48%	0.52%	0.00%	0.45%	0.83%	0.26%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
