Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Астрахань, Кировская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432									
1	Число избирателей, включенных в список избирателей	87409	1559	2428	1692	2085	1931	2194	505	1763	1291	916	1277	1466	1494	1719	1433	1545	611	1322	2126	2677	1921	1581	1838	1670	1611	1750	1708	1683	1999	2164	1431	1751	1456	2355	2410	2153	2333	2489	544	2702	2601	2646	2502	2252	2210	1345	2566	574	608	522									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	77430	1300	2150	1500	1750	1550	2000	520	1500	1150	850	1150	1300	1350	1450	1250	1350	550	1150	1900	2400	1700	1400	1650	1450	1450	1600	1550	1500	1800	1900	1250	1550	1300	2100	1900	1900	2100	2150	600	2400	2350	2350	2250	2000	2000	1200	2200	575	610	525									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	48383	821	1457	782	1009	996	1271	500	944	917	505	795	606	790	723	809	760	301	741	944	1631	799	988	1015	961	1015	1103	804	798	1012	1314	673	1171	558	1384	1429	1309	1433	1328	273	1493	1518	1468	1308	1432	1324	751	1073	532	305	510									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2385	21	38	54	45	262	57	5	43	13	30	28	4	42	114	26	25	23	10	35	46	24	43	73	42	26	10	51	23	9	20	28	17	14	22	17	12	25	138	268	17	49	23	32	25	29	25	125	12	265	0									
6	Число погашенных избирательных бюллетеней	26662	458	655	664	696	292	672	15	513	220	315	327	690	518	613	415	565	226	399	921	723	877	369	562	447	409	487	695	679	779	566	549	362	728	694	454	579	642	684	59	890	783	859	910	543	647	424	1002	31	40	15									
