Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Кытмановская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
1	"Число избирателей, внесенных в список"	13056	903	103	425	1807	1577	378	197	262	133	692	662	303	139	567	1048	276	760	485	476	213	530	183	129	188	98	522					
2	Число полученных избирательных бюллетеней	12893	880	100	422	1845	1540	343	163	264	130	688	656	296	143	570	1036	271	766	481	482	209	516	180	131	189	100	492					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8323	505	77	280	1154	986	230	147	180	112	482	364	172	102	399	570	191	451	321	316	142	328	140	100	130	75	369					
5	"Число избирательных бюллетеней, выданных вне помещения"	869	37	9	38	70	95	34	16	8	6	60	85	65	11	28	30	15	85	35	29	4	36	9	12	15	5	32					
6	Число погашенных избирательных бюллетеней	3701	338	14	104	621	459	79	0	76	12	146	207	59	30	143	436	65	230	125	137	63	152	31	19	44	20	91					
7	Число избирательных бюллетеней в переносных ящиках	869	37	9	38	70	95	34	16	8	6	60	85	65	11	28	30	15	85	35	29	4	36	9	12	15	5	32					
8	Число бюллетеней в стационарных ящиках для голосования	8312	505	77	280	1154	976	230	147	180	112	482	364	172	102	399	569	191	451	321	316	142	328	140	100	130	75	369					
9	Число недействительных избирательных бюллетеней	99	2	2	4	11	7	4	6	1	0	9	7	2	2	1	3	1	4	10	4	2	3	2	0	4	3	5					
10	Число действительных избирательных бюллетеней	9082	540	84	314	1213	1064	260	157	187	118	533	442	235	111	426	596	205	532	346	341	144	361	147	112	141	77	396					
11	Число полученных открепительных  удостоверений	200	8	8	8	20	20	5	5	5	3	6	6	10	3	10	10	8	10	10	10	3	10	3	3	3	3	10					
12	Число выданных открепительных удостоверений	72	2	1	2	20	16	0	0	0	0	1	3	0	0	4	4	0	2	1	8	0	2	3	0	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	51	2	0	0	6	5	1	0	2	2	5	3	1	1	3	0	1	2	1	3	4	4	0	0	2	1	2					
14	Число неиспользованных открепительных удостоверений	128	6	7	6	0	4	5	5	5	3	5	3	10	3	6	6	8	8	9	2	3	8	0	3	0	3	10					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	268	23	1	8	58	48	8	11	3	2	13	8	2	9	12	12	1	12	8	5	2	10	0	0	7	1	4					
		2.92%	4.24%	1.16%	2.52%	4.74%	4.48%	3.03%	6.75%	1.60%	1.69%	2.40%	1.78%	0.84%	7.96%	2.81%	2.00%	0.49%	2.24%	2.25%	1.45%	1.37%	2.75%	0.00%	0.00%	4.83%	1.25%	1.00%					
19	. Малышкин Олег Александрович	343	19	8	18	30	29	13	9	7	9	24	16	5	7	17	17	8	16	21	10	5	9	6	11	4	2	23					
