Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Владимир, Октябрьская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №436	УИК №438	УИК №440	УИК №441	УИК №442	УИК №443	УИК №445	УИК №446	УИК №447									
1	Число избирателей, включенных в список избирателей	89870	2656	2804	2071	2502	2741	2784	2739	2476	2744	2540	2720	2484	2211	2753	2184	2636	2352	2526	2708	2500	2392	2474	2528	1995	2318	2336	2170	2676	2672	2047	2786	2385	1096	2352	2451	2184	1437	131	241	68									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	87600	2600	2700	2000	2500	2700	2800	2700	2400	2700	2500	2700	2400	2200	2700	2100	2600	2200	2600	2600	2400	2300	2400	2500	1900	2200	2300	2100	2600	2500	2000	2700	2300	1000	2000	2400	2100	1400	100	200	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	47170	1464	1461	1112	1362	1451	1471	1373	1368	1340	1333	1561	1184	1289	1266	1111	1364	1437	1144	1392	1436	1311	1295	1448	929	1243	1323	1142	1433	1408	1122	1472	1098	389	1116	1228	1321	701	75	129	68									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2387	59	75	55	47	55	37	57	35	93	53	37	22	40	13	35	90	126	3	71	27	37	121	36	109	32	46	68	35	149	46	56	51	30	324	77	44	69	14	13	0									
6	Число погашенных избирательных бюллетеней	38043	1077	1164	833	1091	1194	1292	1270	997	1267	1114	1102	1194	871	1421	954	1146	637	1453	1137	937	952	984	1016	862	925	931	890	1132	943	832	1172	1151	581	560	1095	735	630	11	58	432									
