Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
"Наименование Избирательной комиссии:    Орел, Северная "																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №786	УИК №787	УИК №788	УИК №789	УИК №793	УИК №800	УИК №817					
1	"Число избирателей, внесенных в список избирателей"	56001	2821	1306	2815	2016	1972	2667	2755	2773	2120	2116	2499	2282	2442	2186	2640	2926	2619	2400	1959	2387	653	2038	1785	2253	1336	235					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	55200	2800	1300	2800	2000	1900	2600	2700	2800	2000	2000	2500	2200	2400	2200	2600	2900	2600	2400	1900	2400	600	2000	1800	2200	1300	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	31692	1582	635	1670	1051	992	1611	1602	1635	1043	1254	1439	1261	1455	1318	1490	1582	1581	1499	1183	1248	368	1103	1014	1308	626	142					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1020	93	36	25	24	20	29	65	73	42	38	30	46	31	25	27	43	43	20	22	40	13	31	45	31	35	93					
6	Число погашенных избирательных бюллетеней	22488	1125	629	1105	925	888	960	1033	1092	915	708	1031	893	914	857	1083	1275	976	881	695	1112	219	866	741	861	639	65					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1020	93	36	25	24	20	29	65	73	42	38	30	46	31	25	27	43	43	20	22	40	13	31	45	31	35	93					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	31674	1582	635	1670	1048	992	1610	1602	1631	1043	1252	1439	1259	1455	1318	1490	1582	1576	1499	1183	1248	368	1103	1014	1307	626	142					
9	Число недействительных избирательных бюллетеней	640	34	21	31	24	17	30	41	41	19	28	29	27	20	21	23	36	32	28	30	28	8	15	21	28	5	3					
10	Число действительных избирательных бюллетеней	32054	1641	650	1664	1048	995	1609	1626	1663	1066	1262	1440	1278	1466	1322	1494	1589	1587	1491	1175	1260	373	1119	1038	1310	656	232					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1190	58	28	60	43	42	57	59	60	46	45	54	49	52	47	56	62	56	52	42	51	14	44	38	48	27	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	374	30	13	12	13	11	17	9	21	11	9	17	15	18	15	10	25	23	17	13	18	5	18	8	16	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	221	10	5	17	4	2	5	6	9	7	10	5	7	8	8	2	19	13	13	15	7	8	8	3	11	8	11					
14	Число погашенных неиспользованных открепительных удостоверений	816	28	15	48	30	31	40	50	39	35	36	37	34	34	32	46	37	33	35	29	33	9	26	30	32	17	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	3	0	0	0	1	1	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4396	266	76	218	138	116	209	192	248	148	163	187	213	177	194	204	204	233	235	141	165	46	183	153	173	90	24					
		13.45%	15.88%	11.33%	12.86%	12.87%	11.46%	12.75%	11.52%	14.55%	13.64%	12.64%	12.73%	16.32%	11.91%	14.45%	13.45%	12.55%	14.39%	15.47%	11.70%	12.81%	12.07%	16.14%	14.45%	12.93%	13.62%	10.21%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4587	226	103	254	188	172	219	218	209	162	163	202	219	190	222	192	208	241	197	150	180	58	139	152	172	116	35					
		14.03%	13.49%	15.35%	14.99%	17.54%	16.99%	13.36%	13.08%	12.27%	14.93%	12.64%	13.75%	16.78%	12.79%	16.53%	12.66%	12.80%	14.89%	12.97%	12.45%	13.98%	15.22%	12.26%	14.35%	12.86%	17.55%	14.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	362	15	8	27	7	13	20	16	16	11	20	18	6	23	8	16	22	20	18	13	8	6	18	9	18	4	2					
		1.11%	0.90%	1.19%	1.59%	0.65%	1.28%	1.22%	0.96%	0.94%	1.01%	1.55%	1.23%	0.46%	1.55%	0.60%	1.05%	1.35%	1.24%	1.18%	1.08%	0.62%	1.57%	1.59%	0.85%	1.35%	0.61%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	13455	559	266	688	429	379	669	744	755	472	543	643	505	616	524	635	696	690	645	557	535	132	432	468	580	194	99					
		41.15%	33.37%	39.64%	40.59%	40.02%	37.45%	40.82%	44.63%	44.31%	43.50%	42.09%	43.77%	38.70%	41.45%	39.02%	41.86%	42.83%	42.62%	42.46%	46.22%	41.54%	34.65%	38.10%	44.19%	43.35%	29.35%	42.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	954	53	10	56	19	17	57	52	61	33	46	31	32	67	45	44	54	45	39	34	29	6	27	27	36	27	7					
		2.92%	3.16%	1.49%	3.30%	1.77%	1.68%	3.48%	3.12%	3.58%	3.04%	3.57%	2.11%	2.45%	4.51%	3.35%	2.90%	3.32%	2.78%	2.57%	2.82%	2.25%	1.57%	2.38%	2.55%	2.69%	4.08%	2.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7972	499	182	404	257	288	423	384	351	233	316	345	294	377	318	386	390	344	337	270	331	120	306	220	319	213	65					
		24.38%	29.79%	27.12%	23.83%	23.97%	28.46%	25.81%	23.04%	20.60%	21.47%	24.50%	23.49%	22.53%	25.37%	23.68%	25.44%	24.00%	21.25%	22.19%	22.41%	25.70%	31.50%	26.98%	20.77%	23.84%	32.22%	27.66%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	328	23	5	17	10	10	12	20	23	7	11	14	9	16	11	17	15	14	20	10	12	5	14	9	12	12	0					
