Выборы Президента Российской Федерации																																																									
Дата голосования: 02.03.2008																																																									
																																																									
Наименование Избирательной комиссии:    Абанская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
	Число участковых избирательных комиссий	50																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																							
																																																									
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №2264					
1	"Число избирателей, включенных в списки избирателей"	16233	2178	2048	1350	270	71	436	200	128	220	854	832	137	103	132	72	256	133	57	51	406	167	144	85	75	121	59	397	154	332	163	126	129	92	49	529	469	270	335	67	79	607	231	111	42	84	170	186	158	104	764					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15556	2000	2000	1000	273	72	435	194	123	226	789	845	138	99	116	75	257	131	57	50	405	167	139	84	79	120	63	398	153	338	157	125	129	93	48	521	456	270	327	67	79	615	225	109	43	85	167	175	151	108	780					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	10884	1431	1232	710	182	62	375	165	117	185	454	504	87	86	116	56	202	112	36	47	299	146	119	79	66	108	52	243	108	163	96	58	109	75	43	238	359	186	226	57	59	485	188	106	36	72	142	152	110	92	453					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1609	124	107	102	32	2	28	24	5	24	113	98	15	10	0	10	17	11	15	0	28	11	17	5	7	7	3	81	13	92	18	47	9	6	2	141	51	66	43	8	20	41	15	0	0	9	8	15	13	0	96					
6	Число погашенных избирательных бюллетеней	3063	445	661	188	59	8	32	5	1	17	222	243	36	3	0	9	38	8	6	3	78	10	3	0	6	5	8	74	32	83	43	20	11	12	3	142	46	18	58	2	0	89	22	3	7	4	17	8	28	16	231					
