Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Абанская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №2264	УИК №2292	УИК №2293	УИК №2294	УИК №2295									
1	Число избирателей, включенных в список избирателей	17462	2568	2253	1530	263	49	478	212	142	240	871	856	113	112	144	80	265	136	39	42	431	182	154	101	72	120	65	416	160	360	163	82	81	86	49	398	498	211	317	64	66	623	239	110	36	69	165	217	187	93	939	46	67	90	112									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17389	2536	2254	1514	259	69	477	208	142	241	869	862	114	111	146	78	267	133	40	42	432	184	155	99	91	118	65	413	156	356	163	83	84	89	50	402	501	221	315	64	67	629	235	108	35	68	159	215	189	95	883	49	67	78	109									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10116	1475	1207	772	172	47	300	133	112	163	415	469	84	70	82	41	162	94	27	29	311	115	104	84	67	91	52	237	95	167	89	51	62	57	28	220	308	146	190	50	49	331	157	75	24	49	124	128	88	62	467	29	47	35	73									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	918	65	55	67	17	2	11	22	0	28	65	56	5	5	0	4	10	9	2	3	21	8	3	5	5	8	0	30	12	67	19	7	2	6	0	36	21	9	35	3	6	24	17	5	0	7	5	6	7	0	82	5	1	22	8									
6	Число погашенных избирательных бюллетеней	6355	996	992	675	70	20	166	53	30	50	389	337	25	36	64	33	95	30	11	10	100	61	48	10	19	19	13	146	49	122	55	25	20	26	22	146	172	66	90	11	12	274	61	28	11	12	30	81	94	33	334	15	19	21	28									
7	Число избирательных бюллетеней в переносных ящиках для голосования	918	65	55	67	17	2	11	22	0	28	65	56	5	5	0	4	10	9	2	3	21	8	3	5	5	8	0	30	12	67	19	7	2	6	0	36	21	9	35	3	6	24	17	5	0	7	5	6	7	0	82	5	1	22	8									
8	Число бюллетеней в стационарных ящиках для голосования	10116	1475	1207	772	172	47	300	133	112	163	415	469	84	70	82	41	162	94	27	29	311	115	104	84	67	91	52	237	95	167	89	51	62	57	28	220	308	146	190	50	49	331	157	75	24	49	124	128	88	62	467	29	47	35	73									
9	Число недействительных избирательных бюллетеней	95	12	11	7	1	0	2	1	4	1	6	5	0	2	0	0	3	0	0	0	4	2	0	0	0	2	1	1	0	1	0	0	1	0	0	2	1	1	6	0	1	1	1	0	0	0	0	1	1	0	8	1	0	3	1									
10	Число действительных избирательных бюллетеней	10939	1528	1251	832	188	49	309	154	108	190	474	520	89	73	82	45	169	103	29	32	328	121	107	89	72	97	51	266	107	233	108	58	63	63	28	254	328	154	219	53	54	354	173	80	24	56	129	133	94	62	541	33	48	54	80									
11	Число полученных открепительных  удостоверений	239	32	35	19	5	1	3	2	1	3	12	11	2	1	4	1	6	1	1	1	3	2	0	2	1	2	2	2	2	3	0	2	10	2	2	2	10	3	0	2	2	8	3	0	2	4	2	3	2	2	8	2	4	2	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	188	32	35	18	5	1	3	1	0	1	12	11	2	1	3	0	6	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	8	2	0	1	9	3	0	1	1	8	2	0	0	4	0	1	0	2	8	0	2	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	142	17	2	6	1	3	3	1	2	0	6	3	1	2	1	4	3	3	2	2	4	3	2	3	1	1	2	3	3	4	1	0	7	1	1	0	2	1	4	3	0	2	3	4	3	3	2	3	1	2	5	0	4	1	1									
