Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Кировская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957					
1	"Число избирателей, включенных в списки избирателей"	18657	403	160	368	87	128	186	701	179	984	488	888	989	433	684	871	499	274	475	895	285	62	96	296	92	200	33	328	100	528	1401	667	347	961	290	300	531	544	385	462	41	342	377	297					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18850	400	180	400	90	130	190	700	180	1000	480	850	1000	400	650	800	450	250	450	950	300	70	100	300	100	200	35	350	100	550	1400	650	300	950	290	300	500	500	380	450	30	300	350	795					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	12298	279	122	265	64	98	152	468	145	621	294	555	659	311	503	548	309	200	327	591	231	39	82	224	75	148	28	205	68	347	825	409	201	595	188	193	314	324	261	247	25	238	226	294					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1005	25	12	27	6	8	8	47	1	40	29	34	42	26	53	24	53	22	28	81	30	10	5	21	10	23	1	24	12	46	14	18	17	27	16	8	29	33	37	45	3	7	3	0					
6	Число погашенных избирательных бюллетеней	5512	96	46	108	20	24	30	185	34	339	157	261	299	63	94	228	88	28	95	243	39	21	13	55	15	29	6	121	20	157	561	223	82	328	86	99	157	143	82	158	2	55	121	501					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1040	25	12	27	6	8	8	47	1	40	29	34	42	26	53	24	53	22	28	116	30	10	5	21	10	23	1	24	12	46	14	18	17	27	16	8	29	33	37	45	3	7	3	0					
8	Число бюллетеней в стационарных ящиках для голосования	12298	279	122	265	64	98	152	468	145	621	294	555	659	311	503	548	309	200	327	591	231	39	82	224	75	148	28	205	68	347	825	409	201	595	188	193	314	324	261	247	25	238	226	294					
9	Число недействительных избирательных бюллетеней	164	6	2	1	0	2	0	5	1	6	0	5	8	0	9	18	4	2	3	9	2	0	0	3	1	3	0	6	2	6	11	8	3	5	3	1	7	6	8	1	0	0	3	4					
10	Число действительных избирательных бюллетеней	13174	298	132	291	70	104	160	510	145	655	323	584	693	337	547	554	358	220	352	698	259	49	87	242	84	168	29	223	78	387	828	419	215	617	201	200	336	351	290	291	28	245	226	290					
11	Число полученных открепительных  удостоверений	876	15	18	35	7	8	15	27	15	16	16	27	33	17	23	34	15	20	15	68	60	11	18	43	15	25	12	28	12	29	48	10	5	27	19	15	15	8	19	5	1	10	17	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	738	15	18	35	6	8	10	25	6	16	9	17	31	14	22	24	11	19	6	67	60	11	10	39	10	13	7	15	12	29	48	9	4	24	19	7	12	7	11	5	0	10	17	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	731	8	4	7	4	2	8	16	7	26	14	17	37	17	37	27	7	12	8	5	9	4	3	10	3	8	5	5	5	7	18	14	13	32	6	8	18	11	34	5	5	18	11	216					
14	Число неиспользованных открепительных удостоверений	138	0	0	0	1	0	5	2	9	0	7	10	2	3	1	10	4	1	9	1	0	0	8	4	5	12	5	13	0	0	0	1	1	3	0	8	3	1	8	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	264	19	11	8	0	2	5	8	3	14	4	17	18	8	14	17	1	2	1	6	4	0	2	6	1	6	1	20	9	1	7	2	2	6	6	7	5	5	7	5	0	4	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	224	4	0	3	0	0	2	4	0	10	6	10	15	4	8	13	6	1	6	14	0	0	1	3	2	2	0	3	0	6	15	6	4	18	5	5	9	11	6	8	1	6	2	5					
		1.68%	1.32%	0.00%	1.03%	0.00%	0.00%	1.25%	0.78%	0.00%	1.51%	1.86%	1.70%	2.14%	1.19%	1.44%	2.27%	1.66%	0.45%	1.69%	1.98%	0.00%	0.00%	1.15%	1.22%	2.35%	1.17%	0.00%	1.31%	0.00%	1.53%	1.79%	1.41%	1.83%	2.89%	2.45%	2.49%	2.62%	3.08%	2.01%	2.74%	3.57%	2.45%	0.87%	1.70%					
19	Жириновский Владимир Вольфович	1874	25	27	27	9	26	31	90	26	146	61	122	84	65	61	85	55	19	83	13	38	11	21	52	6	7	11	26	15	19	144	72	34	70	5	42	61	64	12	64	0	11	1	33					
		14.05%	8.22%	20.15%	9.25%	12.86%	24.53%	19.38%	17.48%	17.81%	22.09%	18.89%	20.71%	11.98%	19.29%	10.97%	14.86%	15.19%	8.56%	23.38%	1.84%	14.56%	22.45%	24.14%	21.22%	7.06%	4.09%	37.93%	11.35%	18.75%	4.83%	17.16%	16.86%	15.60%	11.25%	2.45%	20.90%	17.78%	17.93%	4.03%	21.92%	0.00%	4.49%	0.44%	11.22%					
20	Зюганов Геннадий Андреевич	2802	98	39	56	5	15	32	92	17	151	78	130	209	73	141	122	59	25	32	159	33	13	11	44	21	38	13	77	18	21	247	118	63	164	3	40	67	102	14	59	9	13	6	75					
		21.01%	32.24%	29.10%	19.18%	7.14%	14.15%	20.00%	17.86%	11.64%	22.84%	24.15%	22.07%	29.81%	21.66%	25.36%	21.33%	16.30%	11.26%	9.01%	22.49%	12.64%	26.53%	12.64%	17.96%	24.71%	22.22%	44.83%	33.62%	22.50%	5.34%	29.44%	27.63%	28.90%	26.37%	1.47%	19.90%	19.53%	28.57%	4.70%	20.21%	32.14%	5.31%	2.62%	25.51%					
21	Медведев Дмитрий Анатольевич	8274	171	66	205	56	63	95	324	102	348	178	322	385	195	337	334	238	175	231	512	188	25	54	143	55	121	5	117	45	341	422	223	114	365	188	113	199	174	258	160	18	215	217	177					
