Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Ножай-Юртовская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257					
1	"Число избирателей, внесенных в список избирателей"	25200	2816	701	2221	661	730	323	659	595	857	722	2610	468	130	895	160	589	484	380	570	602	477	222	501	631	154	2032	524	1034	770	935	747					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25260	2818	703	2223	663	732	325	661	597	859	724	2612	470	132	897	162	591	486	382	572	604	477	224	503	633	156	2034	526	1036	772	937	749					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	24769	2802	697	2210	658	726	321	656	592	853	718	2597	466	129	891	159	586	482	378	567	597	475	221	498	628	153	2027	521	1029	766	930	436					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	46	1	2	1	3	2	1	2	2	1	3	2	2	1	2	0	3	0	1	1	3	1	0	1	0	0	1	2	2	1	3	2					
6	Число погашенных избирательных бюллетеней	138	15	4	12	2	4	3	3	3	5	3	13	2	2	4	3	2	4	3	4	4	1	3	4	5	3	6	3	5	5	4	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	353	1	2	1	3	2	1	2	2	1	3	2	2	1	2	0	3	0	1	1	3	1	0	1	0	0	1	2	2	1	3	309					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24769	2802	697	2210	658	726	321	656	592	853	718	2597	466	129	891	159	586	482	378	567	597	475	221	498	628	153	2027	521	1029	766	930	436					
9	Число недействительных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	25120	2803	699	2211	661	728	322	658	594	854	721	2599	468	130	893	159	589	482	379	568	599	476	221	499	627	153	2028	523	1031	767	933	745					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	200	10	10	10	5	4	4	5	4	4	4	10	3	3	5	3	4	3	4	5	5	4	4	5	4	3	10	5	5	5	10	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	200	10	10	10	5	4	4	5	4	4	4	10	3	3	5	3	4	3	4	5	5	4	4	5	4	3	10	5	5	5	10	40					
