Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Навашинская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №2493					
1	"Число избирателей, внесенных в список"	22322	2406	2182	2577	2423	2372	962	2043	1255	260	387	80	539	343	236	218	256	179	945	509	213	340	229	225	1006	137					
2	Число полученных избирательных бюллетеней	21480	2300	2100	2400	2200	2100	1000	2000	1100	300	400	90	500	300	250	220	300	200	1000	500	220	350	250	250	1000	150					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11209	1205	1062	1288	1196	1148	486	977	656	135	232	22	272	151	122	116	168	109	522	218	101	204	135	113	484	87					
5	"Число избирательных бюллетеней, выданных вне помещения"	1360	71	43	74	39	52	30	55	62	58	42	34	72	97	47	48	42	27	86	70	43	37	51	74	77	29					
6	Число погашенных избирательных бюллетеней	8911	1024	995	1038	965	900	484	968	382	107	126	34	156	52	81	56	90	64	392	212	76	109	64	63	439	34					
7	Число избирательных бюллетеней в переносных ящиках	1360	71	43	74	39	52	30	55	62	58	42	34	72	97	47	48	42	27	86	70	43	37	51	74	77	29					
8	Число бюллетеней в стационарных ящиках для голосования	11203	1205	1062	1285	1196	1145	486	977	656	135	232	22	272	151	122	116	168	109	522	218	101	204	135	113	484	87					
9	Число недействительных избирательных бюллетеней	80	7	10	5	11	1	3	8	3	1	0	1	2	1	0	3	0	5	3	5	2	3	1	1	4	0					
10	Число действительных избирательных бюллетеней	12483	1269	1095	1354	1224	1196	513	1024	715	192	274	55	342	247	169	161	210	131	605	283	142	238	185	186	557	116					
11	Число полученных открепительных  удостоверений	420	30	30	30	30	30	30	30	20	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	20	10					
12	Число выданных открепительных удостоверений	153	19	11	23	18	27	5	7	7	4	1	0	1	6	0	2	2	0	3	2	1	6	0	2	5	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	114	6	6	6	9	9	3	8	4	3	6	1	4	7	2	6	4	4	5	1	3	8	2	4	2	1					
14	Число неиспользованных открепительных удостоверений	267	11	19	7	12	3	25	23	13	6	9	10	9	4	10	8	8	10	17	8	9	4	10	8	15	9					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	382	57	39	49	48	40	7	31	28	2	7	0	11	4	8	1	3	2	8	9	0	3	1	5	17	2					
		3.04%	4.47%	3.53%	3.61%	3.89%	3.34%	1.36%	3.00%	3.90%	1.04%	2.55%	0.00%	3.20%	1.61%	4.73%	0.61%	1.43%	1.47%	1.32%	3.12%	0.00%	1.24%	0.54%	2.67%	3.03%	1.72%					
19	. Малышкин Олег Александрович	259	20	17	25	26	29	10	17	19	1	7	1	13	3	8	3	4	0	17	4	4	5	7	6	13	0					
		2.06%	1.57%	1.54%	1.84%	2.11%	2.42%	1.94%	1.65%	2.65%	0.52%	2.55%	1.79%	3.78%	1.21%	4.73%	1.83%	1.90%	0.00%	2.80%	1.39%	2.78%	2.07%	3.76%	3.21%	2.32%	0.00%					
20	. Миронов Сергей Михайлович	115	13	9	9	6	13	5	8	10	1	1	0	3	1	1	4	2	1	5	2	4	0	2	5	10	0					
		0.92%	1.02%	0.81%	0.66%	0.49%	1.09%	0.97%	0.78%	1.39%	0.52%	0.36%	0.00%	0.87%	0.40%	0.59%	2.44%	0.95%	0.74%	0.82%	0.69%	2.78%	0.00%	1.08%	2.67%	1.78%	0.00%					
21	. Путин Владимир Владимирович	8775	825	746	885	825	783	374	744	452	157	224	40	210	207	124	117	170	116	444	233	116	188	124	136	430	105					
		69.85%	64.66%	67.51%	65.12%	66.80%	65.41%	72.48%	72.09%	62.95%	81.35%	81.75%	71.43%	61.05%	83.47%	73.37%	71.34%	80.95%	85.29%	73.03%	80.90%	80.56%	78.01%	66.67%	72.73%	76.65%	90.52%					
22	. Хакамада Ирина Муцуовна	233	31	13	34	19	29	13	19	16	2	6	1	11	1	5	3	1	2	11	1	2	0	6	0	7	0					
		1.85%	2.43%	1.18%	2.50%	1.54%	2.42%	2.52%	1.84%	2.23%	1.04%	2.19%	1.79%	3.20%	0.40%	2.96%	1.83%	0.48%	1.47%	1.81%	0.35%	1.39%	0.00%	3.23%	0.00%	1.25%	0.00%					
23	. Харитонов Николай Михайлович	2381	277	241	291	250	264	94	183	173	27	25	12	85	26	18	31	28	9	110	30	14	38	43	33	70	9					
		18.95%	21.71%	21.81%	21.41%	20.24%	22.06%	18.22%	17.73%	24.09%	13.99%	9.12%	21.43%	24.71%	10.48%	10.65%	18.90%	13.33%	6.62%	18.09%	10.42%	9.72%	15.77%	23.12%	17.65%	12.48%	7.76%					
																																
24	Против всех	338	46	30	61	50	38	10	22	17	2	4	1	9	5	5	2	2	1	10	4	2	4	2	1	10	0					
		2.69%	3.61%	2.71%	4.49%	4.05%	3.17%	1.94%	2.13%	2.37%	1.04%	1.46%	1.79%	2.62%	2.02%	2.96%	1.22%	0.95%	0.74%	1.64%	1.39%	1.39%	1.66%	1.08%	0.53%	1.78%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
