Выборы Президента Российской Федерации																																															
Дата голосования: 18.03.2018																																															
																																															
Наименование Избирательной комиссии:    Вышневолоцкая																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																													
																																															
		Сумма	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159									
1	"Число избирателей, включенных в список избирателей"	19024	744	461	748	255	410	748	351	1252	124	238	200	263	262	181	1011	305	265	292	113	386	245	480	1124	585	230	329	1150	204	694	281	195	904	1241	397	1167	1189									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17850	700	450	750	250	400	700	300	1100	120	230	180	250	250	170	900	300	250	280	90	370	230	480	1100	550	200	300	1100	190	650	260	180	900	1100	370	1100	1100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10148	378	274	383	89	216	319	165	685	49	142	96	142	137	69	465	175	145	108	49	263	145	294	775	399	136	184	582	98	395	123	95	440	675	204	627	627									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1297	56	17	12	39	31	46	25	66	38	9	9	24	34	11	96	40	24	27	15	75	53	61	107	36	12	15	19	34	29	12	8	92	36	17	38	34									
6	Число погашенных избирательных бюллетеней	6405	266	159	355	122	153	335	110	349	33	79	75	84	79	90	339	85	81	145	26	32	32	125	218	115	52	101	499	58	226	125	77	368	389	149	435	439									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1297	56	17	12	39	31	46	25	66	38	9	9	24	34	11	96	40	24	27	15	75	53	61	107	36	12	15	19	34	29	12	8	92	36	17	38	34									
8	Число бюллетеней в стационарных ящиках для голосования	10148	378	274	383	89	216	319	165	685	49	142	96	142	137	69	465	175	145	108	49	263	145	294	775	399	136	184	582	98	395	123	95	440	675	204	627	627									
9	Число недействительных избирательных бюллетеней	102	17	0	4	1	2	0	3	6	0	0	0	1	1	0	6	0	0	1	1	4	5	2	12	1	0	3	3	0	1	0	1	5	3	6	5	8									
10	Число действительных избирательных бюллетеней	11343	417	291	391	127	245	365	187	745	87	151	105	165	170	80	555	215	169	134	63	334	193	353	870	434	148	196	598	132	423	135	102	527	708	215	660	653									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
13	Бабурин Сергей Николаевич	84	2	3	1	1	1	1	3	7	0	3	0	1	1	0	4	3	1	0	0	0	0	1	11	5	3	0	10	0	2	0	1	4	4	2	4	5									
		0.73%	0.46%	1.03%	0.25%	0.78%	0.40%	0.27%	1.58%	0.93%	0.00%	1.99%	0.00%	0.60%	0.58%	0.00%	0.71%	1.40%	0.59%	0.00%	0.00%	0.00%	0.00%	0.28%	1.25%	1.15%	2.03%	0.00%	1.66%	0.00%	0.47%	0.00%	0.97%	0.75%	0.56%	0.90%	0.60%	0.76%									
14	Грудинин Павел Николаевич	1267	53	49	40	18	12	41	13	105	2	5	10	10	39	7	72	10	17	9	6	10	8	28	72	42	16	31	121	15	32	22	6	97	70	24	81	74									
		11.07%	12.21%	16.84%	10.13%	14.06%	4.86%	11.23%	6.84%	13.98%	2.30%	3.31%	9.52%	6.02%	22.81%	8.75%	12.83%	4.65%	10.06%	6.67%	9.38%	2.96%	4.04%	7.89%	8.16%	9.66%	10.81%	15.58%	20.13%	11.36%	7.55%	16.30%	5.83%	18.23%	9.85%	10.86%	12.18%	11.20%									
15	Жириновский Владимир Вольфович	787	35	18	32	6	23	45	16	50	3	14	8	2	10	6	29	13	17	6	2	6	7	25	58	27	13	14	52	4	32	8	10	41	48	7	48	52									
		6.88%	8.06%	6.19%	8.10%	4.69%	9.31%	12.33%	8.42%	6.66%	3.45%	9.27%	7.62%	1.20%	5.85%	7.50%	5.17%	6.05%	10.06%	4.44%	3.13%	1.78%	3.54%	7.04%	6.58%	6.21%	8.78%	7.04%	8.65%	3.03%	7.55%	5.93%	9.71%	7.71%	6.75%	3.17%	7.22%	7.87%									
16	Путин Владимир Владимирович	8928	316	213	309	101	204	273	150	570	81	124	82	149	117	64	431	181	131	118	55	316	175	291	713	351	108	147	391	112	343	101	82	378	564	177	510	500									
		78.01%	72.81%	73.20%	78.23%	78.91%	82.59%	74.79%	78.95%	75.90%	93.10%	82.12%	78.10%	89.76%	68.42%	80.00%	76.83%	84.19%	77.51%	87.41%	85.94%	93.49%	88.38%	81.97%	80.84%	80.69%	72.97%	73.87%	65.06%	84.85%	80.90%	74.81%	79.61%	71.05%	79.32%	80.09%	76.69%	75.64%									
17	Собчак Ксения Анатольевна	118	6	4	3	0	4	3	4	5	1	0	0	0	2	1	7	3	2	1	0	1	1	6	5	3	2	2	11	1	7	1	2	1	9	0	6	14									
		1.03%	1.38%	1.37%	0.76%	0.00%	1.62%	0.82%	2.11%	0.67%	1.15%	0.00%	0.00%	0.00%	1.17%	1.25%	1.25%	1.40%	1.18%	0.74%	0.00%	0.30%	0.51%	1.69%	0.57%	0.69%	1.35%	1.01%	1.83%	0.76%	1.65%	0.74%	1.94%	0.19%	1.27%	0.00%	0.90%	2.12%									
18	Сурайкин Максим Александрович	72	2	3	3	0	1	0	0	1	0	2	2	3	0	1	4	5	0	0	0	1	1	1	4	2	2	2	7	0	4	2	1	4	6	0	6	2									
