Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Людиновская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
1	"Число избирателей, внесенных в список избирателей"	34809	1532	1319	1542	2003	1612	2778	1537	2098	2715	2050	1312	769	1516	1178	1587	1476	2858	1008	1243	288	157	365	239	218	100	388	251	361	309					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33600	1500	1300	1500	2000	1650	2650	1500	2000	2650	2000	1200	750	1450	1000	1550	1400	2700	950	1100	300	170	380	250	220	100	400	250	360	320					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19217	935	738	843	1147	998	1501	818	1208	1529	1154	713	365	726	720	890	863	1615	549	568	148	88	199	105	36	47	247	141	155	171					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1988	47	42	78	46	36	65	40	61	28	43	109	67	160	19	35	28	70	30	293	66	36	73	71	136	25	85	31	98	70					
6	Число погашенных избирательных бюллетеней	12394	518	520	579	807	616	1084	642	730	1093	803	378	318	564	261	625	509	1015	371	239	86	46	108	74	48	28	68	78	107	79					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1988	47	42	78	46	36	65	40	61	28	43	109	67	160	19	35	28	70	30	293	66	36	73	71	136	25	85	31	98	70					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19213	935	737	843	1146	998	1501	818	1208	1527	1154	713	365	726	720	890	863	1615	549	568	148	88	199	105	36	47	247	141	155	171					
9	Число недействительных избирательных бюллетеней	380	15	15	21	21	13	35	14	18	31	21	13	3	20	13	25	18	23	10	24	3	0	3	0	2	0	6	1	4	8					
10	Число действительных избирательных бюллетеней	20821	967	764	900	1171	1021	1531	844	1251	1524	1176	809	429	866	726	900	873	1662	569	837	211	124	269	176	170	72	326	171	249	233					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	790	41	13	25	34	35	41	20	46	47	38	20	5	30	16	39	47	45	25	15	19	20	35	17	25	5	30	16	19	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	783	40	13	25	34	35	41	19	46	47	38	20	5	30	16	39	47	45	20	15	19	20	35	17	25	5	30	16	19	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	329	23	9	5	11	12	13	15	13	15	12	7	10	4	15	22	13	16	13	10	14	15	8	7	9	8	8	6	10	6					
14	Число погашенных неиспользованных открепительных удостоверений	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	106	1	7	3	3	5	4	1	4	12	6	2	1	8	4	4	6	7	2	1	12	10	1	0	0	0	0	0	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2993	140	128	135	215	169	233	123	175	231	186	120	56	95	121	137	121	240	94	78	25	11	33	16	10	6	29	9	35	22					
		14.12%	14.26%	16.43%	14.66%	18.04%	16.34%	14.88%	14.34%	13.79%	14.86%	15.54%	14.60%	12.96%	10.72%	16.37%	14.81%	13.58%	14.24%	16.23%	9.06%	11.68%	8.87%	12.13%	9.09%	5.81%	8.33%	8.73%	5.23%	13.83%	9.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2735	112	80	126	132	120	173	102	174	204	156	117	49	105	95	126	121	238	73	182	36	16	41	22	25	4	41	9	29	27					
		12.90%	11.41%	10.27%	13.68%	11.07%	11.61%	11.05%	11.89%	13.71%	13.12%	13.03%	14.23%	11.34%	11.85%	12.86%	13.62%	13.58%	14.12%	12.61%	21.14%	16.82%	12.90%	15.07%	12.50%	14.53%	5.56%	12.35%	5.23%	11.46%	11.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	247	8	11	13	21	14	18	8	11	23	13	14	5	13	7	10	6	17	2	15	1	1	2	0	1	1	2	4	2	4					
		1.17%	0.81%	1.41%	1.41%	1.76%	1.35%	1.15%	0.93%	0.87%	1.48%	1.09%	1.70%	1.16%	1.47%	0.95%	1.08%	0.67%	1.01%	0.35%	1.74%	0.47%	0.81%	0.74%	0.00%	0.58%	1.39%	0.60%	2.33%	0.79%	1.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5506	333	216	231	350	307	430	237	354	468	352	206	103	229	184	222	242	401	135	202	28	19	37	20	27	9	45	44	44	31					
		25.97%	33.91%	27.73%	25.08%	29.36%	29.69%	27.46%	27.62%	27.90%	30.10%	29.41%	25.06%	23.84%	25.85%	24.90%	24.00%	27.16%	23.80%	23.32%	23.46%	13.08%	15.32%	13.60%	11.36%	15.70%	12.50%	13.55%	25.58%	17.39%	12.86%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	419	31	10	28	22	22	24	16	37	35	28	21	3	11	13	10	30	33	14	15	0	0	4	1	0	0	3	1	5	2					
		1.98%	3.16%	1.28%	3.04%	1.85%	2.13%	1.53%	1.86%	2.92%	2.25%	2.34%	2.55%	0.69%	1.24%	1.76%	1.08%	3.37%	1.96%	2.42%	1.74%	0.00%	0.00%	1.47%	0.57%	0.00%	0.00%	0.90%	0.58%	1.98%	0.83%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8820	340	316	359	424	384	647	354	494	557	436	327	212	407	301	392	346	729	250	336	119	77	151	116	106	52	206	102	134	146					
