Выборы Президента Российской Федерации																																																																			
Дата голосования: 18.03.2018																																																																			
																																																																			
"Наименование Избирательной комиссии:    Саратов, Октябрьская"																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																																	
																																																																			
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №1891	УИК №1892									
1	"Число избирателей, включенных в список избирателей"	92912	2177	1398	1882	2283	2612	2252	130	138	2050	1485	2564	604	2181	1907	1399	2274	1668	1783	1692	2230	2499	2288	2471	2159	2260	2501	2122	1792	1815	2033	1447	2192	1836	1351	1074	2201	2274	2307	2529	163	352	181	816	371	529	942	1536	2238	2669	2680	2330	1761	911	1283	143	147									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	79367	1800	1100	1600	1800	2200	1900	130	140	1800	1000	2000	450	1600	1600	1100	1700	1400	1300	1400	2100	2300	2100	2100	1900	1902	2100	1800	1500	1500	1700	1100	1900	1600	1100	750	1900	2000	2100	2300	165	360	190	817	440	530	945	1550	2000	2400	2500	2100	1500	800	1000	151	147									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	51752	1156	751	933	1441	1514	1240	10	138	1055	953	1394	385	1259	932	965	1261	797	1037	982	1119	1280	1453	1673	1583	1146	1214	1104	955	1059	1027	748	1148	895	659	595	1118	1247	1079	1273	163	177	177	333	356	504	922	1329	1440	1443	1386	1007	729	379	637	49	143									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3283	39	50	31	42	55	66	120	0	59	46	38	14	35	56	13	54	33	50	22	42	56	38	27	36	42	20	81	49	30	40	46	84	105	52	21	22	27	47	27	0	175	4	480	14	24	20	190	39	32	45	85	109	93	160	94	4									
6	Число погашенных избирательных бюллетеней	24327	605	299	636	317	631	594	0	2	686	1	568	51	305	612	122	385	570	213	396	939	964	609	400	281	714	865	615	496	411	632	306	668	600	389	134	760	726	974	1000	2	8	9	4	70	1	3	31	521	924	1069	1008	662	328	203	8	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3283	39	50	31	42	55	66	120	0	59	46	38	14	35	56	13	54	33	50	22	42	56	38	27	36	42	20	81	49	30	40	46	84	105	52	21	22	27	47	27	0	175	4	480	14	24	20	190	39	32	45	85	109	93	160	94	4									
8	Число бюллетеней в стационарных ящиках для голосования	51573	1156	751	933	1441	1510	1240	10	138	1055	950	1394	385	1258	932	965	1261	796	1037	982	1119	1274	1453	1584	1583	1146	1214	1103	955	989	1027	748	1148	894	659	595	1118	1247	1079	1273	163	177	177	333	356	504	922	1329	1440	1442	1386	1006	728	379	637	49	143									
9	Число недействительных избирательных бюллетеней	618	13	14	14	10	19	19	0	1	18	9	24	3	19	7	6	20	8	9	10	12	20	10	18	13	15	23	10	5	11	8	13	17	4	16	8	7	9	8	24	1	0	0	6	11	4	44	7	16	23	15	4	2	7	4	0	0									
10	Число действительных избирательных бюллетеней	54238	1182	787	950	1473	1546	1287	130	137	1096	987	1408	396	1274	981	972	1295	821	1078	994	1149	1310	1481	1593	1606	1173	1211	1174	999	1008	1059	781	1215	995	695	608	1133	1265	1118	1276	162	352	181	807	359	524	898	1512	1463	1451	1416	1087	835	465	793	143	147									
11	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
13	Бабурин Сергей Николаевич	432	9	13	8	9	9	11	0	0	16	5	17	7	9	6	10	14	10	11	10	6	12	15	4	10	6	7	15	10	10	10	11	11	8	3	4	7	7	13	13	0	1	0	0	2	1	1	5	13	11	22	12	2	3	2	1	0									
		0.79%	0.75%	1.62%	0.83%	0.61%	0.58%	0.84%	0.00%	0.00%	1.44%	0.50%	1.19%	1.75%	0.70%	0.61%	1.02%	1.06%	1.21%	1.01%	0.99%	0.52%	0.90%	1.01%	0.25%	0.62%	0.51%	0.57%	1.27%	0.99%	0.98%	0.94%	1.39%	0.89%	0.80%	0.42%	0.65%	0.61%	0.55%	1.15%	1.00%	0.00%	0.28%	0.00%	0.00%	0.54%	0.19%	0.11%	0.33%	0.88%	0.75%	1.54%	1.10%	0.24%	0.64%	0.25%	0.70%	0.00%									
14	Грудинин Павел Николаевич	7147	184	113	141	161	202	196	0	6	170	95	228	47	190	142	80	200	127	151	148	176	183	196	224	164	169	190	164	118	135	142	124	185	150	92	111	185	170	168	178	5	4	2	1	36	35	42	132	191	243	236	151	108	65	73	3	15									
		13.03%	15.40%	14.11%	14.63%	10.86%	12.91%	15.01%	0.00%	4.35%	15.26%	9.54%	15.92%	11.78%	14.69%	14.37%	8.18%	15.21%	15.32%	13.89%	14.74%	15.16%	13.76%	13.15%	13.90%	10.13%	14.23%	15.40%	13.85%	11.75%	13.25%	13.31%	15.62%	15.02%	15.02%	12.94%	18.02%	16.23%	13.34%	14.92%	13.69%	3.07%	1.14%	1.10%	0.12%	9.73%	6.63%	4.46%	8.69%	12.91%	16.49%	16.49%	13.84%	12.90%	13.77%	9.16%	2.10%	10.20%									
15	Жириновский Владимир Вольфович	2358	54	37	45	41	24	61	4	0	45	23	56	8	46	34	20	55	37	44	45	56	54	63	53	64	63	62	61	73	45	66	55	68	41	42	30	54	57	66	65	1	3	2	2	22	22	21	71	88	76	77	51	37	16	45	3	4									
		4.30%	4.52%	4.62%	4.67%	2.76%	1.53%	4.67%	3.08%	0.00%	4.04%	2.31%	3.91%	2.01%	3.56%	3.44%	2.04%	4.18%	4.46%	4.05%	4.48%	4.82%	4.06%	4.23%	3.29%	3.95%	5.30%	5.02%	5.15%	7.27%	4.42%	6.19%	6.93%	5.52%	4.10%	5.91%	4.87%	4.74%	4.47%	5.86%	5.00%	0.61%	0.85%	1.10%	0.25%	5.95%	4.17%	2.23%	4.67%	5.95%	5.16%	5.38%	4.67%	4.42%	3.39%	5.65%	2.10%	2.72%									
16	Путин Владимир Владимирович	40949	819	561	666	1187	1228	885	124	124	778	829	985	314	924	700	793	941	597	777	712	822	959	1117	1235	1305	848	846	849	754	756	780	552	878	731	508	423	847	954	793	941	156	344	176	801	286	449	813	1262	1088	1010	976	824	654	361	645	135	127									
		74.65%	68.54%	70.04%	69.09%	80.04%	78.47%	67.76%	95.38%	89.86%	69.84%	83.23%	68.78%	78.70%	71.46%	70.85%	81.08%	71.56%	72.01%	71.48%	70.92%	70.80%	72.11%	74.92%	76.66%	80.61%	71.38%	68.56%	71.71%	75.10%	74.19%	73.10%	69.52%	71.27%	73.17%	71.45%	68.67%	74.30%	74.88%	70.43%	72.38%	95.71%	97.73%	97.24%	98.52%	77.30%	85.04%	86.31%	83.08%	73.56%	68.52%	68.20%	75.53%	78.14%	76.48%	80.93%	94.41%	86.39%									
17	Собчак Ксения Анатольевна	1479	57	22	51	31	19	73	1	4	46	21	52	7	55	49	20	38	15	39	41	46	38	46	35	24	36	45	38	14	25	24	15	38	23	20	17	20	34	35	31	0	0	0	1	4	4	10	22	31	52	43	26	19	7	13	1	1									
		2.70%	4.77%	2.75%	5.29%	2.09%	1.21%	5.59%	0.77%	2.90%	4.13%	2.11%	3.63%	1.75%	4.25%	4.96%	2.04%	2.89%	1.81%	3.59%	4.08%	3.96%	2.86%	3.09%	2.17%	1.48%	3.03%	3.65%	3.21%	1.39%	2.45%	2.25%	1.89%	3.08%	2.30%	2.81%	2.76%	1.75%	2.67%	3.11%	2.38%	0.00%	0.00%	0.00%	0.12%	1.08%	0.76%	1.06%	1.45%	2.10%	3.53%	3.00%	2.38%	2.27%	1.48%	1.63%	0.70%	0.68%									
18	Сурайкин Максим Александрович	338	7	3	2	6	8	6	1	0	4	3	8	1	1	3	20	10	6	8	9	7	8	12	6	8	9	11	5	3	6	6	5	8	9	4	5	8	15	6	7	0	0	0	1	2	4	0	6	17	13	23	6	2	4	6	0	0									
		0.62%	0.59%	0.37%	0.21%	0.40%	0.51%	0.46%	0.77%	0.00%	0.36%	0.30%	0.56%	0.25%	0.08%	0.30%	2.04%	0.76%	0.72%	0.74%	0.90%	0.60%	0.60%	0.80%	0.37%	0.49%	0.76%	0.89%	0.42%	0.30%	0.59%	0.56%	0.63%	0.65%	0.90%	0.56%	0.81%	0.70%	1.18%	0.53%	0.54%	0.00%	0.00%	0.00%	0.12%	0.54%	0.76%	0.00%	0.39%	1.15%	0.88%	1.61%	0.55%	0.24%	0.85%	0.75%	0.00%	0.00%									
19	Титов Борис Юрьевич	535	18	13	12	11	29	19	0	0	14	7	21	4	18	10	7	9	13	19	10	8	16	7	14	6	10	22	16	8	16	9	6	12	14	10	8	4	6	11	18	0	0	0	0	1	1	3	8	16	12	16	8	5	7	3	0	0									
		0.98%	1.51%	1.62%	1.24%	0.74%	1.85%	1.45%	0.00%	0.00%	1.26%	0.70%	1.47%	1.00%	1.39%	1.01%	0.72%	0.68%	1.57%	1.75%	0.99%	0.69%	1.20%	0.47%	0.87%	0.37%	0.84%	1.78%	1.35%	0.80%	1.57%	0.84%	0.76%	0.97%	1.40%	1.41%	1.30%	0.35%	0.47%	0.98%	1.38%	0.00%	0.00%	0.00%	0.00%	0.27%	0.19%	0.32%	0.53%	1.08%	0.81%	1.12%	0.73%	0.60%	1.48%	0.38%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	1000	34	25	25	27	27	36	0	3	23	4	41	8	31	37	22	28	16	29	19	28	40	25	22	25	32	28	26	19	15	22	13	15	19	16	10	8	22	26	23	0	0	1	1	6	8	8	6	19	34	23	9	8	2	6	0	0									
