Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Саратов, Октябрьская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335									
1	Число избирателей, включенных в список избирателей	99627	2721	1465	1862	2144	2650	2170	2224	1764	2442	1657	2879	1743	1460	2154	1741	2530	1691	2375	2504	2509	2670	2482	2245	2321	2218	1806	1779	2217	1774	2066	2066	1506	2203	2344	2606	2490	2487	2463	2436	2527	2453	1740	1000	1349	128	163	188	426	182	937	613	600	535	1922									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	92183	2500	1400	1700	2100	2300	2000	2100	1600	2300	1500	2200	1700	1400	1900	1600	2300	1700	2300	2400	2200	2200	2400	2100	2200	2100	1700	1700	2100	1700	1900	1800	1450	2100	2100	2200	2200	2200	2200	2200	2200	2200	1600	900	1300	175	200	200	428	200	1050	800	600	700	1880									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	63154	1442	791	991	1750	1728	1347	1636	1092	1715	1045	1763	903	1011	1213	1359	1518	1328	1295	1392	1371	1615	1809	1342	1428	1258	1105	1484	1239	1085	1120	1405	910	1202	1983	1788	1882	1954	1429	1407	1609	1228	485	471	586	128	163	188	182	119	658	593	597	469	1543									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4063	78	64	34	43	58	101	42	86	44	14	44	53	16	51	61	40	25	66	84	37	45	22	64	35	114	130	66	34	54	69	176	144	35	14	101	99	69	33	80	183	32	96	126	219	0	0	0	244	63	273	18	3	50	331									
6	Число погашенных избирательных бюллетеней	24966	980	545	675	307	514	552	422	422	541	441	393	744	373	636	180	742	347	939	924	792	540	569	694	737	728	465	150	827	561	711	219	396	863	103	311	219	177	738	713	408	940	1019	303	495	47	37	12	2	18	119	189	0	181	6									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4063	78	64	34	43	58	101	42	86	44	14	44	53	16	51	61	40	25	66	84	37	45	22	64	35	114	130	66	34	54	69	176	144	35	14	101	99	69	33	80	183	32	96	126	219	0	0	0	244	63	273	18	3	50	331									
8	Число бюллетеней в стационарных ящиках для голосования	63090	1431	791	987	1750	1724	1345	1636	1092	1715	1043	1763	903	1010	1213	1359	1518	1328	1295	1392	1371	1609	1809	1342	1428	1258	1105	1484	1239	1085	1119	1378	910	1201	1983	1788	1882	1953	1429	1407	1609	1225	485	470	586	128	163	188	182	119	658	593	597	469	1543									
9	Число недействительных избирательных бюллетеней	547	16	14	13	21	32	16	3	0	22	16	15	3	9	15	0	12	19	7	3	6	7	13	17	17	11	6	1	13	18	14	14	14	19	0	10	11	12	20	13	14	10	7	5	15	0	1	1	2	0	4	6	0	4	6									
10	Число действительных избирательных бюллетеней	66606	1493	841	1008	1772	1750	1430	1675	1178	1737	1041	1792	953	1017	1249	1420	1546	1334	1354	1473	1402	1647	1818	1389	1446	1361	1229	1549	1260	1121	1174	1540	1040	1217	1997	1879	1970	2010	1442	1474	1778	1247	574	591	790	128	162	187	424	182	927	605	600	515	1868									
11	Число полученных открепительных  удостоверений	3860	100	90	75	110	90	80	85	60	100	50	90	100	90	70	50	90	100	120	160	110	100	90	85	110	75	60	70	90	60	80	60	60	75	90	80	90	100	100	135	100	125	40	40	50	0	0	0	0	0	0	0	0	0	75									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3527	95	78	69	104	79	68	85	59	92	46	87	91	90	61	50	89	82	113	109	109	100	88	85	100	67	59	68	82	50	70	60	51	75	64	74	90	100	100	108	89	109	39	31	37	0	0	0	0	0	0	0	0	0	75									
