Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    район Савелки																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №3238	УИК №3239	УИК №3240	УИК №3241	УИК №3242	УИК №3243	УИК №3244	УИК №3245	УИК №3246	УИК №3247	УИК №3248	УИК №3249	УИК №3250	УИК №3251	УИК №3252	УИК №3253	УИК №3254	УИК №3255	УИК №3256	УИК №3257	УИК №3791									
1	"Число избирателей, включенных в список избирателей"	24520	1421	1385	1670	1525	1384	1024	1151	1145	809	762	1055	1797	1031	1084	1009	1056	1610	475	1123	1099	905									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19300	1150	1100	1300	1200	1000	800	800	900	600	550	800	1400	800	800	800	800	1400	400	900	800	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	15107	863	858	1043	904	915	608	705	680	539	470	649	1151	650	678	650	655	926	292	645	671	555									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1141	42	53	28	47	46	26	40	57	40	19	50	81	24	15	36	28	62	20	38	39	350									
6	Число погашенных избирательных бюллетеней	3052	245	189	229	249	39	166	55	163	21	61	101	168	126	107	114	117	412	88	217	90	95									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1141	42	53	28	47	46	26	40	57	40	19	50	81	24	15	36	28	62	20	38	39	350									
8	Число бюллетеней в стационарных ящиках для голосования	15082	857	857	1041	902	915	608	705	679	539	470	649	1150	650	678	649	652	924	292	640	671	554									
9	Число недействительных избирательных бюллетеней	199	8	12	16	12	19	10	4	5	6	4	7	23	7	7	10	7	12	3	5	8	14									
10	Число действительных избирательных бюллетеней	16024	891	898	1053	937	942	624	741	731	573	485	692	1208	667	686	675	673	974	309	673	702	890									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	136	8	10	2	10	6	4	11	5	8	2	3	7	4	12	7	5	9	2	8	6	7									
		0.84%	0.89%	1.10%	0.19%	1.05%	0.62%	0.63%	1.48%	0.68%	1.38%	0.41%	0.43%	0.57%	0.59%	1.73%	1.02%	0.74%	0.91%	0.64%	1.18%	0.85%	0.77%									
14	Грудинин Павел Николаевич	1788	107	109	107	122	111	88	76	69	55	56	86	141	91	93	49	72	110	20	59	79	88									
		11.02%	11.90%	11.98%	10.01%	12.86%	11.55%	13.88%	10.20%	9.38%	9.50%	11.45%	12.30%	11.45%	13.50%	13.42%	7.15%	10.59%	11.16%	6.41%	8.70%	11.13%	9.73%									
15	Жириновский Владимир Вольфович	781	49	42	58	54	47	30	42	38	23	15	24	24	27	38	29	45	50	14	33	40	59									
		4.81%	5.45%	4.62%	5.43%	5.69%	4.89%	4.73%	5.64%	5.16%	3.97%	3.07%	3.43%	1.95%	4.01%	5.48%	4.23%	6.62%	5.07%	4.49%	4.87%	5.63%	6.53%									
16	Путин Владимир Владимирович	11913	651	654	781	690	675	447	554	556	435	355	507	868	494	486	536	498	735	249	534	521	687									
		73.43%	72.41%	71.87%	73.06%	72.71%	70.24%	70.50%	74.36%	75.54%	75.13%	72.60%	72.53%	70.51%	73.29%	70.13%	78.25%	73.24%	74.54%	79.81%	78.76%	73.38%	75.99%									
17	Собчак Ксения Анатольевна	566	34	38	43	15	43	30	21	24	21	28	27	66	16	23	17	25	22	9	18	25	21									
		3.49%	3.78%	4.18%	4.02%	1.58%	4.47%	4.73%	2.82%	3.26%	3.63%	5.73%	3.86%	5.36%	2.37%	3.32%	2.48%	3.68%	2.23%	2.88%	2.65%	3.52%	2.32%									
18	Сурайкин Максим Александрович	118	4	2	9	11	11	6	3	4	2	7	5	8	4	7	10	4	6	3	2	2	8									
		0.73%	0.44%	0.22%	0.84%	1.16%	1.14%	0.95%	0.40%	0.54%	0.35%	1.43%	0.72%	0.65%	0.59%	1.01%	1.46%	0.59%	0.61%	0.96%	0.29%	0.28%	0.88%									
19	Титов Борис Юрьевич	248	11	7	16	10	25	4	15	15	5	10	13	35	15	11	9	9	14	7	3	10	4									
		1.53%	1.22%	0.77%	1.50%	1.05%	2.60%	0.63%	2.01%	2.04%	0.86%	2.04%	1.86%	2.84%	2.23%	1.59%	1.31%	1.32%	1.42%	2.24%	0.44%	1.41%	0.44%									
20	Явлинский Григорий Алексеевич	474	27	36	37	25	24	15	19	20	24	12	27	59	16	16	18	15	28	5	16	19	16									
		2.92%	3.00%	3.96%	3.46%	2.63%	2.50%	2.37%	2.55%	2.72%	4.15%	2.45%	3.86%	4.79%	2.37%	2.31%	2.63%	2.21%	2.84%	1.60%	2.36%	2.68%	1.77%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
