Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Черемховская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1654					
1	"Число избирателей, включенных в списки избирателей"	40848	106	643	1370	1474	860	902	1196	1402	868	807	1226	1103	792	571	1383	1443	666	895	830	641	1252	1453	441	1409	636	993	765	251	634	628	759	194	1649	409	748	1040	1302	666	1793	248	258	1041	698	1719	397	287					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36604	120	524	1213	1264	716	804	1018	1192	767	761	1100	981	703	468	1231	1279	613	753	730	591	1085	1394	428	1256	571	868	675	277	594	592	697	203	1485	391	657	945	1149	576	1615	220	267	932	663	1581	355	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	25508	89	355	593	720	401	541	779	863	494	532	998	637	588	368	1013	887	422	607	589	451	1041	925	272	835	280	585	487	226	390	433	379	125	1019	200	540	708	761	436	993	179	235	812	398	1066	256	0					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4060	17	90	193	231	102	56	49	129	87	73	65	85	41	37	65	109	105	61	34	64	44	70	41	86	85	211	36	18	56	60	229	45	166	161	62	74	76	44	97	25	8	120	86	148	32	287					
6	Число погашенных избирательных бюллетеней	7036	14	79	427	313	213	207	190	200	186	156	37	259	74	63	153	283	86	85	107	76	0	399	115	335	206	72	152	33	148	99	89	33	300	30	55	163	312	96	525	16	24	0	179	367	67	13					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4060	17	90	193	231	102	56	49	129	87	73	65	85	41	37	65	109	105	61	34	64	44	70	41	86	85	211	36	18	56	60	229	45	166	161	62	74	76	44	97	25	8	120	86	148	32	287					
8	Число бюллетеней в стационарных ящиках для голосования	25504	89	355	590	720	401	541	779	863	494	532	998	637	588	368	1013	887	422	607	589	451	1041	925	272	835	280	585	487	226	390	433	379	125	1018	200	540	708	761	436	993	179	235	812	398	1066	256	0					
9	Число недействительных избирательных бюллетеней	352	0	3	11	3	1	7	11	6	10	4	84	10	3	8	10	10	4	8	9	8	0	5	5	12	3	15	3	0	5	3	0	0	14	2	6	8	7	5	18	3	0	12	5	9	2	0					
10	Число действительных избирательных бюллетеней	29212	106	442	772	948	502	590	817	986	571	601	979	712	626	397	1068	986	523	660	614	507	1085	990	308	909	362	781	520	244	441	490	608	170	1170	359	596	774	830	475	1072	201	243	920	479	1205	286	287					
11	Число полученных открепительных  удостоверений	903	13	12	18	19	17	15	19	27	17	26	27	40	17	15	43	37	17	19	16	16	23	24	9	14	5	12	14	11	14	15	15	0	46	9	17	27	40	15	43	12	2	21	23	51	11	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	846	13	7	17	19	14	15	16	27	15	25	26	36	17	13	43	37	15	18	13	15	23	24	9	12	4	12	13	9	14	15	10	0	46	3	15	25	39	13	42	12	1	21	21	51	11	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	727	2	10	25	22	13	9	24	36	17	26	24	18	7	6	22	26	12	15	14	10	22	16	9	23	8	17	4	4	5	15	21	4	24	38	7	13	12	15	13	5	27	22	13	18	13	21					
14	Число неиспользованных открепительных удостоверений	57	0	5	1	0	3	0	3	0	2	1	1	4	0	2	0	0	2	1	3	1	0	0	0	2	1	0	1	2	0	0	5	0	0	6	2	2	1	2	1	0	1	0	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	89	0	4	4	5	2	0	2	3	3	2	0	2	1	1	6	2	5	1	3	1	5	4	1	0	2	2	1	1	1	1	3	1	3	0	1	1	2	2	1	0	0	5	0	5	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	376	0	6	6	13	9	7	7	7	6	12	12	40	7	3	17	14	8	7	15	10	9	8	5	6	8	5	7	2	4	2	17	0	16	2	14	12	6	1	10	2	7	10	5	9	0	3					
		1.27%	0.00%	1.35%	0.77%	1.37%	1.79%	1.17%	0.85%	0.71%	1.03%	1.98%	1.13%	5.54%	1.11%	0.74%	1.58%	1.41%	1.52%	1.05%	2.41%	1.94%	0.83%	0.80%	1.60%	0.65%	2.19%	0.63%	1.34%	0.82%	0.90%	0.41%	2.80%	0.00%	1.35%	0.55%	2.33%	1.53%	0.72%	0.21%	0.92%	0.98%	2.88%	1.07%	1.03%	0.74%	0.00%	1.05%					
19	Жириновский Владимир Вольфович	4294	14	67	99	176	76	85	161	157	86	88	119	136	84	58	126	105	71	86	100	67	120	115	27	164	62	119	102	43	76	73	83	25	192	68	67	87	121	66	157	35	64	149	73	167	41	37					
		14.52%	13.21%	15.06%	12.64%	18.51%	15.11%	14.24%	19.44%	15.83%	14.80%	14.55%	11.19%	18.84%	13.35%	14.32%	11.69%	10.54%	13.47%	12.87%	16.05%	13.01%	11.06%	11.56%	8.63%	17.81%	16.99%	14.95%	19.50%	17.62%	17.04%	14.81%	13.65%	14.71%	16.22%	18.84%	11.13%	11.13%	14.46%	13.75%	14.40%	17.16%	26.34%	15.99%	15.08%	13.76%	14.24%	12.89%					
