Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Фроловская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №4101	УИК №4102	УИК №4103	УИК №4104	УИК №4105	УИК №4106	УИК №4107	УИК №4108	УИК №4109	УИК №4110	УИК №4111	УИК №4112	УИК №4113	УИК №4114	УИК №4115	УИК №4116	УИК №4117	УИК №4118	УИК №4119	УИК №4120	УИК №4121					
1	"Число избирателей, внесенных в список избирателей"	12162	918	464	310	320	252	511	590	107	589	517	1299	880	635	1033	846	129	192	197	863	466	1044					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11950	900	470	300	300	250	500	600	100	630	500	1250	800	600	1000	850	100	200	200	850	500	1050					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6539	474	243	188	142	109	268	336	86	340	304	659	403	263	637	459	97	102	137	478	296	518					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1262	33	38	36	46	45	59	87	1	73	62	108	142	115	75	100	0	7	12	82	69	72					
6	Число погашенных избирательных бюллетеней	4149	393	189	76	112	96	173	177	13	217	134	483	255	222	288	291	3	91	51	290	135	460					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1262	33	38	36	46	45	59	87	1	73	62	108	142	115	75	100	0	7	12	82	69	72					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6537	474	243	188	142	109	268	336	86	340	304	659	402	263	637	459	97	102	137	478	295	518					
9	Число недействительных избирательных бюллетеней	106	4	4	0	2	1	1	7	0	4	3	3	8	2	41	7	0	1	2	6	7	3					
10	Число действительных избирательных бюллетеней	7693	503	277	224	186	153	326	416	87	409	363	764	536	376	671	552	97	108	147	554	357	587					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	394	11	10	20	20	10	20	5	15	39	5	32	20	15	20	23	10	15	7	25	42	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	321	8	10	20	5	4	4	2	5	39	2	31	12	15	20	23	10	7	7	25	42	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	215	19	9	4	5	9	8	8	3	5	3	81	9	4	22	5	2	4	1	7	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	73	3	0	0	15	6	16	3	10	0	3	1	8	0	0	0	0	8	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
