Выборы Президента Российской Федерации																																								
Дата голосования: 18.03.2018																																								
																																								
"Наименование Избирательной комиссии:    Брянск, Володарская"																																								
																																								
Сводная таблица итогов голосования																																								
																																								
	Число участковых избирательных комиссий	29																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	29																																						
																																								
		Сумма	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91									
1	"Число избирателей, включенных в список избирателей"	57675	2456	2175	2302	2049	1690	2299	2478	2185	2403	2187	1912	2515	2397	2180	1870	1999	2392	2117	735	1604	2025	2445	2188	1756	2003	1547	2029	1063	674									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	54600	2300	2100	2300	1700	1500	2300	2300	2000	2400	2100	2000	2500	2500	2100	1700	1600	2350	2050	600	1300	2000	2300	2000	2000	2000	1300	1800	900	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	42551	1608	1620	1797	1513	1217	1862	1833	1244	1994	1868	1446	2070	1953	1913	1489	1426	2114	1802	495	910	1371	1660	1427	1341	1476	944	1187	615	356									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4351	46	283	100	144	177	113	87	53	189	115	144	95	223	45	193	131	111	110	19	350	55	314	108	415	129	176	150	104	172									
6	Число погашенных избирательных бюллетеней	7698	646	197	403	43	106	325	380	703	217	117	410	335	324	142	18	43	125	138	86	40	574	326	465	244	395	180	463	181	72									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4351	46	283	100	144	177	113	87	53	189	115	144	95	223	45	193	131	111	110	19	350	55	314	108	415	129	176	150	104	172									
8	Число бюллетеней в стационарных ящиках для голосования	42422	1608	1620	1797	1513	1217	1862	1833	1244	1994	1868	1446	2070	1953	1913	1489	1426	2114	1802	495	910	1371	1660	1427	1341	1347	944	1187	615	356									
9	Число недействительных избирательных бюллетеней	453	18	13	22	13	13	19	13	10	31	19	13	16	20	21	20	8	21	17	6	15	15	19	12	30	18	8	18	5	0									
10	Число действительных избирательных бюллетеней	46320	1636	1890	1875	1644	1381	1956	1907	1287	2152	1964	1577	2149	2156	1937	1662	1549	2204	1895	508	1245	1411	1955	1523	1726	1458	1112	1319	714	528									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																								
13	Бабурин Сергей Николаевич	410	22	10	19	15	8	18	15	11	16	12	12	19	23	15	15	11	25	21	3	19	7	25	12	13	23	6	5	3	7									
		0.88%	1.33%	0.53%	1.00%	0.91%	0.57%	0.91%	0.78%	0.85%	0.73%	0.61%	0.75%	0.88%	1.06%	0.77%	0.89%	0.71%	1.12%	1.10%	0.58%	1.51%	0.49%	1.27%	0.78%	0.74%	1.56%	0.54%	0.37%	0.42%	1.33%									
14	Грудинин Павел Николаевич	4984	174	164	241	145	99	204	197	138	210	188	153	212	227	234	144	104	251	202	68	126	152	241	206	198	197	175	167	112	55									
		10.66%	10.52%	8.62%	12.70%	8.75%	7.10%	10.33%	10.26%	10.64%	9.62%	9.48%	9.62%	9.79%	10.43%	11.95%	8.56%	6.68%	11.28%	10.56%	13.23%	10.00%	10.66%	12.21%	13.42%	11.28%	13.35%	15.63%	12.49%	15.58%	10.42%									
15	Жириновский Владимир Вольфович	3044	110	142	101	83	56	155	117	84	122	121	155	148	207	124	72	117	116	108	37	83	105	118	87	116	83	63	98	54	62									
		6.51%	6.65%	7.46%	5.32%	5.01%	4.02%	7.85%	6.09%	6.48%	5.59%	6.10%	9.75%	6.84%	9.51%	6.33%	4.28%	7.51%	5.21%	5.65%	7.20%	6.59%	7.36%	5.98%	5.67%	6.61%	5.62%	5.63%	7.33%	7.51%	11.74%									
16	Путин Владимир Владимирович	36259	1278	1497	1434	1360	1201	1496	1512	998	1736	1561	1181	1709	1610	1493	1386	1259	1726	1502	369	987	1103	1477	1162	1321	1101	848	1022	532	398									
		77.52%	77.27%	78.67%	75.59%	82.08%	86.15%	75.75%	78.75%	76.95%	79.52%	78.72%	74.28%	78.94%	73.99%	76.25%	82.40%	80.86%	77.57%	78.56%	71.79%	78.33%	77.35%	74.82%	75.70%	75.23%	74.59%	75.71%	76.44%	73.99%	75.38%									
17	Собчак Ксения Анатольевна	611	13	26	37	17	9	30	25	15	33	37	38	17	35	27	22	14	33	27	10	7	16	27	26	26	22	5	10	5	2									
		1.31%	0.79%	1.37%	1.95%	1.03%	0.65%	1.52%	1.30%	1.16%	1.51%	1.87%	2.39%	0.79%	1.61%	1.38%	1.31%	0.90%	1.48%	1.41%	1.95%	0.56%	1.12%	1.37%	1.69%	1.48%	1.49%	0.45%	0.75%	0.70%	0.38%									
18	Сурайкин Максим Александрович	305	12	17	16	5	1	12	10	12	11	15	5	10	16	14	7	16	17	8	8	5	17	19	8	19	8	6	7	3	1									
		0.65%	0.73%	0.89%	0.84%	0.30%	0.07%	0.61%	0.52%	0.93%	0.50%	0.76%	0.31%	0.46%	0.74%	0.72%	0.42%	1.03%	0.76%	0.42%	1.56%	0.40%	1.19%	0.96%	0.52%	1.08%	0.54%	0.54%	0.52%	0.42%	0.19%									
19	Титов Борис Юрьевич	362	17	21	15	12	3	14	14	14	16	14	14	23	22	18	8	14	19	9	4	9	7	18	8	20	15	5	6	3	0									
		0.77%	1.03%	1.10%	0.79%	0.72%	0.22%	0.71%	0.73%	1.08%	0.73%	0.71%	0.88%	1.06%	1.01%	0.92%	0.48%	0.90%	0.85%	0.47%	0.78%	0.71%	0.49%	0.91%	0.52%	1.14%	1.02%	0.45%	0.45%	0.42%	0.00%									
20	Явлинский Григорий Алексеевич	345	10	13	12	7	4	27	17	15	8	16	19	11	16	12	8	14	17	18	9	9	4	30	14	13	9	4	4	2	3									
		0.74%	0.60%	0.68%	0.63%	0.42%	0.29%	1.37%	0.89%	1.16%	0.37%	0.81%	1.19%	0.51%	0.74%	0.61%	0.48%	0.90%	0.76%	0.94%	1.75%	0.71%	0.28%	1.52%	0.91%	0.74%	0.61%	0.36%	0.30%	0.28%	0.57%									
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
