Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Район Черемушки																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №3172					
1	"Число избирателей, внесенных в списки"	61745	2727	2358	1841	2235	2149	2072	2351	2429	2112	2510	2083	2283	2202	2203	1878	2370	2279	2427	2398	2206	1930	2399	2428	2516	2452	2319	2428	160					
2	"Число бюллетеней, полученных участковыми комиссиями"	58850	2600	2200	1700	2200	2000	1900	2250	2400	2000	2150	2000	2150	2100	2100	1800	2200	2150	2400	2350	2100	1800	2300	2350	2350	2450	2250	2350	250					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	33867	1378	1259	1022	1119	1191	1049	1252	1244	1148	1250	1105	1290	1330	1483	1085	1190	1366	1323	1331	1252	1101	1308	1173	1237	1297	1398	1526	160					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1125	59	33	46	45	22	35	40	56	28	38	26	38	19	26	29	32	23	41	59	43	41	58	69	46	29	77	67	0					
6	Число погашенных бюллетеней	23858	1163	908	632	1036	787	816	958	1100	824	862	869	822	751	591	686	978	761	1036	960	805	658	934	1108	1067	1124	775	757	90					
7	Число бюллетеней в переносных ящиках для голосования	1125	59	33	46	45	22	35	40	56	28	38	26	38	19	26	29	32	23	41	59	43	41	58	69	46	29	77	67	0					
8	Число бюллетеней в стационарных ящиках для голосования	33668	1378	1256	1011	1117	1182	1049	1252	1241	1148	1249	1104	1290	1328	1468	1083	1154	1361	1317	1319	1252	1098	1306	1173	1235	1281	1397	1459	160					
9	Число недействительных бюллетеней	281	16	15	12	13	14	10	12	7	10	9	8	7	1	5	7	3	12	4	6	11	7	17	9	20	19	15	12	0					
10	Число действительных бюллетеней	34512	1421	1274	1045	1149	1190	1074	1280	1290	1166	1278	1122	1321	1346	1489	1105	1183	1372	1354	1372	1284	1132	1347	1233	1261	1291	1459	1514	160					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1620	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	722	32	37	21	29	20	20	34	32	22	17	21	29	32	25	19	23	22	46	27	25	16	32	15	41	19	31	35	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	826	25	12	19	25	36	23	23	24	20	20	27	33	20	21	21	48	57	14	17	39	16	26	22	15	17	22	24	160					
14	Число погашенных открепительных удостоверений	898	28	23	39	31	40	40	26	28	38	43	39	31	28	35	41	37	38	14	33	35	44	28	45	19	41	29	25	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	203	11	8	9	8	6	7	1	8	8	5	8	0	3	1	5	6	5	11	13	6	9	9	12	14	8	8	11	3					
		0.58%	0.76%	0.62%	0.85%	0.68%	0.49%	0.64%	0.07%	0.61%	0.68%	0.38%	0.70%	0.0%	0.22%	0.06%	0.44%	0.50%	0.36%	0.81%	0.94%	0.46%	0.79%	0.65%	0.96%	1.09%	0.61%	0.54%	0.72%	1.87%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3494	128	81	79	91	98	190	119	126	132	135	157	160	148	168	117	185	168	124	188	104	134	113	97	81	85	117	137	32					
		10.04%	8.90%	6.28%	7.47%	7.83%	8.13%	17.52%	9.21%	9.71%	11.22%	10.48%	13.89%	12.04%	10.98%	11.24%	10.52%	15.59%	12.13%	9.13%	13.64%	8.03%	11.76%	8.28%	7.80%	6.32%	6.48%	7.93%	8.97%	20.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	684	26	26	28	16	29	14	18	33	24	23	14	17	19	26	18	19	25	30	25	37	27	38	24	38	24	41	23	2					
