Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Новоуральская городская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2614									
1	Число избирателей, включенных в список избирателей	78949	2352	1840	2064	2658	739	2597	2591	1463	1573	2456	1678	669	1348	1556	2001	1881	1670	2272	1339	1711	1080	2347	2880	1774	2531	1067	1455	1715	1114	1811	1261	2473	2624	1898	2361	2750	2721	260	1342	225	1033	1117	2497	2155									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	68100	2000	1600	1700	2200	600	2100	2100	1200	1300	2200	1400	600	1100	1400	1700	1600	1400	2000	1200	1500	900	2000	2500	2300	2200	900	1300	1500	900	1600	1000	2100	2300	1600	2000	2200	2400	200	1000	200	900	1000	2300	1900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	49239	1430	1190	1179	1679	463	1651	1590	1036	986	1388	977	258	854	986	1190	1101	890	1309	890	1073	719	1532	1911	1724	1598	641	904	1107	757	1088	777	1424	1695	1301	1531	1774	1679	102	693	75	540	710	1582	1255									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1775	44	14	15	25	8	30	51	21	59	82	47	331	73	60	62	41	31	54	12	15	16	30	37	50	42	18	26	41	17	35	30	95	75	12	8	24	20	5	30	12	11	10	25	31									
6	Число погашенных избирательных бюллетеней	17086	526	396	506	496	129	419	459	143	255	730	376	11	173	354	448	458	479	637	298	412	165	438	552	526	560	241	370	352	126	477	193	581	530	287	461	402	701	93	277	113	349	280	693	614									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1775	44	14	15	25	8	30	51	21	59	82	47	331	73	60	62	41	31	54	12	15	16	30	37	50	42	18	26	41	17	35	30	95	75	12	8	24	20	5	30	12	11	10	25	31									
8	Число бюллетеней в стационарных ящиках для голосования	49232	1430	1190	1179	1678	463	1651	1590	1036	986	1388	977	258	854	986	1190	1101	890	1309	890	1071	719	1529	1911	1724	1598	641	905	1107	757	1088	777	1424	1695	1301	1531	1774	1679	102	693	75	540	710	1582	1253									
9	Число недействительных избирательных бюллетеней	662	27	20	15	16	3	23	16	11	13	13	13	9	9	11	10	15	7	25	19	5	10	23	37	17	17	5	18	12	15	4	8	31	33	15	17	17	24	1	14	3	7	8	25	21									
10	Число действительных избирательных бюллетеней	50345	1447	1184	1179	1687	468	1658	1625	1046	1032	1457	1011	580	918	1035	1242	1127	914	1338	883	1081	725	1536	1911	1757	1623	654	913	1136	759	1119	799	1488	1737	1298	1522	1781	1675	106	709	84	544	712	1582	1263									
11	Число полученных открепительных  удостоверений	1177	40	27	10	40	10	20	40	20	20	40	20	0	25	25	15	15	15	25	20	40	15	30	40	40	40	10	20	20	15	20	25	25	40	40	40	40	40	10	40	10	30	40	40	40									
