Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Новоуральская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2614					
1	"Число избирателей, включенных в списки избирателей"	81139	1513	1959	2127	2183	2153	1924	2454	1756	1612	2146	1797	689	1378	1661	1401	2309	2082	1713	2092	1821	1843	2043	2192	2294	1765	1482	2399	1799	1761	1774	1929	2875	1596	2711	2081	2877	1756	299	1310	242	1110	2398	1541	2292					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	76400	1450	1850	2050	2100	2050	1800	2350	1800	1500	2050	1700	900	1300	1500	1300	2200	2000	1600	2000	1700	1700	1900	2100	2200	1600	1350	2200	1650	1600	1600	1700	2750	1450	2500	1800	2750	1600	400	1200	200	1000	2300	1400	2250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	53749	1015	1298	1331	1467	1432	1318	1560	1286	1057	1269	1126	252	932	1115	937	1483	1329	1051	1393	1273	1216	1505	1596	1585	1233	976	1625	1214	1208	1110	1247	1830	1074	1978	1448	1944	1177	145	762	134	682	1673	1076	1387					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2167	17	20	23	28	27	26	52	30	60	101	92	405	79	70	29	52	68	46	33	18	58	26	32	34	38	45	47	50	41	37	52	86	69	37	16	25	13	22	66	10	8	34	7	38					
6	Число погашенных избирательных бюллетеней	20484	418	532	696	605	591	456	738	484	383	680	482	243	289	315	334	665	603	503	574	409	426	369	472	581	329	329	528	386	351	453	401	834	307	485	336	781	410	233	372	56	310	593	317	825					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2167	17	20	23	28	27	26	52	30	60	101	92	405	79	70	29	52	68	46	33	18	58	26	32	34	38	45	47	50	41	37	52	86	69	37	16	25	13	22	66	10	8	34	7	38					
8	Число бюллетеней в стационарных ящиках для голосования	53733	1015	1298	1330	1467	1432	1318	1560	1286	1053	1268	1126	252	931	1115	936	1483	1329	1051	1393	1273	1216	1505	1596	1585	1233	976	1625	1214	1208	1110	1246	1824	1073	1978	1448	1944	1177	145	762	134	682	1673	1076	1387					
9	Число недействительных избирательных бюллетеней	1234	21	35	37	48	28	29	37	17	15	27	36	8	32	32	15	25	31	23	33	28	22	30	39	35	24	16	44	30	22	14	37	30	26	42	52	45	39	5	15	1	11	37	36	25					
10	Число действительных избирательных бюллетеней	54666	1011	1283	1316	1447	1431	1315	1575	1299	1098	1342	1182	649	978	1153	950	1510	1366	1074	1393	1263	1252	1501	1589	1584	1247	1005	1628	1234	1227	1133	1261	1880	1116	1973	1412	1924	1151	162	813	143	679	1670	1047	1400					
