Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Тепло-Огаревская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026									
1	"Число избирателей, включенных в список избирателей"	9896	553	232	204	248	205	367	151	386	345	222	604	589	283	168	531	275	144	135	571	829	656	532	856	810									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8935	500	220	180	215	170	310	180	350	340	220	530	520	270	140	490	230	140	110	500	750	580	470	770	750									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5934	269	122	127	125	118	242	93	158	242	161	333	343	184	57	364	162	80	63	346	534	430	342	546	493									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1331	79	32	15	79	52	54	32	105	53	21	118	102	49	53	45	51	21	28	60	56	44	60	35	87									
6	Число погашенных избирательных бюллетеней	1670	152	66	38	11	0	14	55	87	45	38	79	75	37	30	81	17	39	19	94	160	106	68	189	170									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1331	79	32	15	79	52	54	32	105	53	21	118	102	49	53	45	51	21	28	60	56	44	60	35	87									
8	Число бюллетеней в стационарных ящиках для голосования	5934	269	122	127	125	118	242	93	158	242	161	333	343	184	57	364	162	80	63	346	534	430	342	546	493									
9	Число недействительных избирательных бюллетеней	54	3	4	0	0	0	1	0	1	0	2	0	4	1	3	3	0	0	0	0	8	10	4	3	7									
10	Число действительных избирательных бюллетеней	7211	345	150	142	204	170	295	125	262	295	180	451	441	232	107	406	213	101	91	406	582	464	398	578	573									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	39	3	0	1	0	2	2	0	0	2	0	2	0	1	0	4	1	0	0	3	5	3	3	2	5									
		0.54%	0.86%	0.00%	0.70%	0.00%	1.18%	0.68%	0.00%	0.00%	0.68%	0.00%	0.44%	0.00%	0.43%	0.00%	0.98%	0.47%	0.00%	0.00%	0.74%	0.85%	0.63%	0.75%	0.34%	0.86%									
14	Грудинин Павел Николаевич	697	22	19	15	10	4	20	12	22	29	9	48	34	26	22	43	10	10	3	45	71	59	52	55	57									
		9.59%	6.32%	12.34%	10.56%	4.90%	2.35%	6.76%	9.60%	8.37%	9.83%	4.95%	10.64%	7.64%	11.16%	20.00%	10.51%	4.69%	9.90%	3.30%	11.08%	12.03%	12.45%	12.94%	9.47%	9.83%									
15	Жириновский Владимир Вольфович	395	19	6	4	9	8	16	4	18	12	12	19	15	17	7	19	14	5	7	26	36	30	24	32	36									
		5.44%	5.46%	3.90%	2.82%	4.41%	4.71%	5.41%	3.20%	6.84%	4.07%	6.59%	4.21%	3.37%	7.30%	6.36%	4.65%	6.57%	4.95%	7.69%	6.40%	6.10%	6.33%	5.97%	5.51%	6.21%									
16	Путин Владимир Владимирович	5945	299	122	120	176	153	254	108	219	248	158	374	391	184	76	331	184	82	81	324	451	357	307	475	471									
		81.83%	85.92%	79.22%	84.51%	86.27%	90.00%	85.81%	86.40%	83.27%	84.07%	86.81%	82.93%	87.87%	78.97%	69.09%	80.93%	86.38%	81.19%	89.01%	79.80%	76.44%	75.32%	76.37%	81.76%	81.21%									
17	Собчак Ксения Анатольевна	55	0	2	0	8	2	2	0	2	4	1	3	0	1	2	3	1	1	0	3	8	3	3	4	2									
		0.76%	0.00%	1.30%	0.00%	3.92%	1.18%	0.68%	0.00%	0.76%	1.36%	0.55%	0.67%	0.00%	0.43%	1.82%	0.73%	0.47%	0.99%	0.00%	0.74%	1.36%	0.63%	0.75%	0.69%	0.34%									
18	Сурайкин Максим Александрович	41	1	0	2	1	1	1	0	0	0	0	0	0	3	0	6	1	3	0	1	5	5	7	4	0									
		0.56%	0.29%	0.00%	1.41%	0.49%	0.59%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.29%	0.00%	1.47%	0.47%	2.97%	0.00%	0.25%	0.85%	1.05%	1.74%	0.69%	0.00%									
19	Титов Борис Юрьевич	20	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	2	0	0	3	3	2	1	2	2									
		0.28%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.44%	0.22%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.74%	0.51%	0.42%	0.25%	0.34%	0.34%									
20	Явлинский Григорий Алексеевич	19	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	3	5	1	4	0									
		0.26%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.51%	1.05%	0.25%	0.69%	0.00%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
