Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Большеглушицкая																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423									
1	"Число избирателей, включенных в список избирателей"	13225	871	435	417	154	625	525	438	380	107	111	689	555	110	422	255	170	987	960	1069	1107	871	979	988									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13925	949	502	464	160	651	515	474	458	112	113	751	570	137	464	284	186	1022	974	1072	1102	905	1019	1041									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10144	701	332	347	124	498	393	345	203	94	92	482	430	98	333	225	112	761	709	845	769	756	740	755									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1688	123	83	61	15	58	49	46	130	9	16	190	113	10	43	22	35	108	131	90	120	81	66	89									
6	Число погашенных избирательных бюллетеней	2093	125	87	56	21	95	73	83	125	9	5	79	27	29	88	37	39	153	134	137	213	68	213	197									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1688	123	83	61	15	58	49	46	130	9	16	190	113	10	43	22	35	108	131	90	120	81	66	89									
8	Число бюллетеней в стационарных ящиках для голосования	10144	701	332	347	124	498	393	345	203	94	92	482	430	98	333	225	112	761	709	845	769	756	740	755									
9	Число недействительных избирательных бюллетеней	108	5	3	1	2	2	4	3	4	1	0	0	6	0	4	2	0	8	0	19	9	0	13	22									
