Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Клявлинская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329					
1	"Число избирателей, внесенных в список"	11984	752	452	1288	1171	1301	1113	507	221	236	217	531	324	300	287	130	427	100	570	385	374	274	264	408	162	190					
2	Число полученных избирательных бюллетеней	12000	766	460	1282	1141	1275	1083	506	220	231	212	517	329	307	315	134	424	117	592	380	382	274	263	420	174	196					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8422	532	295	829	804	970	840	381	187	153	156	256	257	169	250	106	345	91	343	268	247	214	209	241	136	143					
5	"Число избирательных бюллетеней, выданных вне помещения"	1468	40	75	108	46	39	40	37	30	29	31	211	40	105	21	10	30	9	157	61	113	50	33	95	16	42					
6	Число погашенных избирательных бюллетеней	2108	194	90	345	291	264	203	88	3	49	25	50	32	33	44	18	49	17	92	51	22	10	21	84	22	11					
7	Число избирательных бюллетеней в переносных ящиках	1468	40	75	108	46	39	40	37	30	29	31	211	40	105	21	10	30	9	157	61	113	50	33	95	16	42					
8	Число бюллетеней в стационарных ящиках для голосования	8419	532	295	829	804	968	840	381	187	153	156	256	256	169	250	106	345	91	343	268	247	214	209	241	136	143					
9	Число недействительных избирательных бюллетеней	155	19	6	13	7	19	16	3	2	0	4	9	2	5	6	3	8	4	1	2	3	4	1	13	5	0					
10	Число действительных избирательных бюллетеней	9732	553	364	924	843	988	864	415	215	182	183	458	294	269	265	113	367	96	499	327	357	260	241	323	147	185					
11	Число полученных открепительных  удостоверений	238	8	8	20	20	20	15	8	10	6	6	6	6	6	6	4	6	2	21	10	10	10	6	8	10	6					
12	Число выданных открепительных удостоверений	168	8	4	10	8	17	11	2	10	2	0	6	2	6	6	3	6	0	21	10	10	4	3	8	7	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	83	3	4	4	14	11	8	2	5	4	2	0	0	1	2	0	3	0	3	0	3	5	0	3	6	0					
14	Число неиспользованных открепительных удостоверений	70	0	4	10	12	3	4	6	0	4	6	0	4	0	0	1	0	2	0	0	0	6	3	0	3	2					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	212	24	10	26	18	23	25	7	6	8	5	4	3	3	8	1	10	2	3	10	2	2	4	4	3	1					
		2.14%	4.20%	2.70%	2.77%	2.12%	2.28%	2.84%	1.67%	2.76%	4.40%	2.67%	0.86%	1.01%	1.09%	2.95%	0.86%	2.67%	2.00%	0.60%	3.04%	0.56%	0.76%	1.65%	1.19%	1.97%	0.54%					
19	. Малышкин Олег Александрович	174	8	19	23	19	17	9	2	1	5	2	4	6	3	9	4	15	2	4	2	7	2	1	2	3	5					
		1.76%	1.40%	5.14%	2.45%	2.24%	1.69%	1.02%	0.48%	0.46%	2.75%	1.07%	0.86%	2.03%	1.09%	3.32%	3.45%	4.00%	2.00%	0.80%	0.61%	1.94%	0.76%	0.41%	0.60%	1.97%	2.70%					
20	. Миронов Сергей Михайлович	52	1	1	4	6	2	1	5	1	3	0	1	1	0	1	0	9	0	3	4	2	0	1	4	0	2					
		0.53%	0.17%	0.27%	0.43%	0.71%	0.20%	0.11%	1.20%	0.46%	1.65%	0.00%	0.21%	0.34%	0.00%	0.37%	0.00%	2.40%	0.00%	0.60%	1.22%	0.56%	0.00%	0.41%	1.19%	0.00%	1.08%					
21	. Путин Владимир Владимирович	7196	426	255	675	620	671	655	323	178	145	89	354	214	201	169	89	229	62	371	257	286	222	218	254	85	148					
		72.78%	74.48%	68.92%	72.04%	72.94%	66.63%	74.43%	77.27%	82.03%	79.67%	47.59%	75.80%	72.30%	73.36%	62.36%	76.72%	61.07%	62.00%	74.20%	78.12%	79.44%	84.09%	90.08%	75.60%	55.92%	80.00%					
22	. Хакамада Ирина Муцуовна	180	7	11	21	20	21	10	11	6	1	3	8	3	5	5	1	4	0	7	1	10	6	4	6	7	2					
		1.82%	1.22%	2.97%	2.24%	2.35%	2.09%	1.14%	2.63%	2.76%	0.55%	1.60%	1.71%	1.01%	1.82%	1.85%	0.86%	1.07%	0.00%	1.40%	0.30%	2.78%	2.27%	1.65%	1.79%	4.61%	1.08%					
23	. Харитонов Николай Михайлович	1769	86	56	158	139	225	144	66	22	18	80	86	66	56	66	15	96	28	109	52	42	26	12	52	49	20					
		17.89%	15.03%	15.14%	16.86%	16.35%	22.34%	16.36%	15.79%	10.14%	9.89%	42.78%	18.42%	22.30%	20.44%	24.35%	12.93%	25.60%	28.00%	21.80%	15.81%	11.67%	9.85%	4.96%	15.48%	32.24%	10.81%					
																																
24	Против всех	149	1	12	17	21	29	20	1	1	2	4	1	1	1	7	3	4	2	2	1	8	2	1	1	0	7					
