Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Клявлинская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423									
1	"Число избирателей, включенных в список избирателей"	10802	593	347	1368	1170	1258	1334	447	202	182	213	397	225	148	375	465	445	256	310	212	199	332	156	168									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11400	610	410	1450	1260	1250	1400	480	220	200	220	440	230	160	390	480	460	290	340	220	210	340	160	180									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9095	468	304	1265	1064	1114	1233	354	173	146	167	337	186	92	261	339	344	177	236	172	165	241	121	136									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1266	73	33	78	64	111	61	58	23	23	31	55	35	43	91	108	79	55	53	32	28	83	20	29									
6	Число погашенных избирательных бюллетеней	1039	69	73	107	132	25	106	68	24	31	22	48	9	25	38	33	37	58	51	16	17	16	19	15									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1266	73	33	78	64	111	61	58	23	23	31	55	35	43	91	108	79	55	53	32	28	83	20	29									
8	Число бюллетеней в стационарных ящиках для голосования	9095	468	304	1265	1064	1114	1233	354	173	146	167	337	186	92	261	339	344	177	236	172	165	241	121	136									
9	Число недействительных избирательных бюллетеней	116	0	20	0	8	0	16	0	15	0	8	0	10	0	20	2	7	0	0	0	0	8	2	0									
