Выборы Президента Российской Федерации																				
																				
"Наименование Избирательной комиссии:    г. Грозный, Старопромысловская"																				
																				
Итоги голосования 																				
																				
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №428					
1	"Число избирателей, внесенных в список"	31188	2755	2261	2850	2656	2090	2014	2375	2730	2622	2318	2159	2071	2287					
2	Число полученных избирательных бюллетеней	31089	2746	2254	2842	2648	2082	2006	2368	2722	2614	2310	2151	2064	2282					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	26479	2380	1922	2422	2231	1756	1692	1995	2293	2203	1947	1814	1760	2064					
5	"Число избирательных бюллетеней, выданных вне помещения"	111	0	0	0	0	0	0	0	0	0	0	0	0	111					
6	Число погашенных избирательных бюллетеней	4499	366	332	420	417	326	314	373	429	411	363	337	304	107					
7	Число избирательных бюллетеней в переносных ящиках	111	0	0	0	0	0	0	0	0	0	0	0	0	111					
8	Число бюллетеней в стационарных ящиках для голосования	26479	2380	1922	2422	2231	1756	1692	1995	2293	2203	1947	1814	1760	2064					
9	Число недействительных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	26590	2380	1922	2422	2231	1756	1692	1995	2293	2203	1947	1814	1760	2175					
11	Число полученных открепительных  удостоверений	200	10	10	10	10	10	10	10	10	10	10	10	10	80					
12	Число выданных открепительных удостоверений	25	0	0	0	0	2	1	0	0	0	0	0	0	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	175	10	10	10	10	8	9	10	10	10	10	10	10	58					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																				
18	. Глазьев Сергей Юрьевич	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	. Малышкин Олег Александрович	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	. Миронов Сергей Михайлович	229	24	20	36	11	9	9	29	11	22	19	9	8	22					
		0.86%	1.01%	1.04%	1.49%	0.49%	0.51%	0.53%	1.45%	0.48%	1.00%	0.98%	0.50%	0.45%	1.01%					
21	. Путин Владимир Владимирович	24688	2232	1788	2253	2053	1633	1556	1855	2133	2048	1791	1688	1636	2022					
		92.85%	93.78%	93.03%	93.02%	92.02%	93.00%	91.96%	92.98%	93.02%	92.96%	91.99%	93.05%	92.95%	92.97%					
22	. Хакамада Ирина Муцуовна	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	789	60	50	65	78	53	60	52	69	66	68	58	55	55					
		2.97%	2.52%	2.60%	2.68%	3.50%	3.02%	3.55%	2.61%	3.01%	3.00%	3.49%	3.20%	3.12%	2.53%					
																				
24	Против всех	884	64	64	68	89	61	67	59	80	67	69	59	61	76					
		3.32%	2.69%	3.33%	2.81%	3.99%	3.47%	3.96%	2.96%	3.49%	3.04%	3.54%	3.25%	3.47%	3.49%					
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
