Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
"Наименование Избирательной комиссии:    Хабаровск, Краснофлотская"																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №260									
1	"Число избирателей, включенных в список избирателей"	64706	1808	1161	805	2616	1895	2430	2849	2294	1031	2392	2688	1935	2590	2238	2184	367	2140	1621	2467	2291	1735	2169	2664	2391	2308	2038	2220	226	1115	2022	1485	1661	1756	1114									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	63050	1700	1100	600	2500	2400	2400	2800	2300	1000	2500	2500	1900	2500	2000	2200	400	2200	1500	2500	2200	1700	2000	2500	2300	2300	2000	2200	300	1000	1900	1500	1450	1700	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	39336	1125	751	471	1729	1107	1502	1811	1342	515	1535	1554	1299	1770	1355	1406	170	1188	862	1345	1420	967	1395	1444	1261	1418	1249	1167	192	601	1839	888	1074	1012	572									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1691	37	31	25	48	38	70	28	47	88	54	80	21	35	34	35	197	42	53	81	62	17	50	56	71	19	51	49	34	19	1	49	124	28	17									
6	Число погашенных избирательных бюллетеней	22023	538	318	104	723	1255	828	961	911	397	911	866	580	695	611	759	33	970	585	1074	718	716	555	1000	968	863	700	984	74	380	60	563	252	660	411									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1690	37	31	25	48	38	70	28	47	88	54	80	21	35	33	35	197	42	53	81	62	17	50	56	71	19	51	49	34	19	1	49	124	28	17									
8	Число бюллетеней в стационарных ящиках для голосования	39326	1125	751	471	1729	1107	1502	1811	1342	515	1535	1553	1299	1770	1355	1406	170	1188	862	1344	1417	967	1395	1444	1259	1418	1249	1167	192	601	1836	888	1074	1012	572									
