Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Чайковская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020	УИК №4021	УИК №4022	УИК №4023	УИК №4024	УИК №4025	УИК №4026	УИК №4027	УИК №4028	УИК №4029	УИК №4030	УИК №4031	УИК №4032	УИК №4033	УИК №4034	УИК №4035	УИК №4036	УИК №4037	УИК №4038	УИК №4040	УИК №4041	УИК №4042	УИК №4043	УИК №4044	УИК №4045	УИК №4046	УИК №4047	УИК №4048	УИК №4049	УИК №4050	УИК №4051									
1	"Число избирателей, включенных в список избирателей"	78178	2511	1467	2572	1870	2337	2327	2146	1145	2016	2092	1760	1871	1990	1897	1640	2154	2379	2255	1952	2417	2319	2306	2522	2020	1010	2175	566	2156	1883	1611	1778	298	1278	1224	655	2852	996	959	574	431	1388	2012	384	339	714	402	387	431	786	924									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	67800	2100	1300	2200	1600	2000	1900	1800	1000	1600	1600	1500	1500	1800	1600	1400	1700	1900	1800	1500	2000	2000	2000	2200	1700	900	1800	450	1900	1600	1400	1500	300	1200	1200	650	2600	950	1000	600	400	1400	1800	350	300	700	450	400	450	850	950									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	54	0	250	0	0	134	156	0	99	0	0	0	166	46	225									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	50638	1640	953	1759	1281	1611	1720	1456	757	1323	1509	1186	1261	1268	1305	1031	1445	1467	1547	1251	1563	1737	1635	1874	1322	648	1462	375	1393	1285	1030	1064	181	878	647	396	1688	659	296	311	290	812	1115	237	110	449	261	237	127	401	385									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3204	41	22	65	48	47	29	49	21	51	45	61	65	58	81	46	29	385	59	42	60	34	28	32	78	33	32	14	44	35	46	67	73	20	172	53	75	53	199	133	15	46	45	53	34	104	22	62	27	149	122									
6	Число погашенных избирательных бюллетеней	12714	419	325	376	271	342	151	295	222	226	46	253	174	474	214	323	226	48	194	207	377	229	337	294	300	219	306	61	463	280	324	369	46	188	381	201	783	238	255	156	95	408	484	60	57	147	167	101	130	254	218									
