Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Чайковская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020	УИК №4021	УИК №4022	УИК №4023	УИК №4024	УИК №4025	УИК №4026	УИК №4027	УИК №4028	УИК №4029	УИК №4030	УИК №4031	УИК №4032	УИК №4033	УИК №4034	УИК №4035	УИК №4036	УИК №4037	УИК №4038	УИК №4039	УИК №4040	УИК №4041	УИК №4042	УИК №4043	УИК №4044	УИК №4045	УИК №4046	УИК №4047	УИК №4048	УИК №4049	УИК №4050									
1	Число избирателей, включенных в список избирателей	85063	2649	1654	2700	2821	2705	2831	2772	2258	2297	1463	2010	2251	2179	1753	2302	2272	2899	2054	2791	2258	2541	2681	2298	892	397	760	393	2983	2490	1680	2003	273	1150	1086	698	2748	1014	443	1565	2182	522	384	860	1261	485	964	517	534	1482	858									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	80520	2500	1500	2600	2700	2600	2700	2600	2100	2200	1300	1900	2100	2100	1600	2100	2100	2600	1900	2700	2200	2500	2600	2200	800	370	750	330	2800	2400	1600	1900	270	1100	1000	700	2700	1000	400	1500	2100	500	350	800	1200	450	900	500	500	1400	800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	44230	1350	791	1508	1542	1585	1853	1445	1171	1239	844	1111	1108	1213	911	1226	1353	1651	1063	1615	1345	1410	1559	1128	234	126	250	220	1525	1354	861	983	166	697	450	295	1371	526	229	793	970	210	89	429	329	88	396	259	206	679	474									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3356	53	36	63	84	62	26	125	60	62	35	39	65	68	48	41	74	79	39	63	14	16	24	41	209	43	136	80	33	35	31	74	52	21	45	42	46	62	16	95	128	70	90	107	274	169	121	22	56	49	33									
6	Число погашенных избирательных бюллетеней	32933	1097	673	1029	1074	953	821	1030	869	899	421	750	927	819	641	832	673	870	798	1022	841	1074	1017	1031	357	201	364	30	1242	1011	708	843	52	382	505	363	1283	412	155	612	1002	220	171	264	597	193	383	219	238	672	293									
