Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Шумихинская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065					
1	"Число избирателей, включенных в списки избирателей"	25211	112	795	900	933	1103	958	1144	624	1523	1245	1038	1255	1308	1090	1317	75	201	577	117	771	301	89	905	597	363	240	84	692	165	131	154	488	300	453	391	386	274	576	292	422	166	359	297					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25080	116	760	900	900	1050	950	1100	600	1460	1200	1000	1200	1300	1100	1250	100	215	600	120	790	320	92	900	600	370	260	94	700	174	132	165	490	300	450	400	410	300	610	290	450	192	380	290					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14638	93	429	529	507	666	547	618	332	815	577	505	727	757	600	627	69	158	362	73	394	191	79	502	354	273	181	69	443	122	89	87	300	188	260	256	294	214	370	206	249	115	205	206					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2912	14	61	54	91	99	100	115	46	141	168	116	78	67	170	143	0	21	54	13	158	61	4	164	81	28	26	6	38	4	22	43	96	20	110	78	41	22	95	36	99	21	86	22					
6	Число погашенных избирательных бюллетеней	7530	9	270	317	302	285	303	367	222	504	455	379	395	476	330	480	31	36	184	34	238	68	9	234	165	69	53	19	219	48	21	35	94	92	80	66	75	64	145	48	102	56	89	62					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2912	14	61	54	91	99	100	115	46	141	168	116	78	67	170	143	0	21	54	13	158	61	4	164	81	28	26	6	38	4	22	43	96	20	110	78	41	22	95	36	99	21	86	22					
8	Число бюллетеней в стационарных ящиках для голосования	14636	93	429	529	507	666	547	618	332	815	577	505	727	757	599	627	69	158	362	73	394	191	79	502	354	273	181	69	443	122	89	87	300	188	260	256	294	214	370	206	249	115	205	205					
9	Число недействительных избирательных бюллетеней	115	0	4	2	4	10	5	4	0	6	4	4	9	7	6	4	0	1	6	0	3	0	0	0	6	3	0	1	8	0	1	1	3	2	0	4	2	0	1	0	1	1	2	0					
10	Число действительных избирательных бюллетеней	17433	107	486	581	594	755	642	729	378	950	741	617	796	817	763	766	69	178	410	86	549	252	83	666	429	298	207	74	473	126	110	129	393	206	370	330	333	236	464	242	347	135	289	227					
11	Число полученных открепительных  удостоверений	633	5	10	8	10	15	10	10	7	29	10	30	12	13	20	20	0	15	18	0	20	30	8	20	15	15	25	8	17	8	2	5	20	5	10	30	30	15	36	7	25	20	20	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	625	4	10	8	10	15	10	10	7	26	10	30	12	13	20	20	0	15	17	0	20	30	8	20	15	15	25	8	17	5	2	5	20	5	10	30	30	15	36	7	25	20	20	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	158	0	2	6	9	17	5	6	4	6	9	9	6	5	8	5	4	1	3	1	2	4	0	0	2	1	2	1	1	1	0	2	4	0	5	7	2	0	6	1	2	2	3	4					
14	Число неиспользованных открепительных удостоверений	8	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	146	0	7	3	7	12	8	5	4	13	6	6	8	3	4	4	0	4	5	1	3	1	0	1	3	5	0	0	0	1	2	1	2	2	5	2	7	1	3	2	0	1	4	0					
		0.83%	0.00%	1.43%	0.51%	1.17%	1.57%	1.24%	0.68%	1.06%	1.36%	0.81%	0.97%	0.99%	0.36%	0.52%	0.52%	0.00%	2.23%	1.20%	1.16%	0.54%	0.40%	0.00%	0.15%	0.69%	1.66%	0.00%	0.00%	0.00%	0.79%	1.80%	0.77%	0.51%	0.96%	1.35%	0.60%	2.09%	0.42%	0.65%	0.83%	0.00%	0.74%	1.37%	0.00%					
19	Жириновский Владимир Вольфович	1976	18	57	44	50	82	83	63	51	118	96	66	113	81	81	82	6	26	45	7	66	31	6	77	52	41	34	6	41	7	10	9	44	12	42	37	27	28	52	36	46	18	41	44					
		11.26%	16.82%	11.63%	7.55%	8.36%	10.72%	12.83%	8.59%	13.49%	12.34%	12.89%	10.63%	14.04%	9.83%	10.53%	10.65%	8.70%	14.53%	10.82%	8.14%	11.96%	12.30%	7.23%	11.56%	11.95%	13.62%	16.43%	8.00%	8.52%	5.56%	9.01%	6.92%	11.11%	5.77%	11.35%	11.08%	8.06%	11.86%	11.18%	14.88%	13.22%	13.24%	14.09%	19.38%					
20	Зюганов Геннадий Андреевич	3386	15	109	147	139	190	124	143	80	199	153	104	170	186	150	120	8	41	88	13	100	47	19	116	119	48	36	10	60	9	6	18	53	28	63	82	59	37	77	53	57	45	38	27					
		19.30%	14.02%	22.24%	25.21%	23.24%	24.84%	19.17%	19.51%	21.16%	20.82%	20.54%	16.75%	21.12%	22.57%	19.51%	15.58%	11.59%	22.91%	21.15%	15.12%	18.12%	18.65%	22.89%	17.42%	27.36%	15.95%	17.39%	13.33%	12.47%	7.14%	5.41%	13.85%	13.38%	13.46%	17.03%	24.55%	17.61%	15.68%	16.56%	21.90%	16.38%	33.09%	13.06%	11.89%					
