Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Тасеевская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953					
1	"Число избирателей, внесенных в список"	10659	798	931	746	1450	728	847	794	58	663	79	58	123	59	44	371	138	105	108	295	200	296	89	58	401	202	95	69	116	55	526	157					
2	Число полученных избирательных бюллетеней	10950	810	990	735	1500	735	875	800	65	665	85	65	130	55	50	380	140	110	110	300	210	300	85	60	410	210	100	75	125	60	535	180					
3	"Число избирательных бюллетеней, выданных  досрочно"	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	5306	317	400	266	597	216	370	305	44	399	75	44	105	49	39	244	103	79	82	190	146	171	70	58	207	124	60	57	86	49	245	109					
5	"Число избирательных бюллетеней, выданных вне помещения"	474	59	32	20	113	50	31	36	0	33	0	0	0	0	0	10	0	0	0	21	0	10	2	0	14	5	0	0	0	0	23	15					
6	Число погашенных избирательных бюллетеней	5125	434	558	449	790	469	474	459	21	233	10	21	25	6	11	126	37	31	28	89	64	119	13	2	144	81	40	18	39	11	267	56					
7	Число избирательных бюллетеней в переносных ящиках	519	59	32	20	113	50	31	36	0	33	0	0	0	0	0	10	0	0	0	21	0	10	2	0	59	5	0	0	0	0	23	15					
8	Число бюллетеней в стационарных ящиках для голосования	5306	317	400	266	597	216	370	305	44	399	75	44	105	49	39	244	103	79	82	190	146	171	70	58	207	124	60	57	86	49	245	109					
9	Число недействительных избирательных бюллетеней	54	1	4	1	6	7	6	1	2	2	0	0	0	0	0	5	2	0	1	5	1	3	0	0	1	1	2	0	1	0	2	0					
10	Число действительных избирательных бюллетеней	5771	375	428	285	704	259	395	340	42	430	75	44	105	49	39	249	101	79	81	206	145	178	72	58	265	128	58	57	85	49	266	124					
11	Число полученных открепительных  удостоверений	150	8	8	8	8	8	8	8	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4					
12	Число выданных открепительных удостоверений	19	3	1	0	5	0	3	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	6	2	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	131	5	7	8	3	8	5	8	1	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	3	3	4	4	4	4	4					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	950	87	78	47	166	37	96	46	16	40	4	3	2	3	3	21	11	5	4	23	6	35	12	4	30	26	32	7	20	2	52	32					
		16.31%	23.14%	18.06%	16.43%	23.38%	13.91%	23.94%	13.49%	36.36%	9.26%	5.33%	6.82%	1.90%	6.12%	7.69%	8.27%	10.68%	6.33%	4.88%	10.90%	4.11%	19.34%	16.67%	6.90%	11.28%	20.16%	53.33%	12.28%	23.26%	4.08%	19.40%	25.81%					
19	. Малышкин Олег Александрович	153	4	15	12	14	10	3	13	0	6	2	3	0	0	4	11	2	4	2	6	2	4	2	2	4	2	2	5	0	0	17	2					
		2.63%	1.06%	3.47%	4.20%	1.97%	3.76%	0.75%	3.81%	0.00%	1.39%	2.67%	6.82%	0.00%	0.00%	10.26%	4.33%	1.94%	5.06%	2.44%	2.84%	1.37%	2.21%	2.78%	3.45%	1.50%	1.55%	3.33%	8.77%	0.00%	0.00%	6.34%	1.61%					
20	. Миронов Сергей Михайлович	39	0	3	2	3	4	3	2	0	2	0	0	0	0	0	2	0	0	0	5	2	2	0	1	2	2	0	0	1	1	1	1					
		0.67%	0.00%	0.69%	0.70%	0.42%	1.50%	0.75%	0.59%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	2.37%	1.37%	1.10%	0.00%	1.72%	0.75%	1.55%	0.00%	0.00%	1.16%	2.04%	0.37%	0.81%					
21	. Путин Владимир Владимирович	3254	173	238	180	387	166	199	206	16	247	52	28	89	38	30	114	55	63	41	121	116	94	48	45	182	48	13	26	36	19	128	56					
		55.86%	46.01%	55.09%	62.94%	54.51%	62.41%	49.63%	60.41%	36.36%	57.18%	69.33%	63.64%	84.76%	77.55%	76.92%	44.88%	53.40%	79.75%	50.00%	57.35%	79.45%	51.93%	66.67%	77.59%	68.42%	37.21%	21.67%	45.61%	41.86%	38.78%	47.76%	45.16%					
22	. Хакамада Ирина Муцуовна	128	9	7	8	19	11	11	5	0	4	0	2	0	0	0	11	0	0	9	4	1	1	0	0	8	4	0	1	0	0	11	2					
		2.20%	2.39%	1.62%	2.80%	2.68%	4.14%	2.74%	1.47%	0.00%	0.93%	0.00%	4.55%	0.00%	0.00%	0.00%	4.33%	0.00%	0.00%	10.98%	1.90%	0.68%	0.55%	0.00%	0.00%	3.01%	3.10%	0.00%	1.75%	0.00%	0.00%	4.10%	1.61%					
23	. Харитонов Николай Михайлович	1150	92	82	34	95	26	80	62	10	126	17	8	14	8	2	85	32	5	23	45	17	39	9	6	19	44	11	17	28	27	56	31					
		19.74%	24.47%	18.98%	11.89%	13.38%	9.77%	19.95%	18.18%	22.73%	29.17%	22.67%	18.18%	13.33%	16.33%	5.13%	33.46%	31.07%	6.33%	28.05%	21.33%	11.64%	21.55%	12.50%	10.34%	7.14%	34.11%	18.33%	29.82%	32.56%	55.10%	20.90%	25.00%					
																																						
24	Против всех	97	10	5	2	20	5	3	6	0	5	0	0	0	0	0	5	1	2	2	2	1	3	1	0	20	2	0	1	0	0	1	0					
		1.67%	2.66%	1.16%	0.70%	2.82%	1.88%	0.75%	1.76%	0.00%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	1.97%	0.97%	2.53%	2.44%	0.95%	0.68%	1.66%	1.39%	0.00%	7.52%	1.55%	0.00%	1.75%	0.00%	0.00%	0.37%	0.00%					
																																						
																																						
																																						
