Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Куйбышевская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040									
1	"Число избирателей, включенных в список избирателей"	10769	164	1643	438	2072	399	196	192	289	505	642	269	207	332	459	155	174	429	143	339	138	831	140	613									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10620	150	1600	400	2100	400	170	170	300	500	650	250	200	330	450	150	150	450	130	350	130	850	140	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6072	88	990	273	1078	240	98	96	158	329	379	132	114	187	256	87	106	284	82	181	74	443	72	325									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	555	5	40	19	68	20	16	12	14	33	35	26	18	23	16	6	23	34	4	19	11	53	11	49									
6	Число погашенных избирательных бюллетеней	3993	57	570	108	954	140	56	62	128	138	236	92	68	120	178	57	21	132	44	150	45	354	57	226									
7	Число избирательных бюллетеней в переносных ящиках для голосования	555	5	40	19	68	20	16	12	14	33	35	26	18	23	16	6	23	34	4	19	11	53	11	49									
8	Число бюллетеней в стационарных ящиках для голосования	6072	88	990	273	1078	240	98	96	158	329	379	132	114	187	256	87	106	284	82	181	74	443	72	325									
9	Число недействительных избирательных бюллетеней	60	0	12	5	7	0	0	0	1	4	3	0	1	3	1	1	2	2	2	2	2	3	1	8									
