Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Мирнинская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560					
1	"Число избирателей, внесенных в список избирателей"	23480	2481	2477	3525	2721	2510	2624	2413	100	170	679	395	524	367	598	458	329	493	616					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	22950	2300	2500	2700	2500	2500	2500	2500	100	300	750	500	600	400	700	500	350	550	700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	16251	1543	1601	2082	1679	1495	1656	1582	56	131	646	395	524	367	598	458	329	493	616					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	148	6	7	5	5	17	19	12	38	39	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	6551	751	892	613	816	988	825	906	6	130	104	105	76	33	102	42	21	57	84					
7	Число избирательных бюллетеней в переносных ящиках для голосования	148	6	7	5	5	17	19	12	38	39	0	0	0	0	0	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16246	1540	1601	2082	1679	1494	1656	1581	56	131	646	395	524	367	598	458	329	493	616					
9	Число недействительных избирательных бюллетеней	268	22	16	30	23	26	21	24	0	1	23	28	0	8	1	1	0	44	0					
10	Число действительных избирательных бюллетеней	16126	1524	1592	2057	1661	1485	1654	1569	94	169	623	367	524	359	597	457	329	449	616					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	410	50	50	60	50	50	60	58	0	0	5	5	3	2	3	3	3	3	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	191	33	27	37	23	17	22	28	0	0	0	3	0	0	0	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	159	9	16	23	18	5	14	25	0	2	0	31	0	8	6	0	0	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	219	17	23	23	27	33	38	30	0	0	5	2	3	2	3	3	3	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	5	4	6	4	3	7	7	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1762	240	269	299	233	236	251	204	15	10	1	1	0	1	0	0	0	1	1					
		10.75%	15.52%	16.73%	14.33%	13.84%	15.62%	14.99%	12.81%	15.96%	5.88%	0.15%	0.25%	0.00%	0.27%	0.00%	0.00%	0.00%	0.20%	0.16%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2224	290	277	393	315	284	285	331	9	24	3	5	1	0	1	2	2	0	2					
		13.57%	18.76%	17.23%	18.83%	18.71%	18.80%	17.01%	20.78%	9.57%	14.12%	0.46%	1.27%	0.19%	0.00%	0.17%	0.44%	0.61%	0.00%	0.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	199	26	31	37	22	25	29	28	0	1	0	0	0	0	0	0	0	0	0					
		1.21%	1.68%	1.93%	1.77%	1.31%	1.65%	1.73%	1.76%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2857	374	416	459	416	336	421	399	17	14	1	1	0	0	0	1	0	2	0					
		17.43%	24.19%	25.87%	21.99%	24.70%	22.24%	25.13%	25.05%	18.09%	8.24%	0.15%	0.25%	0.00%	0.00%	0.00%	0.22%	0.00%	0.41%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	322	31	41	71	44	37	39	52	1	4	0	0	0	1	0	0	0	0	1					
		1.96%	2.01%	2.55%	3.40%	2.61%	2.45%	2.33%	3.26%	1.06%	2.35%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8667	553	544	779	617	553	617	544	52	115	618	360	523	357	596	454	327	446	612					
		52.87%	35.77%	33.83%	37.33%	36.64%	36.60%	36.84%	34.15%	55.32%	67.65%	95.67%	91.14%	99.81%	97.28%	99.67%	99.13%	99.39%	90.47%	99.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	95	10	14	19	14	14	12	11	0	1	0	0	0	0	0	0	0	0	0					
		0.58%	0.65%	0.87%	0.91%	0.83%	0.93%	0.72%	0.69%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
