Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Ижевск, Индустриальная																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152									
1	Число избирателей, включенных в список избирателей	89792	1403	1854	1672	2073	1323	1927	2005	1499	1145	1880	2371	1489	1211	2242	1750	1947	1595	2344	1904	1684	1802	2002	2008	1881	1589	2256	1939	2343	2283	2202	2273	2152	1485	1897	1902	2312	2123	2004	1995	1406	2686	1316	974	722	2340	300	1851	1570	1238	226	838	559									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	84700	1300	1800	1400	2000	1200	1900	2000	1400	1200	1600	2300	1400	1000	2200	1700	1900	1500	2300	1900	1600	1700	1900	2000	1800	1500	2200	1900	2200	2000	1900	2000	1900	1100	1800	1700	2300	2100	2000	2000	1200	2700	1200	900	900	2200	400	1700	1300	1000	300	700	600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	54296	892	1126	991	1193	787	1214	1257	987	658	1244	1350	902	868	1285	853	934	838	1404	1115	1005	1113	1208	1157	1124	962	1422	1203	1302	1482	1251	1394	1255	926	1125	1183	1395	1319	1255	1182	967	1547	735	506	700	1532	290	949	1091	817	207	489	305									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1334	18	17	54	34	13	12	4	7	293	3	19	4	6	6	6	17	5	5	34	21	19	20	34	23	13	13	5	26	21	8	16	20	15	24	6	16	29	13	24	9	16	7	56	22	11	10	12	8	13	12	3	232									
6	Число погашенных избирательных бюллетеней	29070	390	657	355	773	400	674	739	406	249	353	931	494	126	909	841	949	657	891	751	574	568	672	809	653	525	765	692	872	497	641	590	625	159	651	511	889	752	732	794	224	1137	458	338	178	657	100	739	201	170	81	208	63									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1334	18	17	54	34	13	12	4	7	293	3	19	4	6	6	6	17	5	5	34	21	19	20	34	23	13	13	5	26	21	8	16	20	15	24	6	16	29	13	24	9	16	7	56	22	11	10	12	8	13	12	3	232									
8	Число бюллетеней в стационарных ящиках для голосования	54285	892	1126	990	1192	787	1214	1257	987	658	1242	1350	902	868	1283	853	932	838	1404	1115	1005	1113	1208	1157	1124	962	1422	1203	1302	1482	1251	1394	1255	926	1125	1183	1393	1319	1254	1182	967	1547	735	506	700	1532	290	949	1091	817	207	489	305									
9	Число недействительных избирательных бюллетеней	751	15	10	23	20	8	16	31	9	5	23	19	10	14	11	14	20	13	14	12	13	15	15	11	15	22	26	21	11	27	18	15	18	11	16	10	20	18	11	20	2	28	3	9	32	18	2	14	6	4	4	8	1									
10	Число действительных избирательных бюллетеней	54868	895	1133	1021	1206	792	1210	1230	985	946	1222	1350	896	860	1278	845	929	830	1395	1137	1013	1117	1213	1180	1132	953	1409	1187	1317	1476	1241	1395	1257	930	1133	1179	1389	1330	1256	1186	974	1535	739	553	690	1525	298	947	1093	826	215	484	536									
11	Число полученных открепительных  удостоверений	1295	20	40	35	40	20	55	35	20	20	20	20	25	20	25	20	20	20	50	20	20	20	27	25	20	20	50	20	34	43	20	20	20	20	35	25	30	30	35	35	23	35	20	20	0	35	0	20	20	23	0	20	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	990	16	36	29	27	18	42	28	19	6	11	12	18	17	19	4	17	16	40	17	12	16	25	20	16	11	39	14	31	39	18	13	15	13	33	15	19	28	28	32	20	33	13	8	0	28	0	19	16	21	0	3	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1738	47	24	61	33	90	9	15	42	137	84	23	17	7	10	22	29	13	19	24	29	49	13	13	14	21	19	31	32	16	18	20	12	44	23	21	26	17	33	6	17	27	14	28	178	27	26	16	13	11	25	41	152									
14	Число неиспользованных открепительных удостоверений	305	4	4	6	13	2	13	7	1	14	9	8	7	3	6	16	3	4	10	3	8	4	2	5	4	9	11	6	3	4	2	7	5	7	2	10	11	2	7	3	3	2	7	12	0	7	0	1	4	2	0	17	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	45	0	3	0	0	0	1	2	0	0	0	3	0	2	1	1	2	0	0	1	4	0	0	0	2	2	0	2	0	1	3	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	3	2	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	3806	57	89	56	62	45	70	88	64	55	58	76	53	42	81	55	88	74	76	74	54	64	80	71	71	70	110	87	93	91	101	98	110	60	86	85	98	87	82	81	55	83	51	64	240	99	15	92	68	40	17	19	21									
		6.84%	6.26%	7.79%	5.36%	5.06%	5.63%	5.71%	6.98%	6.44%	5.78%	4.66%	5.55%	5.85%	4.81%	6.28%	6.40%	9.27%	8.78%	5.39%	6.44%	5.26%	5.65%	6.51%	5.96%	6.19%	7.18%	7.67%	7.20%	7.00%	6.05%	8.02%	6.95%	8.63%	6.38%	7.48%	7.15%	6.96%	6.45%	6.47%	6.72%	5.64%	5.31%	6.87%	11.39%	33.24%	6.42%	5.00%	9.57%	6.19%	4.82%	7.76%	3.86%	3.91%									
20	Зюганов Геннадий Андреевич	8516	147	140	140	226	140	181	199	196	122	191	273	151	152	198	130	128	123	236	175	175	153	165	200	182	119	202	184	170	217	229	210	188	151	178	197	219	226	206	216	187	251	105	74	33	224	57	119	189	113	22	65	42									
		15.31%	16.15%	12.25%	13.41%	18.43%	17.50%	14.76%	15.78%	19.72%	12.83%	15.34%	19.94%	16.67%	17.39%	15.36%	15.13%	13.49%	14.59%	16.75%	15.23%	17.06%	13.52%	13.44%	16.79%	15.87%	12.21%	14.08%	15.23%	12.80%	14.44%	18.19%	14.89%	14.75%	16.05%	15.49%	16.57%	15.54%	16.77%	16.26%	17.91%	19.16%	16.06%	14.15%	13.17%	4.57%	14.52%	19.00%	12.38%	17.20%	13.61%	10.05%	13.21%	7.82%									
21	Миронов Сергей Михайлович	2159	36	53	43	50	33	64	51	41	28	63	55	40	30	53	31	37	24	68	45	41	50	44	37	42	48	54	36	64	62	47	57	43	31	50	44	53	54	57	55	29	60	29	15	5	65	13	28	31	39	7	12	12									
		3.88%	3.96%	4.64%	4.12%	4.08%	4.13%	5.22%	4.04%	4.12%	2.94%	5.06%	4.02%	4.42%	3.43%	4.11%	3.61%	3.90%	2.85%	4.83%	3.92%	3.99%	4.42%	3.58%	3.11%	3.66%	4.92%	3.76%	2.98%	4.82%	4.13%	3.73%	4.04%	3.37%	3.29%	4.35%	3.70%	3.76%	4.01%	4.50%	4.56%	2.97%	3.84%	3.91%	2.67%	0.69%	4.21%	4.33%	2.91%	2.82%	4.70%	3.20%	2.44%	2.23%									
22	Прохоров Михаил Дмитриевич	6745	136	155	201	158	108	195	169	130	71	187	156	124	120	228	101	114	96	225	149	90	125	142	133	137	93	151	118	138	156	142	133	119	74	122	117	157	137	127	123	121	233	82	68	121	266	16	116	143	105	20	48	49									
		12.13%	14.95%	13.56%	19.25%	12.89%	13.50%	15.91%	13.40%	13.08%	7.47%	15.02%	11.40%	13.69%	13.73%	17.69%	11.76%	12.01%	11.39%	15.97%	12.97%	8.77%	11.04%	11.56%	11.17%	11.94%	9.54%	10.52%	9.77%	10.39%	10.38%	11.28%	9.43%	9.33%	7.86%	10.62%	9.84%	11.14%	10.16%	10.02%	10.20%	12.40%	14.91%	11.05%	12.10%	16.76%	17.24%	5.33%	12.07%	13.01%	12.65%	9.13%	9.76%	9.12%									
23	Путин Владимир Владимирович	33642	519	696	581	710	466	700	723	554	670	723	790	528	516	718	528	562	513	790	694	653	725	782	739	700	623	892	762	852	950	722	897	797	614	697	736	862	826	784	711	582	908	472	332	291	871	197	592	662	529	149	340	412									
		60.49%	57.03%	60.89%	55.65%	57.91%	58.25%	57.10%	57.34%	55.73%	70.45%	58.07%	57.71%	58.28%	59.04%	55.70%	61.47%	59.22%	60.85%	56.07%	60.40%	63.65%	64.05%	63.68%	62.05%	61.03%	63.90%	62.16%	63.08%	64.16%	63.21%	57.35%	63.62%	62.51%	65.25%	60.66%	61.90%	61.18%	61.28%	61.88%	58.96%	59.63%	58.09%	63.61%	59.07%	40.30%	56.45%	65.67%	61.60%	60.24%	63.73%	68.04%	69.11%	76.72%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
