Выборы Президента Российской Федерации																																																																	
Дата голосования: 18.03.2018																																																																	
																																																																	
"Наименование Избирательной комиссии:    Ижевск, Индустриальная"																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																															
																																																																	
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154									
1	"Число избирателей, включенных в список избирателей"	92855	1310	1877	1517	2611	1152	1575	1771	1420	1419	1363	2128	1690	1326	2483	1683	1847	2150	2590	1748	1572	1563	1885	1901	1709	1454	2187	1775	2372	2587	2084	2102	1950	1566	1796	1683	1997	1953	1827	1847	1269	2344	2104	709	605	2454	179	2188	2029	1131	108	1142	389	2654	2080									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	87450	1100	1500	1100	2600	1100	1400	1700	1300	1400	1000	2000	1500	1200	2300	1500	1700	1900	2400	1700	1500	1500	1700	1700	1600	1400	2200	1700	2300	2600	2100	2000	1900	1500	1800	1700	1900	1900	1800	1800	1200	2200	2000	600	700	2300	300	2100	2000	1000	250	1000	500	2500	1800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	54594	781	1191	921	1479	666	986	1069	828	982	881	1192	1002	900	1455	895	998	1137	1480	943	886	900	1078	1049	955	848	1332	1030	1190	1569	1089	1199	1069	983	1071	928	1155	1189	1062	1084	853	1279	1156	278	566	1505	148	1195	1335	702	78	635	275	1805	1332									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1328	23	20	22	29	29	13	5	13	306	10	12	5	8	20	4	8	22	25	25	24	26	20	17	28	17	16	12	19	24	18	26	16	14	20	16	27	18	28	21	5	19	20	24	39	14	17	9	13	14	26	1	109	8	4									
6	Число погашенных избирательных бюллетеней	31528	296	289	157	1092	405	401	626	459	112	109	796	493	292	825	601	694	741	895	732	590	574	602	634	617	535	852	658	1091	1007	993	775	815	503	709	756	718	693	710	695	342	902	824	298	95	781	135	896	652	284	146	364	116	687	464									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1328	23	20	22	29	29	13	5	13	306	10	12	5	8	20	4	8	22	25	25	24	26	20	17	28	17	16	12	19	24	18	26	16	14	20	16	27	18	28	21	5	19	20	24	39	14	17	9	13	14	26	1	109	8	4									
8	Число бюллетеней в стационарных ящиках для голосования	54588	781	1191	920	1479	666	986	1069	828	982	881	1192	1002	900	1455	893	998	1137	1480	943	886	900	1078	1049	955	848	1332	1030	1190	1569	1089	1199	1069	983	1070	927	1154	1189	1062	1084	853	1279	1156	278	566	1505	148	1195	1335	702	78	635	275	1805	1332									
9	Число недействительных избирательных бюллетеней	740	21	19	13	18	2	13	22	8	17	8	13	10	8	12	10	16	15	27	7	7	10	24	14	8	14	17	4	17	21	19	14	15	14	20	17	13	15	13	19	12	14	11	6	38	27	1	12	9	9	1	12	6	10	18									
10	Число действительных избирательных бюллетеней	55176	783	1192	929	1490	693	986	1052	833	1271	883	1191	997	900	1463	887	990	1144	1478	961	903	916	1074	1052	975	851	1331	1038	1192	1572	1088	1211	1070	983	1070	926	1168	1192	1077	1086	846	1284	1165	296	567	1492	164	1192	1339	707	103	624	378	1803	1318									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																	
