Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Кошкинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368					
1	"Число избирателей, внесенных в списки избирателей"	17304	1203	906	1645	762	1363	1197	942	273	736	305	371	302	528	236	356	142	346	361	256	227	198	330	432	521	255	536	153	358	368	210	368	102	179	148	248	204	237					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14810	1050	800	1450	650	1200	1050	800	250	650	250	300	250	450	200	300	100	300	300	200	200	150	260	350	450	200	450	130	300	300	200	300	100	180	120	220	150	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10291	665	475	905	388	811	583	668	183	446	173	260	197	280	146	216	81	204	224	169	149	132	208	277	332	156	354	116	209	215	99	212	80	133	91	185	134	135					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1203	47	18	22	39	18	73	63	18	65	14	37	19	45	22	17	14	21	45	25	13	18	41	52	57	25	40	14	66	38	42	33	8	20	22	25	16	51					
6	Число погашенных избирательных бюллетеней	3316	338	307	523	223	371	394	69	49	139	63	3	34	125	32	67	5	75	31	6	38	0	11	21	61	19	56	0	25	47	59	55	12	27	7	10	0	14					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1203	47	18	22	39	18	73	63	18	65	14	37	19	45	22	17	14	21	45	25	13	18	41	52	57	25	40	14	66	38	42	33	8	20	22	25	16	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10291	665	475	905	388	811	583	668	183	446	173	260	197	280	146	216	81	204	224	169	149	132	208	277	332	156	354	116	209	215	99	212	80	133	91	185	134	135					
9	Число недействительных избирательных бюллетеней	146	10	21	7	7	4	7	9	12	0	0	0	4	2	0	3	2	1	0	3	0	1	5	3	3	3	3	0	4	11	3	0	0	6	2	7	0	3					
10	Число действительных избирательных бюллетеней	11348	702	472	920	420	825	649	722	189	511	187	297	212	323	168	230	93	224	269	191	162	149	244	326	386	178	391	130	271	242	138	245	88	147	111	203	150	183					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	363	20	20	20	20	26	20	10	5	10	5	5	5	10	10	10	5	10	10	5	5	5	10	10	10	5	10	5	10	10	5	10	5	12	5	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	143	15	4	20	5	24	5	5	1	5	5	1	0	0	10	1	1	0	2	4	0	0	1	1	1	0	6	0	2	5	0	3	0	12	0	3	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	82	5	3	9	1	5	7	12	2	3	1	0	1	1	1	0	0	0	2	2	1	0	3	3	1	0	3	1	2	2	1	3	1	1	2	2	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	220	5	16	0	15	2	15	5	4	5	0	4	5	10	0	9	4	10	8	1	5	5	9	9	9	5	4	5	8	5	5	7	5	0	5	2	10	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	274	13	5	18	3	21	8	12	5	21	26	9	8	16	4	0	1	2	4	0	2	3	2	10	12	5	13	0	7	13	1	2	0	5	1	6	6	10					
		2.38%	1.83%	1.01%	1.94%	0.70%	2.53%	1.22%	1.64%	2.49%	4.11%	13.90%	3.03%	3.70%	4.92%	2.38%	0.00%	1.05%	0.89%	1.49%	0.00%	1.23%	2.00%	0.80%	3.04%	3.08%	2.76%	3.30%	0.00%	2.55%	5.14%	0.71%	0.82%	0.00%	3.27%	0.88%	2.86%	4.00%	5.38%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	8	2	6	1	8	0	3	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1					
		0.32%	1.12%	0.41%	0.65%	0.23%	0.97%	0.00%	0.41%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.52%	0.00%	0.67%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.36%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%					
20	3.Политическая партия «Демократическая партия России»	10	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.09%	0.14%	0.41%	0.11%	0.00%	0.00%	0.00%	0.00%	0.50%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1710	118	77	199	84	191	144	79	13	103	30	22	33	17	8	16	14	10	17	26	26	27	56	41	36	12	35	18	48	21	8	43	7	33	28	44	13	13					
		14.88%	16.57%	15.62%	21.47%	19.67%	23.04%	21.95%	10.81%	6.47%	20.16%	16.04%	7.41%	15.28%	5.23%	4.76%	6.87%	14.74%	4.44%	6.32%	13.40%	16.05%	18.00%	22.49%	12.46%	9.25%	6.63%	8.88%	13.85%	17.45%	8.30%	5.67%	17.55%	7.95%	21.57%	24.78%	20.95%	8.67%	6.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	3	3	5	1	5	1	0	0	0	1	0	0	2	0	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0					
		0.25%	0.42%	0.61%	0.54%	0.23%	0.60%	0.15%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.62%	0.00%	0.40%	0.30%	0.00%	0.00%	0.25%	0.77%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	1	1	0	0	0	0	2	0	0					
		0.12%	0.28%	0.20%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.26%	0.00%	0.25%	0.00%	0.73%	0.40%	0.71%	0.00%	0.00%	0.00%	0.00%	0.95%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	696	59	34	74	35	64	34	34	19	30	10	9	16	46	6	26	6	17	12	7	3	10	6	25	12	13	16	4	15	9	5	13	0	8	8	7	3	1					
		6.06%	8.29%	6.90%	7.98%	8.20%	7.72%	5.18%	4.65%	9.45%	5.87%	5.35%	3.03%	7.41%	14.15%	3.57%	11.16%	6.32%	7.56%	4.46%	3.61%	1.85%	6.67%	2.41%	7.60%	3.08%	7.18%	4.06%	3.08%	5.45%	3.56%	3.55%	5.31%	0.00%	5.23%	7.08%	3.33%	2.00%	0.54%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1329	65	54	96	35	85	58	61	9	65	14	29	32	31	41	66	9	18	40	27	34	18	36	36	50	42	21	13	30	59	22	14	17	30	11	22	19	20					
		11.56%	9.13%	10.95%	10.36%	8.20%	10.25%	8.84%	8.34%	4.48%	12.72%	7.49%	9.76%	14.81%	9.54%	24.40%	28.33%	9.47%	8.00%	14.87%	13.92%	20.99%	12.00%	14.46%	10.94%	12.85%	23.20%	5.33%	10.00%	10.91%	23.32%	15.60%	5.71%	19.32%	19.61%	9.73%	10.48%	12.67%	10.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	3	0	3	3	0	4	0	1	1	1	0	2	1	1	2	1	0	1	4	0	0	1	1	4	1	1	1	2	1	0	0	0	2	0	4	0	0					
		0.40%	0.42%	0.00%	0.32%	0.70%	0.00%	0.61%	0.00%	0.50%	0.20%	0.53%	0.00%	0.93%	0.31%	0.60%	0.86%	1.05%	0.00%	0.37%	2.06%	0.00%	0.00%	0.40%	0.30%	1.03%	0.55%	0.25%	0.77%	0.73%	0.40%	0.00%	0.00%	0.00%	1.31%	0.00%	1.90%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7160	428	292	513	258	448	400	530	139	286	105	227	120	210	108	117	62	175	195	118	95	87	142	210	269	105	301	93	164	133	101	171	64	69	63	117	107	138					
		62.29%	60.11%	59.23%	55.34%	60.42%	54.04%	60.98%	72.50%	69.15%	55.97%	56.15%	76.43%	55.56%	64.62%	64.29%	50.21%	65.26%	77.78%	72.49%	60.82%	58.64%	58.00%	57.03%	63.83%	69.15%	58.01%	76.40%	71.54%	59.64%	52.57%	71.63%	69.80%	72.73%	45.10%	55.75%	55.71%	71.33%	74.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	2	2	4	0	3	0	3	2	3	0	0	1	0	0	1	0	0	0	8	1	1	0	2	0	0	2	0	1	3	0	2	0	0	0	1	1	0					
		0.37%	0.28%	0.41%	0.43%	0.00%	0.36%	0.00%	0.41%	0.99%	0.59%	0.00%	0.00%	0.46%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	4.12%	0.62%	0.67%	0.00%	0.61%	0.00%	0.00%	0.51%	0.00%	0.36%	1.19%	0.00%	0.82%	0.00%	0.00%	0.00%	0.48%	0.67%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
