Выборы Президента Российской Федерации																																																																																	
Дата голосования: 04.03.2012																																																																																	
																																																																																	
Наименование Избирательной комиссии:    Уфа, Кировская																																																																																	
																																																																																	
Сводная таблица итогов голосования																																																																																	
																																																																																	
	Число участковых избирательных комиссий	70																																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	70																																																																															
																																																																																	
		Сумма	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160									
1	Число избирателей, включенных в список избирателей	109571	2439	2395	1547	2032	2114	2157	1524	940	1106	2359	1408	2359	2312	990	1768	1353	1809	627	2013	1157	1209	1332	1166	823	942	719	1030	2093	2703	2006	1662	2094	1930	1541	1574	1779	1955	2002	2051	2532	2506	1982	2455	1337	2788	1003	232	1787	2520	1433	1928	2015	2181	1593	1959	1541	1966	2875	2342	2821	1040	285	63	330	96	47	64	272	138	420									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93802	2000	2200	1400	1500	1850	1700	1500	750	1050	2050	1150	2000	1950	950	1520	1400	1500	500	1700	1000	1100	1250	1000	550	800	600	800	1700	2200	2005	1450	1800	1650	1300	1300	1500	1600	1800	1750	2200	2050	1700	1950	1250	2250	900	200	1750	2150	1150	1650	1700	1800	1400	1700	1400	1700	2050	1750	2250	1200	400	100	330	100	47	100	300	150	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	69146	1925	1758	1312	1331	1525	1172	1088	518	663	1558	827	1454	1390	482	1363	1242	1153	434	1348	641	599	974	617	482	636	451	568	1330	1524	1240	1148	1470	1106	1019	997	1285	1101	1386	1359	1628	1508	1229	1447	547	1761	336	116	1313	1494	811	1230	1243	1323	957	1390	1100	1244	1525	1356	1487	551	54	63	104	96	47	64	256	138	252									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4429	65	12	11	26	33	35	44	50	45	56	28	35	66	174	61	15	38	20	12	150	176	33	53	8	24	4	1	31	259	130	17	15	142	55	114	50	49	175	25	34	40	11	31	136	14	373	13	16	21	10	23	123	36	46	19	36	46	40	38	24	489	231	0	226	0	0	0	16	0	0									
6	Число погашенных избирательных бюллетеней	20227	10	430	77	143	292	493	368	182	342	436	295	511	494	294	96	143	309	46	340	209	325	243	330	60	140	145	231	339	417	635	285	315	402	226	189	165	450	239	366	538	502	460	472	567	475	191	71	421	635	329	397	334	441	397	291	264	410	485	356	739	160	115	37	0	4	0	36	28	12	48									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4429	65	12	11	26	33	35	44	50	45	56	28	35	66	174	61	15	38	20	12	150	176	33	53	8	24	4	1	31	259	130	17	15	142	55	114	50	49	175	25	34	40	11	31	136	14	373	13	16	21	10	23	123	36	46	19	36	46	40	38	24	489	231	0	226	0	0	0	16	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	68917	1925	1758	1312	1323	1525	1172	1088	517	663	1558	827	1419	1385	482	1363	1241	1151	434	1336	641	599	974	617	482	636	451	568	1330	1523	1240	1131	1468	1106	1018	935	1285	1101	1386	1359	1628	1508	1229	1441	547	1761	336	116	1312	1494	806	1229	1243	1323	928	1390	1100	1244	1485	1356	1487	551	54	63	104	96	47	64	256	138	252									
9	Число недействительных избирательных бюллетеней	927	43	20	17	20	34	22	30	9	0	19	11	0	21	7	13	0	12	6	31	2	6	6	5	8	5	7	0	19	31	19	10	11	22	24	6	0	15	23	14	6	21	30	18	13	20	4	0	17	20	18	7	15	20	13	8	5	5	24	25	23	0	20	0	38	0	6	0	1	1	1									
10	Число действительных избирательных бюллетеней	72419	1947	1750	1306	1329	1524	1185	1102	558	708	1595	844	1454	1430	649	1411	1256	1177	448	1317	789	769	1001	665	482	655	448	569	1342	1751	1351	1138	1472	1226	1049	1043	1335	1135	1538	1370	1656	1527	1210	1454	670	1755	705	129	1311	1495	798	1245	1351	1339	961	1401	1131	1285	1501	1369	1488	1040	265	63	292	96	41	64	271	137	251									
11	Число полученных открепительных  удостоверений	2678	55	44	35	25	40	37	41	20	33	55	34	60	61	30	35	45	45	30	55	35	40	41	30	20	25	20	10	45	56	55	39	53	50	50	40	63	45	53	60	53	61	56	62	40	66	30	5	35	80	32	38	50	68	40	60	35	42	70	55	75	0	0	0	0	0	0	0	0	0	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2611	55	44	34	22	40	36	41	20	33	55	34	56	61	30	30	45	45	30	55	35	40	41	30	20	25	14	10	45	56	55	39	53	49	45	33	63	45	53	60	53	61	56	62	32	66	30	3	35	74	32	38	43	68	40	60	35	42	62	55	75	0	0	0	0	0	0	0	0	0	12									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2655	35	28	40	25	46	36	22	35	22	52	10	24	21	12	89	34	16	20	22	28	16	29	14	143	22	8	44	23	88	49	57	24	7	22	27	15	9	46	34	24	27	12	47	9	39	8	5	19	28	16	22	33	25	13	17	19	7	15	101	54	223	75	63	54	20	22	47	177	122	18									
14	Число неиспользованных открепительных удостоверений	67	0	0	1	3	0	1	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	5	7	0	0	0	0	0	0	0	0	8	0	0	2	0	6	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3									
