Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Илекская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510					
1	"Число избирателей, внесенных в списки"	20329	1722	1969	2180	179	700	433	1314	1314	908	103	86	56	1018	953	106	88	63	546	530	1010	122	179	223	716	694	807	570	1740					
2	"Число бюллетеней, полученных участковыми комиссиями"	20960	1667	1949	2223	195	754	444	1835	1291	892	110	100	66	1020	1000	110	100	70	510	530	1012	130	185	230	720	700	830	575	1712					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14681	1046	1285	1489	156	502	319	1205	952	611	103	79	55	755	720	84	88	60	389	407	668	89	122	139	606	543	519	436	1254					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1208	159	110	100	0	61	43	109	78	32	0	0	0	49	73	7	0	0	41	45	65	3	0	18	42	42	46	27	58					
6	Число погашенных бюллетеней	5071	462	554	634	39	191	82	521	261	249	7	21	11	216	207	19	12	10	80	78	279	38	63	73	72	115	265	112	400					
7	Число бюллетеней в переносных ящиках для голосования	1208	159	110	100	0	61	43	109	78	32	0	0	0	49	73	7	0	0	41	45	65	3	0	18	42	42	46	27	58					
8	Число бюллетеней в стационарных ящиках для голосования	14675	1046	1283	1489	156	501	319	1205	952	611	103	79	55	755	720	84	88	60	389	406	668	89	122	139	606	543	519	436	1252					
9	Число недействительных бюллетеней	290	15	11	24	11	6	6	23	7	19	7	4	1	32	7	6	1	0	12	19	4	3	3	3	9	14	28	9	6					
10	Число действительных бюллетеней	15593	1190	1382	1565	145	556	356	1291	1023	624	96	75	54	772	786	85	87	60	418	432	729	89	119	154	639	571	537	454	1304					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	35	35	35	3	13	8	38	26	17	3	3	3	19	19	3	3	3	10	10	18	3	3	4	14	14	16	7	35					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	146	20	17	30	0	9	6	9	1	6	0	0	0	8	3	1	0	0	0	0	1	0	0	0	4	4	0	0	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	81	4	3	11	2	1	2	4	3	2	4	2	4	3	1	2	3	3	2	1	2	4	2	2	5	3	2	2	2					
14	Число погашенных открепительных удостоверений	254	15	18	5	3	4	2	29	25	11	3	3	3	11	16	2	3	3	10	10	17	3	3	4	10	10	16	7	8					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	225	19	12	20	6	4	4	24	7	5	5	4	1	26	21	1	2	0	3	0	10	3	2	1	2	2	15	11	15					
		1.41%	1.57%	0.86%	1.25%	3.84%	0.71%	1.10%	1.82%	0.67%	0.77%	4.85%	5.06%	1.81%	3.23%	2.64%	1.09%	2.27%	0.0%	0.69%	0.0%	1.36%	3.26%	1.63%	0.63%	0.30%	0.34%	2.65%	2.37%	1.14%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	144	11	18	20	1	8	2	11	12	8	8	0	0	4	6	1	0	1	3	0	6	0	0	0	3	1	7	0	13					
		0.90%	0.91%	1.29%	1.25%	0.64%	1.42%	0.55%	0.83%	1.16%	1.24%	7.76%	0.0%	0.0%	0.49%	0.75%	1.09%	0.0%	1.66%	0.69%	0.0%	0.81%	0.0%	0.0%	0.0%	0.46%	0.17%	1.23%	0.0%	0.99%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	252	28	25	27	5	7	7	11	25	12	3	0	1	15	4	7	1	2	11	0	9	3	1	4	4	9	15	6	10					
