Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Андроповская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192									
1	"Число избирателей, включенных в список избирателей"	21054	979	1956	804	2538	2072	594	1411	242	389	663	801	244	882	304	442	863	398	218	1109	876	1222	926	1121									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19780	950	1740	770	2390	1920	540	1320	230	370	650	740	240	850	270	420	850	390	230	1030	850	1130	860	1040									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13616	647	1225	526	1453	1235	449	750	167	291	437	549	193	627	210	309	557	337	164	804	708	804	544	630									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3431	211	113	158	347	381	90	302	51	62	127	133	21	202	55	66	208	17	37	145	134	185	175	211									
6	Число погашенных избирательных бюллетеней	2733	92	402	86	590	304	1	268	12	17	86	58	26	21	5	45	85	36	29	81	8	141	141	199									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3431	211	113	158	347	381	90	302	51	62	127	133	21	202	55	66	208	17	37	145	134	185	175	211									
8	Число бюллетеней в стационарных ящиках для голосования	13616	647	1225	526	1453	1235	449	750	167	291	437	549	193	627	210	309	557	337	164	804	708	804	544	630									
9	Число недействительных избирательных бюллетеней	148	0	19	2	7	31	3	7	16	1	4	7	1	0	14	1	0	2	0	0	2	16	10	5									
