Выборы Президента Российской Федерации																																																																				
Дата голосования: 18.03.2018																																																																				
																																																																				
"Наименование Избирательной комиссии:    Нижний Новгород, Советская"																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																																		
																																																																				
		Сумма	УИК №2654	УИК №2655	УИК №2656	УИК №2657	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666	УИК №2667	УИК №2668	УИК №2669	УИК №2670	УИК №2671	УИК №2672	УИК №2673	УИК №2674	УИК №2675	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685	УИК №2686	УИК №2687	УИК №2688	УИК №2689	УИК №2690	УИК №2691	УИК №2692	УИК №2693	УИК №2694	УИК №2695	УИК №2696	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710									
1	"Число избирателей, включенных в список избирателей"	117822	2078	2128	2355	2530	1901	1616	1519	1456	1360	1889	2126	1807	2131	3004	1351	1651	1880	1506	1595	1922	2538	2738	1208	1599	3013	2437	2965	3000	2494	2578	1607	2328	1955	1662	2769	2214	2068	1996	1883	2006	1855	1775	1723	1547	1726	1944	2289	2193	3070	2568	1953	3094	2518	2113	2244	1414	933									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	109179	2000	2100	2250	2550	1750	916	727	779	1350	1850	2000	1700	1950	2800	783	1022	1750	1400	1319	1850	2400	2500	1100	1600	2700	2400	2800	2600	2400	2550	1500	2100	1900	909	2700	2200	2050	1900	1850	2000	1850	1700	1650	1500	997	1850	2350	2000	2800	2400	1800	3277	2500	2800	2100	1400	1200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	67780	1113	1106	1186	1362	1010	884	714	759	870	1026	1233	975	1203	1666	759	999	1078	940	867	1094	1425	1579	729	908	1832	1503	1702	1755	1431	1516	997	1150	1034	889	1582	1311	1160	1224	1058	1154	1071	1006	1001	887	944	1170	1432	1434	1841	1414	1186	1743	1545	1274	1311	805	933									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2300	25	36	19	34	24	32	13	20	14	37	37	25	18	24	24	23	27	16	130	36	8	44	22	26	21	24	16	158	30	25	37	147	37	20	24	27	55	30	39	23	32	26	34	23	53	20	36	37	25	40	24	312	30	23	47	111	0									
6	Число погашенных избирательных бюллетеней	39099	862	958	1045	1154	716	0	0	0	466	787	730	700	729	1110	0	0	645	444	322	720	967	877	349	666	847	873	1082	687	939	1009	466	803	829	0	1094	862	835	646	753	823	747	668	615	590	0	660	882	529	934	946	590	1222	925	1503	742	484	267									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2300	25	36	19	34	24	32	13	20	14	37	37	25	18	24	24	23	27	16	130	36	8	44	22	26	21	24	16	158	30	25	37	147	37	20	24	27	55	30	39	23	32	26	34	23	53	20	36	37	25	40	24	312	30	23	47	111	0									
8	Число бюллетеней в стационарных ящиках для голосования	67730	1111	1106	1186	1361	1010	880	712	759	870	1026	1230	960	1203	1666	757	990	1078	940	867	1094	1425	1579	728	908	1830	1503	1702	1753	1430	1516	997	1150	1034	889	1582	1311	1160	1224	1056	1154	1069	1006	1001	887	944	1170	1432	1434	1841	1414	1186	1743	1544	1274	1311	804	933									
9	Число недействительных избирательных бюллетеней	814	13	20	13	10	19	5	3	3	12	12	16	12	17	18	5	10	10	11	5	12	19	16	7	10	23	17	20	19	17	21	10	16	12	1	20	16	22	11	8	17	16	10	12	9	5	15	16	9	18	25	11	30	25	10	19	11	45									
10	Число действительных избирательных бюллетеней	69216	1123	1122	1192	1385	1015	907	722	776	872	1051	1251	973	1204	1672	776	1003	1095	945	992	1118	1414	1607	743	924	1828	1510	1698	1892	1443	1520	1024	1281	1059	908	1586	1322	1193	1243	1087	1160	1085	1022	1023	901	992	1175	1452	1462	1848	1429	1199	2025	1549	1287	1339	904	888									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
13	Бабурин Сергей Николаевич	669	16	9	11	9	7	8	7	9	9	10	11	11	8	19	16	11	14	13	6	12	10	20	10	10	19	15	13	17	16	14	6	12	9	19	12	13	10	10	6	13	12	13	13	8	12	8	11	17	10	13	9	16	10	12	16	8	11									
		0.96%	1.41%	0.79%	0.91%	0.65%	0.68%	0.88%	0.97%	1.16%	1.02%	0.94%	0.87%	1.12%	0.66%	1.12%	2.05%	1.09%	1.27%	1.36%	0.60%	1.06%	0.70%	1.23%	1.33%	1.07%	1.03%	0.98%	0.76%	0.89%	1.10%	0.91%	0.58%	0.93%	0.84%	2.09%	0.75%	0.97%	0.82%	0.80%	0.55%	1.10%	1.09%	1.26%	1.26%	0.88%	1.20%	0.67%	0.75%	1.16%	0.54%	0.89%	0.74%	0.78%	0.64%	0.93%	1.18%	0.87%	1.18%									
14	Грудинин Павел Николаевич	8058	126	125	146	122	118	107	74	69	118	117	118	122	123	199	83	137	157	117	148	125	193	217	89	112	242	195	203	244	177	228	138	161	118	89	209	137	117	142	134	99	114	119	116	89	97	127	157	161	238	143	113	254	165	158	165	83	64									
		11.51%	11.09%	10.95%	12.12%	8.75%	11.41%	11.73%	10.21%	8.86%	13.35%	11.01%	9.31%	12.39%	10.07%	11.78%	10.63%	13.52%	14.21%	12.24%	14.84%	11.06%	13.47%	13.37%	11.87%	11.99%	13.07%	12.77%	11.82%	12.77%	12.12%	14.80%	13.35%	12.41%	11.02%	9.79%	13.01%	10.24%	9.63%	11.32%	12.24%	8.41%	10.35%	11.53%	11.21%	9.78%	9.73%	10.67%	10.69%	10.94%	12.75%	9.83%	9.34%	12.36%	10.48%	12.18%	12.15%	9.07%	6.86%									
15	Жириновский Владимир Вольфович	3492	62	49	47	77	56	39	54	45	41	46	72	46	75	60	35	69	43	39	58	43	57	79	38	47	56	62	84	94	63	69	40	70	64	37	91	76	86	60	54	61	59	44	44	49	47	72	67	85	86	65	57	72	69	60	49	40	183									
		4.99%	5.46%	4.29%	3.90%	5.52%	5.42%	4.28%	7.45%	5.78%	4.64%	4.33%	5.68%	4.67%	6.14%	3.55%	4.48%	6.81%	3.89%	4.08%	5.82%	3.81%	3.98%	4.87%	5.07%	5.03%	3.03%	4.06%	4.89%	4.92%	4.32%	4.48%	3.87%	5.40%	5.98%	4.07%	5.67%	5.68%	7.08%	4.78%	4.93%	5.18%	5.36%	4.26%	4.25%	5.38%	4.71%	6.05%	4.56%	5.78%	4.61%	4.47%	4.71%	3.50%	4.38%	4.63%	3.61%	4.37%	19.61%									
16	Путин Владимир Владимирович	51314	861	859	896	1089	766	701	558	597	652	797	960	721	920	1239	596	714	804	690	708	805	995	1114	533	676	1276	1099	1236	1351	1025	1059	746	943	783	713	1160	982	886	930	825	903	823	774	773	680	750	893	1092	1099	1357	1108	915	1500	1195	955	992	724	516									
		73.27%	75.79%	75.22%	74.36%	78.06%	74.08%	76.86%	76.97%	76.64%	73.76%	74.98%	75.77%	73.20%	75.35%	73.31%	76.31%	70.48%	72.76%	72.18%	71.01%	71.24%	69.43%	68.64%	71.07%	72.38%	68.94%	71.97%	71.94%	70.70%	70.21%	68.72%	72.15%	72.71%	73.11%	78.44%	72.23%	73.39%	72.92%	74.16%	75.34%	76.72%	74.75%	75.00%	74.69%	74.73%	75.23%	75.04%	74.39%	74.71%	72.72%	76.20%	75.62%	72.99%	75.92%	73.63%	73.05%	79.13%	55.31%									
17	Собчак Ксения Анатольевна	2368	29	26	30	37	21	27	10	23	15	28	34	36	38	68	22	39	32	37	31	51	76	67	31	28	99	49	79	98	56	63	51	36	38	16	53	49	38	39	23	27	28	17	26	31	28	27	56	42	64	35	33	85	41	32	57	20	96									
