Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
"Наименование Избирательной комиссии:    Нижний Новгород, Советская"																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	64																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770					
1	"Число избирателей, включенных в списки избирателей"	122519	119	176	2142	2439	2599	2816	2031	1791	1741	1882	1213	2268	2161	1658	2398	2085	1596	782	1699	2098	1656	1505	1113	1873	1714	2695	1468	1850	2580	2448	2744	2541	2178	2583	1990	2022	2094	1597	2871	2521	2326	2157	2112	2227	2137	1899	1934	1727	1933	2112	2336	2142	2379	2379	2166	2079	2565	2311	2428	911	1864	253	155	250					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	114600	200	250	2000	2200	2400	2600	1900	1600	1600	1500	1100	2000	2000	1600	2100	2000	1500	1100	1600	2000	1600	1400	1200	1700	1700	2600	1200	1700	2400	2300	2600	2400	2000	2500	1700	1800	1800	1500	2700	2400	2200	2000	1900	2000	2000	1800	1800	1600	1800	2000	2100	2000	2200	2200	2000	1900	2500	2200	2300	900	2000	300	200	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	74758	116	176	1274	1374	1485	1587	1204	992	963	968	756	1260	1430	977	1559	1181	965	746	1085	1234	1028	934	872	1110	1182	1606	852	1121	1378	1547	1651	1579	1246	1542	1185	1129	1047	968	1690	1572	1373	1359	1238	1298	1300	1144	1186	1095	1140	1288	1469	1397	1535	1434	1329	1187	1594	1443	1406	450	1864	253	155	250					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4981	0	0	100	114	67	122	68	94	82	199	37	107	97	53	151	79	98	0	75	123	96	99	0	67	59	132	105	90	218	48	73	58	129	55	58	79	105	78	66	77	94	72	78	59	50	55	187	120	161	49	68	52	60	59	65	45	65	43	78	163	0	0	0	0					
6	Число погашенных избирательных бюллетеней	34861	84	74	626	712	848	891	628	514	555	333	307	633	473	570	390	740	437	354	440	643	476	367	328	523	459	862	243	489	804	705	876	763	625	903	457	592	648	454	944	751	733	569	584	643	650	601	427	385	499	663	563	551	605	707	606	668	841	714	816	287	136	47	45	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4981	0	0	100	114	67	122	68	94	82	199	37	107	97	53	151	79	98	0	75	123	96	99	0	67	59	132	105	90	218	48	73	58	129	55	58	79	105	78	66	77	94	72	78	59	50	55	187	120	161	49	68	52	60	59	65	45	65	43	78	163	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	74713	116	176	1270	1374	1485	1585	1204	990	963	966	756	1260	1430	977	1559	1181	965	746	1084	1234	1024	934	872	1110	1182	1603	852	1121	1378	1547	1649	1579	1243	1542	1185	1129	1047	968	1690	1572	1372	1357	1238	1298	1300	1143	1183	1095	1132	1283	1469	1395	1535	1434	1329	1187	1594	1443	1406	450	1864	253	155	250					
9	Число недействительных избирательных бюллетеней	1384	1	1	26	16	27	14	17	26	12	19	6	21	21	16	23	26	12	18	12	25	22	29	38	19	28	33	23	34	30	24	37	29	19	28	30	17	13	15	18	24	22	22	16	20	23	30	18	24	39	38	32	23	25	23	20	20	30	24	17	2	58	5	0	4					
10	Число действительных избирательных бюллетеней	78310	115	175	1344	1472	1525	1693	1255	1058	1033	1146	787	1346	1506	1014	1687	1234	1051	728	1147	1332	1098	1004	834	1158	1213	1702	934	1177	1566	1571	1685	1608	1353	1569	1213	1191	1139	1031	1738	1625	1444	1407	1300	1337	1327	1168	1352	1191	1254	1294	1505	1424	1570	1470	1374	1212	1629	1462	1467	611	1806	248	155	246					
11	Число полученных открепительных  удостоверений	2399	0	0	35	25	30	40	25	15	30	10	15	30	40	99	110	65	20	350	40	25	60	25	210	80	85	30	25	20	30	35	40	35	35	20	25	15	30	20	40	20	30	30	35	25	25	25	25	15	30	25	40	30	20	30	20	30	20	25	30	5	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2019	0	0	30	20	26	32	20	15	22	6	11	20	29	81	105	52	13	332	26	21	54	21	181	49	74	20	18	19	29	26	39	31	35	12	20	15	26	14	34	15	23	26	21	23	20	21	18	12	22	24	35	27	17	22	19	27	20	21	27	1	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2572	18	107	14	24	37	28	22	31	19	53	10	28	50	41	33	36	29	50	49	18	46	28	35	23	54	33	34	18	24	24	36	25	23	27	16	15	27	15	38	32	29	20	39	16	23	16	19	35	16	13	51	16	41	19	63	10	5	15	11	10	800	12	5	18					
14	Число неиспользованных открепительных удостоверений	380	0	0	5	5	4	8	5	0	8	4	4	10	11	18	5	13	7	18	14	4	6	4	29	31	11	10	7	1	1	9	1	4	0	8	5	0	4	6	6	5	7	4	14	2	5	4	7	3	8	1	5	3	3	8	1	3	0	4	3	4	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	106	0	0	5	3	1	2	3	2	1	1	0	1	1	2	0	1	1	0	2	4	0	1	0	2	3	3	4	2	0	0	3	2	3	1	1	2	1	1	4	3	2	1	2	3	0	2	2	5	2	0	3	3	5	1	3	1	1	3	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	1759	1	1	22	21	32	26	21	30	23	18	13	20	36	12	30	31	18	30	35	36	27	26	39	26	32	40	28	28	46	40	54	50	30	45	34	18	28	24	40	32	26	26	15	39	38	20	38	31	30	36	26	33	35	26	28	30	39	29	39	4	19	4	4	1					
		2.21%	0.86%	0.57%	1.61%	1.41%	2.06%	1.52%	1.65%	2.77%	2.20%	1.55%	1.64%	1.46%	2.36%	1.17%	1.75%	2.46%	1.69%	4.02%	3.02%	2.65%	2.41%	2.52%	4.47%	2.21%	2.58%	2.31%	2.93%	2.31%	2.88%	2.51%	3.14%	3.05%	2.19%	2.82%	2.74%	1.49%	2.43%	2.29%	2.28%	1.94%	1.77%	1.82%	1.14%	2.87%	2.81%	1.67%	2.77%	2.55%	2.32%	2.70%	1.69%	2.28%	2.19%	1.74%	2.01%	2.44%	2.35%	1.95%	2.63%	0.65%	1.02%	1.58%	2.58%	0.40%					
19	Жириновский Владимир Вольфович	8137	13	43	134	142	156	185	134	122	130	115	96	144	154	120	244	173	95	151	104	113	122	94	190	117	139	146	89	118	150	157	221	180	94	160	114	134	56	99	210	180	189	135	100	137	122	123	129	99	103	120	129	131	145	154	136	105	135	155	129	59	191	24	16	33					
		10.21%	11.21%	24.43%	9.78%	9.54%	10.05%	10.84%	10.53%	11.25%	12.44%	9.87%	12.11%	10.53%	10.09%	11.65%	14.27%	13.73%	8.94%	20.24%	8.97%	8.33%	10.89%	9.10%	21.79%	9.94%	11.20%	8.41%	9.30%	9.74%	9.40%	9.84%	12.83%	10.99%	6.85%	10.02%	9.17%	11.09%	4.86%	9.46%	11.96%	10.92%	12.89%	9.45%	7.60%	10.10%	9.04%	10.27%	9.42%	8.15%	7.97%	9.01%	8.39%	9.05%	9.09%	10.31%	9.76%	8.52%	8.14%	10.43%	8.69%	9.62%	10.25%	9.49%	10.32%	13.20%					
20	Зюганов Геннадий Андреевич	19303	25	21	334	381	389	359	325	252	217	228	208	335	376	285	301	306	321	71	265	351	269	231	125	275	272	449	239	301	306	387	395	420	441	392	329	262	306	195	429	385	348	377	338	327	343	307	368	351	341	338	474	400	485	438	371	359	474	471	386	77	26	72	45	29					
		24.22%	21.55%	11.93%	24.38%	25.60%	25.06%	21.03%	25.55%	23.25%	20.77%	19.57%	26.23%	24.51%	24.62%	27.67%	17.60%	24.29%	30.20%	9.52%	22.86%	25.87%	24.02%	22.36%	14.33%	23.36%	21.92%	25.88%	24.97%	24.86%	19.17%	24.26%	22.94%	25.66%	32.14%	24.55%	26.47%	21.69%	26.56%	18.64%	24.43%	23.35%	23.74%	26.38%	25.68%	24.10%	25.41%	25.63%	26.86%	28.89%	26.37%	25.38%	30.84%	27.64%	30.41%	29.34%	26.61%	29.14%	28.57%	31.70%	26.01%	12.56%	1.39%	28.46%	29.03%	11.60%					
21	Медведев Дмитрий Анатольевич	49111	76	110	854	928	948	1123	775	654	663	785	470	847	940	597	1112	724	617	476	743	832	680	653	480	740	770	1067	578	730	1064	987	1015	958	788	972	736	777	749	713	1059	1028	881	869	847	834	824	718	817	710	780	800	876	860	905	852	839	718	981	807	913	471	1570	148	90	183					
		61.62%	65.52%	62.50%	62.34%	62.37%	61.08%	65.79%	60.93%	60.33%	63.44%	67.38%	59.27%	61.96%	61.56%	57.96%	65.03%	57.46%	58.04%	63.81%	64.11%	61.31%	60.71%	63.21%	55.05%	62.87%	62.05%	61.50%	60.40%	60.28%	66.67%	61.88%	58.94%	58.52%	57.43%	60.86%	59.21%	64.32%	65.02%	68.16%	60.31%	62.34%	60.10%	60.81%	64.36%	61.46%	61.04%	59.93%	59.64%	58.44%	60.32%	60.06%	56.99%	59.43%	56.74%	57.07%	60.19%	58.28%	59.13%	54.31%	61.52%	76.84%	84.23%	58.50%	58.06%	73.20%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
