Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Ленинск-Кузнецкая																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187									
1	Число избирателей, включенных в список избирателей	19752	796	504	450	311	1026	391	128	602	209	634	126	977	326	323	1210	1056	610	186	214	941	233	159	564	196	602	135	285	638	325	263	941	112	1142	477	1100	207	503	167	439	106	138									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20215	803	501	454	315	1030	391	125	609	210	652	117	1019	329	322	1246	1107	638	181	223	962	245	160	566	190	625	134	294	655	338	279	985	111	1166	483	1133	214	509	172	461	110	151									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13759	483	352	287	156	871	248	101	421	158	358	61	683	164	160	871	814	366	146	146	812	178	128	409	104	500	86	148	561	244	199	757	99	755	295	692	157	280	87	253	76	93									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3298	130	63	80	121	102	124	14	124	49	141	54	119	134	112	134	169	146	35	48	79	34	30	56	48	93	35	33	66	50	52	116	12	226	87	140	22	93	39	31	19	38									
6	Число погашенных избирательных бюллетеней	3158	190	86	87	38	57	19	10	64	3	153	2	217	31	50	241	124	126	0	29	71	33	2	101	38	32	13	113	28	44	28	112	0	185	101	301	35	136	46	177	15	20									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3298	130	63	80	121	102	124	14	124	49	141	54	119	134	112	134	169	146	35	48	79	34	30	56	48	93	35	33	66	50	52	116	12	226	87	140	22	93	39	31	19	38									
8	Число бюллетеней в стационарных ящиках для голосования	13759	483	352	287	156	871	248	101	421	158	358	61	683	164	160	871	814	366	146	146	812	178	128	409	104	500	86	148	561	244	199	757	99	755	295	692	157	280	87	253	76	93									
9	Число недействительных избирательных бюллетеней	92	0	2	3	0	0	1	0	4	9	3	0	3	1	1	10	0	0	0	0	2	5	0	8	2	0	1	1	2	0	2	8	0	2	6	2	5	4	0	4	0	1									
10	Число действительных избирательных бюллетеней	16965	613	413	364	277	973	371	115	541	198	496	115	799	297	271	995	983	512	181	194	889	207	158	457	150	593	120	180	625	294	249	865	111	979	376	830	174	369	126	280	95	130									
11	Число полученных открепительных  удостоверений	549	5	4	4	0	21	2	1	15	6	15	2	36	11	13	34	38	24	14	5	23	14	3	8	1	15	7	12	11	13	12	30	1	39	5	28	5	12	5	28	8	19									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	549	5	4	4	0	21	2	1	15	6	15	2	36	11	13	34	38	24	14	5	23	14	3	8	1	15	7	12	11	13	12	30	1	39	5	28	5	12	5	28	8	19									
13	Число избирателей, проголосовавших по открепительным удостоверениям	304	9	3	2	3	19	5	5	13	8	5	12	9	8	12	15	0	10	21	1	8	9	4	14	5	3	9	8	4	2	0	4	3	18	3	12	3	8	4	12	5	6									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	1091	77	36	17	38	39	16	4	22	10	43	7	36	40	7	40	43	24	13	15	4	5	6	18	13	40	11	14	38	32	17	43	7	95	33	89	8	30	9	29	5	18									
		6.40%	12.56%	8.67%	4.63%	13.72%	4.01%	4.30%	3.48%	4.04%	4.83%	8.62%	6.09%	4.49%	13.42%	2.57%	3.98%	4.37%	4.69%	7.18%	7.73%	0.45%	2.36%	3.80%	3.87%	8.55%	6.75%	9.09%	7.73%	6.06%	10.88%	6.77%	4.93%	6.31%	9.68%	8.64%	10.70%	4.47%	8.04%	7.14%	10.21%	5.26%	13.74%									
