Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Ленинск-Кузнецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172					
1	"Число избирателей, включенных в списки избирателей"	19286	772	502	435	302	1009	332	125	572	187	593	961	286	303	1261	1111	593	196	211	671	248	242	154	542	193	536	127	270	603	299	225	926	122	1146	471	1121	198	537	170	472	104	158					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19000	740	470	420	305	968	320	125	540	190	570	970	280	300	1250	1100	600	200	230	650	250	250	160	530	200	527	130	270	590	300	240	930	125	1100	460	1100	200	520	175	450	105	160					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17218	703	401	395	280	890	272	108	465	187	424	884	219	286	1136	1055	510	174	184	608	239	226	154	523	176	461	106	231	575	275	210	833	122	999	425	1023	176	467	158	435	97	126					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1589	37	69	25	17	78	48	17	75	0	146	55	61	14	114	45	72	21	24	42	7	10	0	7	14	66	21	39	15	24	15	88	0	95	35	77	17	53	6	15	7	18					
6	Число погашенных избирательных бюллетеней	193	0	0	0	8	0	0	0	0	3	0	31	0	0	0	0	18	5	22	0	4	14	6	0	10	0	3	0	0	1	15	9	3	6	0	0	7	0	11	0	1	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1589	37	69	25	17	78	48	17	75	0	146	55	61	14	114	45	72	21	24	42	7	10	0	7	14	66	21	39	15	24	15	88	0	95	35	77	17	53	6	15	7	18					
8	Число бюллетеней в стационарных ящиках для голосования	17218	703	401	395	280	890	272	108	465	187	424	884	219	286	1136	1055	510	174	184	608	239	226	154	523	176	461	106	231	575	275	210	833	122	999	425	1023	176	467	158	435	97	126					
9	Число недействительных избирательных бюллетеней	359	6	26	8	0	5	2	0	10	5	4	42	12	11	10	50	3	4	8	3	5	3	0	20	0	10	7	0	2	0	11	3	4	41	2	23	0	10	0	4	0	5					
10	Число действительных избирательных бюллетеней	18448	734	444	412	297	963	318	125	530	182	566	897	268	289	1240	1050	579	191	200	647	241	233	154	510	190	517	120	270	588	299	214	918	118	1053	458	1077	193	510	164	446	104	139					
11	Число полученных открепительных  удостоверений	697	10	10	10	5	20	17	6	13	17	30	30	10	10	20	20	50	15	20	15	10	11	8	10	15	50	25	15	20	10	20	20	5	50	15	30	10	10	6	15	7	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	682	10	10	10	5	20	17	6	13	17	30	30	10	10	14	20	50	15	20	15	10	11	8	10	13	50	25	15	20	10	20	20	5	50	11	30	10	9	5	15	6	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	272	7	8	3	3	28	1	9	13	4	1	7	4	3	12	2	14	14	1	12	5	3	2	6	4	8	9	1	6	0	1	6	6	16	4	17	2	8	3	12	6	1					
14	Число неиспользованных открепительных удостоверений	15	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	818	16	4	1	1	4	1	0	6	0	1	147	2	0	227	200	5	0	1	1	0	1	1	2	3	2	0	1	3	2	1	3	4	157	5	4	1	6	2	2	1	0					
