Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Аскинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956					
1	"Число избирателей, включенных в списки избирателей"	16509	1165	90	941	1643	1088	203	215	254	323	139	286	165	203	593	151	183	392	380	243	258	114	447	556	336	428	575	188	467	217	271	291	186	232	60	280	254	236	73	304	174	464	264	226	337	267	347					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17000	1192	91	946	1657	1127	215	215	265	335	153	300	180	209	596	160	178	410	400	256	260	116	470	575	345	465	620	202	470	225	284	295	200	232	61	290	258	243	75	318	172	470	270	234	350	265	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	15488	1059	89	826	1543	1034	179	211	250	304	134	264	150	198	573	142	178	354	353	217	246	109	440	474	323	384	510	188	453	215	267	286	186	231	58	274	241	226	59	293	167	434	248	211	330	249	328					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	730	83	0	84	34	32	17	0	0	13	2	17	12	5	16	7	0	31	22	26	9	4	4	65	10	38	55	0	9	0	0	0	0	1	2	1	6	7	13	11	5	29	14	13	4	16	13					
6	Число погашенных избирательных бюллетеней	782	50	2	36	80	61	19	4	15	18	17	19	18	6	7	11	0	25	25	13	5	3	26	36	12	43	55	14	8	10	17	9	14	0	1	15	11	10	3	14	0	7	8	10	16	0	9					
7	Число избирательных бюллетеней в переносных ящиках для голосования	730	83	0	84	34	32	17	0	0	13	2	17	12	5	16	7	0	31	22	26	9	4	4	65	10	38	55	0	9	0	0	0	0	1	2	1	6	7	13	11	5	29	14	13	4	16	13					
8	Число бюллетеней в стационарных ящиках для голосования	15488	1059	89	826	1543	1034	179	211	250	304	134	264	150	198	573	142	178	354	353	217	246	109	440	474	323	384	510	188	453	215	267	286	186	231	58	274	241	226	59	293	167	434	248	211	330	249	328					
9	Число недействительных избирательных бюллетеней	40	0	0	3	4	4	1	0	0	1	0	4	0	0	4	0	0	0	0	0	0	3	0	2	1	1	2	0	1	0	0	4	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0					
10	Число действительных избирательных бюллетеней	16178	1142	89	907	1573	1062	195	211	250	316	136	277	162	203	585	149	178	385	375	243	255	110	444	537	332	421	563	188	461	215	267	282	185	232	60	273	247	233	72	304	172	463	262	222	334	265	341					
11	Число полученных открепительных  удостоверений	275	21	2	16	20	10	7	2	2	15	6	4	6	2	4	1	4	4	10	9	2	0	8	6	3	5	23	8	4	9	5	3	0	3	3	3	3	4	2	3	2	6	3	3	3	13	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	254	21	2	16	20	10	7	0	2	12	6	4	6	1	0	1	4	4	10	9	2	0	8	6	2	5	23	8	3	9	5	3	0	3	0	3	1	4	0	3	2	6	3	3	3	13	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	127	7	0	1	2	4	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	2	0	3	0	0	0	62	0	0	0	1	1	1	0	2	10	0	0	1	20	5					
14	Число неиспользованных открепительных удостоверений	21	0	0	0	0	0	0	2	0	3	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	25	1	0	4	3	1	0	0	0	0	0	1	0	0	0	0	1	1	2	0	1	0	1	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	36	1	0	8	3	2	0	0	1	0	0	0	1	0	1	0	1	0	1	1	2	0	0	3	0	0	1	0	3	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2					
		0.22%	0.09%	0.00%	0.88%	0.19%	0.19%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.62%	0.00%	0.17%	0.00%	0.56%	0.00%	0.27%	0.41%	0.78%	0.00%	0.00%	0.56%	0.00%	0.00%	0.18%	0.00%	0.65%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%					
19	Жириновский Владимир Вольфович	140	3	1	8	11	13	2	2	1	2	5	3	2	3	2	1	2	6	2	4	1	1	3	7	2	0	3	3	6	3	2	4	2	2	1	2	10	1	0	1	1	4	1	1	3	2	1					
		0.86%	0.26%	1.12%	0.88%	0.70%	1.22%	1.02%	0.95%	0.40%	0.63%	3.68%	1.07%	1.23%	1.48%	0.34%	0.67%	1.12%	1.56%	0.53%	1.65%	0.39%	0.88%	0.68%	1.30%	0.60%	0.00%	0.53%	1.60%	1.30%	1.40%	0.75%	1.40%	1.08%	0.86%	1.67%	0.73%	4.05%	0.43%	0.00%	0.33%	0.58%	0.86%	0.38%	0.45%	0.90%	0.75%	0.29%					
20	Зюганов Геннадий Андреевич	362	20	1	15	45	21	5	9	8	8	0	3	3	3	16	2	2	12	15	6	5	1	13	13	9	9	17	4	8	5	5	3	5	4	1	10	13	4	3	5	5	3	1	1	7	6	8					
