Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Бабушкинская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №44	УИК №45	УИК №47	УИК №48	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №58									
1	"Число избирателей, включенных в список избирателей"	10389	1881	1393	392	412	225	142	342	197	260	158	254	971	282	353	359	306	356	277	765	620	303	141									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9680	1600	1200	350	400	220	130	340	200	250	150	250	900	250	350	350	300	350	270	800	600	290	130									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5150	1044	711	195	263	127	89	114	99	116	71	160	471	140	175	177	120	188	122	306	279	104	79									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1292	96	71	45	47	20	20	41	38	30	30	35	114	31	68	65	77	34	39	129	157	80	25									
6	Число погашенных избирательных бюллетеней	3238	460	418	110	90	73	21	185	63	104	49	55	315	79	107	108	103	128	109	365	164	106	26									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1292	96	71	45	47	20	20	41	38	30	30	35	114	31	68	65	77	34	39	129	157	80	25									
8	Число бюллетеней в стационарных ящиках для голосования	5150	1044	711	195	263	127	89	114	99	116	71	160	471	140	175	177	120	188	122	306	279	104	79									
9	Число недействительных избирательных бюллетеней	48	15	7	3	3	0	1	0	2	0	0	0	4	0	1	0	0	3	0	2	5	2	0									
10	Число действительных избирательных бюллетеней	6394	1125	775	237	307	147	108	155	135	146	101	195	581	171	242	242	197	219	161	433	431	182	104									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	56	6	8	1	5	2	1	1	0	1	0	5	10	2	2	0	1	2	1	2	4	2	0									
		0.87%	0.53%	1.02%	0.42%	1.61%	1.36%	0.92%	0.65%	0.00%	0.68%	0.00%	2.56%	1.71%	1.17%	0.82%	0.00%	0.51%	0.90%	0.62%	0.46%	0.92%	1.09%	0.00%									
14	Грудинин Павел Николаевич	795	183	96	15	45	20	11	11	43	16	11	17	67	37	37	50	19	20	5	57	20	8	7									
		12.34%	16.05%	12.28%	6.25%	14.52%	13.61%	10.09%	7.10%	31.39%	10.96%	10.89%	8.72%	11.45%	21.64%	15.23%	20.66%	9.64%	9.01%	3.11%	13.10%	4.59%	4.35%	6.73%									
15	Жириновский Владимир Вольфович	706	95	77	30	41	13	13	15	20	13	8	22	65	22	14	31	24	47	20	44	73	11	8									
		10.96%	8.33%	9.85%	12.50%	13.23%	8.84%	11.93%	9.68%	14.60%	8.90%	7.92%	11.28%	11.11%	12.87%	5.76%	12.81%	12.18%	21.17%	12.42%	10.11%	16.74%	5.98%	7.69%									
16	Путин Владимир Владимирович	4704	820	579	187	208	108	81	126	69	112	79	149	416	109	187	155	147	150	132	317	330	155	88									
		73.02%	71.93%	74.04%	77.92%	67.10%	73.47%	74.31%	81.29%	50.36%	76.71%	78.22%	76.41%	71.11%	63.74%	76.95%	64.05%	74.62%	67.57%	81.99%	72.87%	75.69%	84.24%	84.62%									
17	Собчак Ксения Анатольевна	48	11	7	3	3	1	0	0	1	1	1	0	10	1	2	1	1	0	1	2	1	1	0									
		0.75%	0.96%	0.90%	1.25%	0.97%	0.68%	0.00%	0.00%	0.73%	0.68%	0.99%	0.00%	1.71%	0.58%	0.82%	0.41%	0.51%	0.00%	0.62%	0.46%	0.23%	0.54%	0.00%									
18	Сурайкин Максим Александрович	39	4	6	0	3	1	2	0	0	1	1	1	5	0	0	3	2	0	2	2	1	5	0									
		0.61%	0.35%	0.77%	0.00%	0.97%	0.68%	1.83%	0.00%	0.00%	0.68%	0.99%	0.51%	0.85%	0.00%	0.00%	1.24%	1.02%	0.00%	1.24%	0.46%	0.23%	2.72%	0.00%									
19	Титов Борис Юрьевич	29	4	2	1	0	2	0	0	2	2	1	0	3	0	0	2	1	0	0	8	1	0	0									
		0.45%	0.35%	0.26%	0.42%	0.00%	1.36%	0.00%	0.00%	1.46%	1.37%	0.99%	0.00%	0.51%	0.00%	0.00%	0.83%	0.51%	0.00%	0.00%	1.84%	0.23%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	17	2	0	0	2	0	0	2	0	0	0	1	5	0	0	0	2	0	0	1	1	0	1									
		0.26%	0.18%	0.00%	0.00%	0.65%	0.00%	0.00%	1.29%	0.00%	0.00%	0.00%	0.51%	0.85%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.23%	0.23%	0.00%	0.96%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
