Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Ирбитская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №2606	УИК №2608	УИК №2609									
1	Число избирателей, включенных в список избирателей	25170	464	523	579	280	270	657	825	195	767	409	497	1002	255	217	559	158	131	600	245	535	1210	416	844	408	147	707	215	850	972	467	773	217	446	254	394	456	328	403	940	340	320	685	164	188	121	122	528	371	105	492	1412	194	87	426									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22850	400	450	500	250	250	600	750	170	700	350	450	900	220	200	500	150	120	550	220	500	1100	350	750	370	130	650	210	750	890	450	700	200	400	230	370	400	300	350	850	300	290	650	150	180	120	110	500	350	100	450	1300	190	80	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13198	195	252	308	148	134	337	401	83	414	261	260	502	145	102	286	79	67	323	129	305	745	232	445	199	85	442	110	420	490	227	354	118	164	106	191	214	196	231	553	195	165	377	79	102	63	71	249	175	53	182	842	66	58	268									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2194	95	77	47	31	27	87	101	27	37	36	58	118	13	26	37	22	16	65	31	24	37	14	63	50	15	38	66	58	65	27	52	24	61	30	35	61	10	42	56	16	10	77	8	18	9	5	62	52	9	43	27	51	8	20									
6	Число погашенных избирательных бюллетеней	7458	110	121	145	71	89	176	248	60	249	53	132	280	62	72	177	49	37	162	60	171	318	104	242	121	30	170	34	272	335	196	294	58	175	94	144	125	94	77	241	89	115	196	63	60	48	34	189	123	38	225	431	73	14	112									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2194	95	77	47	31	27	87	101	27	37	36	58	118	13	26	37	22	16	65	31	24	37	14	63	50	15	38	66	58	65	27	52	24	61	30	35	61	10	42	56	16	10	77	8	18	9	5	62	52	9	43	27	51	8	20									
8	Число бюллетеней в стационарных ящиках для голосования	13196	195	252	308	148	134	337	401	83	414	261	260	502	145	102	286	79	67	323	129	305	745	232	445	199	85	442	110	420	490	227	354	118	164	106	191	214	196	231	553	195	165	377	79	102	63	71	247	175	53	182	842	66	58	268									
9	Число недействительных избирательных бюллетеней	137	3	1	5	0	1	2	3	3	8	5	4	1	2	1	2	0	0	1	1	2	11	3	4	1	2	1	5	9	10	2	2	1	0	0	2	1	3	3	3	1	3	1	1	1	0	0	0	2	1	6	11	0	0	2									
10	Число действительных избирательных бюллетеней	15253	287	328	350	179	160	422	499	107	443	292	314	619	156	127	321	101	83	387	159	327	771	243	504	248	98	479	171	469	545	252	404	141	225	136	224	274	203	270	606	210	172	453	86	119	72	76	309	225	61	219	858	117	66	286									
11	Число полученных открепительных  удостоверений	569	5	7	6	10	3	13	21	3	8	7	14	12	4	8	12	3	3	8	4	6	25	5	14	7	4	20	7	24	27	8	15	10	9	3	0	8	5	8	24	5	5	36	6	6	8	9	27	5	2	9	40	14	2	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	467	4	5	4	10	2	11	21	0	5	4	14	12	1	6	12	0	0	6	2	6	25	5	10	7	0	15	7	24	24	7	13	9	8	0	0	8	2	4	18	2	0	36	6	3	8	9	27	5	0	1	37	12	0	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	254	1	3	7	3	2	9	8	2	3	5	4	4	2	4	3	2	2	4	2	2	8	3	3	5	9	5	30	11	6	7	6	6	6	3	3	2	3	2	4	2	2	5	2	3	4	8	4	4	4	3	9	4	2	4									
14	Число неиспользованных открепительных удостоверений	102	1	2	2	0	1	2	0	3	3	3	0	0	3	2	0	3	3	2	2	0	0	0	4	0	4	5	0	0	3	1	2	1	1	3	0	0	3	4	6	3	5	0	0	3	0	0	0	0	2	8	3	2	2	5									
