		0.50%	0.00%	0.38%	1.78%	0.00%	0.00%	0.60%	0.19%	0.00%	0.65%	0.35%	0.28%	0.62%	0.00%	0.81%	0.52%	0.61%	1.04%	0.63%	0.31%	0.23%	0.30%	0.27%	0.43%	0.00%	0.41%	0.00%	1.21%	0.94%	0.84%	0.26%	0.78%	0.48%	0.00%	0.40%	0.39%	0.45%	0.40%	0.61%	0.49%	0.44%	0.00%	3.23%	0.80%	0.00%	0.00%	1.50%	0.00%	0.00%	1.62%	0.22%	0.00%	0.00%	0.63%	0.59%									
14	Грудинин Павел Николаевич	1534	11	20	41	12	4	45	42	4	41	32	27	41	5	2	57	14	28	6	41	104	30	100	23	9	47	9	60	44	12	33	12	11	19	10	21	23	18	103	13	11	50	6	8	6	10	53	14	7	13	128	3	1	37	13									
		9.58%	3.70%	7.52%	12.13%	7.36%	2.61%	8.96%	7.85%	3.15%	8.87%	11.31%	7.61%	6.34%	2.92%	1.61%	14.88%	8.48%	7.25%	3.80%	12.54%	12.14%	9.06%	13.64%	9.87%	10.84%	9.75%	6.12%	12.07%	10.38%	5.06%	8.46%	9.38%	5.29%	13.48%	3.95%	8.17%	10.45%	7.23%	15.61%	6.37%	4.85%	10.78%	6.45%	6.40%	6.59%	11.90%	15.92%	6.76%	9.86%	7.03%	14.40%	2.54%	1.72%	11.75%	7.69%									
15	Жириновский Владимир Вольфович	1386	19	23	17	14	4	34	37	7	33	22	49	33	8	6	37	41	50	20	28	74	29	71	8	8	44	18	42	36	20	36	14	18	16	16	20	24	22	49	16	18	70	4	8	8	7	33	22	7	19	75	8	3	23	18									
		8.66%	6.40%	8.65%	5.03%	8.59%	2.61%	6.77%	6.92%	5.51%	7.14%	7.77%	13.80%	5.10%	4.68%	4.84%	9.66%	24.85%	12.95%	12.66%	8.56%	8.63%	8.76%	9.69%	3.43%	9.64%	9.13%	12.24%	8.45%	8.49%	8.44%	9.23%	10.94%	8.65%	11.35%	6.32%	7.78%	10.91%	8.84%	7.42%	7.84%	7.93%	15.09%	4.30%	6.40%	8.79%	8.33%	9.91%	10.63%	9.86%	10.27%	8.44%	6.78%	5.17%	7.30%	10.65%									
16	Путин Владимир Владимирович	12586	262	218	261	131	144	411	444	112	366	222	274	552	158	113	270	108	294	129	251	651	266	537	196	63	363	116	370	324	200	309	98	173	101	225	211	164	199	491	173	192	333	79	104	75	65	237	160	56	148	652	107	53	243	132									
		78.64%	88.22%	81.95%	77.22%	80.37%	94.12%	81.87%	82.99%	88.19%	79.22%	78.45%	77.18%	85.32%	92.40%	91.13%	70.50%	65.45%	76.17%	81.65%	76.76%	75.96%	80.36%	73.26%	84.12%	75.90%	75.31%	78.91%	74.45%	76.42%	84.39%	79.23%	76.56%	83.17%	71.63%	88.93%	82.10%	74.55%	79.92%	74.39%	84.80%	84.58%	71.77%	84.95%	83.20%	82.42%	77.38%	71.17%	77.29%	78.87%	80.00%	73.34%	90.68%	91.38%	77.14%	78.11%									
17	Собчак Ксения Анатольевна	94	2	0	1	0	0	0	0	0	5	2	2	5	0	2	4	1	4	2	0	9	1	4	3	1	6	0	3	3	1	2	0	1	2	0	1	2	3	4	0	0	2	0	1	1	2	1	0	0	0	9	0	0	1	1									
		0.59%	0.67%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.71%	0.56%	0.77%	0.00%	1.61%	1.04%	0.61%	1.04%	1.27%	0.00%	1.05%	0.30%	0.55%	1.29%	1.20%	1.24%	0.00%	0.60%	0.71%	0.42%	0.51%	0.00%	0.48%	1.42%	0.00%	0.39%	0.91%	1.20%	0.61%	0.00%	0.00%	0.43%	0.00%	0.80%	1.10%	2.38%	0.30%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.32%	0.59%									
18	Сурайкин Максим Александрович	71	0	0	3	0	0	1	2	3	2	0	0	2	0	0	1	0	2	0	1	4	1	5	0	0	4	1	5	5	2	2	0	2	0	1	1	0	2	2	0	0	3	1	3	0	0	1	5	0	0	3	0	0	1	0									
		0.44%	0.00%	0.00%	0.89%	0.00%	0.00%	0.20%	0.37%	2.36%	0.43%	0.00%	0.00%	0.31%	0.00%	0.00%	0.26%	0.00%	0.52%	0.00%	0.31%	0.47%	0.30%	0.68%	0.00%	0.00%	0.83%	0.68%	1.01%	1.18%	0.84%	0.51%	0.00%	0.96%	0.00%	0.40%	0.39%	0.00%	0.80%	0.30%	0.00%	0.00%	0.65%	1.08%	2.40%	0.00%	0.00%	0.30%	2.42%	0.00%	0.00%	0.34%	0.00%	0.00%	0.32%	0.00%									
19	Титов Борис Юрьевич	75	2	1	1	1	1	4	3	1	1	0	0	0	0	0	3	0	1	0	3	6	2	2	1	2	5	0	4	2	0	2	1	0	1	0	0	1	2	1	1	0	2	0	0	0	0	1	3	0	1	11	0	0	0	2									
		0.47%	0.67%	0.38%	0.30%	0.61%	0.65%	0.80%	0.56%	0.79%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.26%	0.00%	0.92%	0.70%	0.60%	0.27%	0.43%	2.41%	1.04%	0.00%	0.80%	0.47%	0.00%	0.51%	0.78%	0.00%	0.71%	0.00%	0.00%	0.45%	0.80%	0.15%	0.49%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.30%	1.45%	0.00%	0.54%	1.24%	0.00%	0.00%	0.00%	1.18%									
20	Явлинский Григорий Алексеевич	38	0	0	0	3	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0	2	1	3	0	0	1	1	2	0	0	2	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	3	0	1	3	0									
		0.24%	0.00%	0.00%	0.00%	1.84%	0.00%	0.00%	0.56%	0.00%	1.08%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.30%	0.41%	0.00%	0.00%	0.21%	0.68%	0.40%	0.00%	0.00%	0.51%	1.56%	0.00%	0.71%	0.00%	0.00%	0.45%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.48%	0.00%	0.00%	0.34%	0.00%	1.72%	0.95%	0.00%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
