Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Кимрская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
1	"Число избирателей, внесенных в списки"	47163	2100	2084	2061	1986	1956	2121	2243	2424	2372	2278	2462	2096	2294	2146	2156	2454	2318	2328	2422	2387	2458	17					
2	"Число бюллетеней, полученных участковыми комиссиями"	46670	2070	2070	2030	1950	1930	2080	2200	2370	2330	2280	2420	2110	2270	2140	2140	2440	2320	2360	2400	2340	2400	20					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	22390	1019	1055	951	782	827	865	853	1001	1082	988	1112	924	1168	932	1144	1309	1326	1326	1179	1254	1276	17					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	482	30	19	22	29	30	23	18	20	8	42	27	14	26	28	20	23	24	36	10	18	15	0					
6	Число погашенных бюллетеней	23798	1021	996	1057	1139	1073	1192	1329	1349	1240	1250	1281	1172	1076	1180	976	1108	970	998	1211	1068	1109	3					
7	Число бюллетеней в переносных ящиках для голосования	482	30	19	22	29	30	23	18	20	8	42	27	14	26	28	20	23	24	36	10	18	15	0					
8	Число бюллетеней в стационарных ящиках для голосования	22361	1019	1053	951	782	827	865	844	993	1080	987	1107	924	1168	932	1144	1307	1326	1326	1179	1254	1276	17					
9	Число недействительных бюллетеней	381	9	16	16	12	21	13	23	21	22	10	18	20	13	5	52	10	11	32	23	17	17	0					
10	Число действительных бюллетеней	22462	1040	1056	957	799	836	875	839	992	1066	1019	1116	918	1181	955	1112	1320	1339	1330	1166	1255	1274	17					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	525	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	217	6	9	6	8	7	22	6	7	9	4	17	6	4	14	7	8	15	10	19	12	21	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	106	5	1	1	5	6	6	10	4	7	9	5	4	3	1	5	4	4	3	6	5	6	6					
14	Число погашенных открепительных удостоверений	308	19	16	19	17	18	3	19	18	16	21	8	19	21	11	18	17	10	15	6	13	4	0					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	242	16	18	5	9	6	11	15	17	12	15	8	12	12	11	12	7	18	12	2	9	15	0					
		1.05%	1.52%	1.67%	0.51%	1.10%	0.70%	1.23%	1.74%	1.67%	1.10%	1.45%	0.70%	1.27%	1.00%	1.14%	1.03%	0.52%	1.33%	0.88%	0.16%	0.70%	1.16%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	644	32	28	15	20	6	24	22	18	28	14	47	23	41	37	52	49	42	42	40	25	38	1					
		2.81%	3.05%	2.61%	1.54%	2.46%	0.70%	2.70%	2.55%	1.77%	2.57%	1.36%	4.14%	2.45%	3.43%	3.85%	4.46%	3.68%	3.11%	3.08%	3.36%	1.96%	2.94%	5.88%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	708	41	29	35	31	28	21	24	43	24	24	27	27	30	48	40	39	48	39	34	31	45	0					
		3.09%	3.90%	2.70%	3.59%	3.82%	3.26%	2.36%	2.78%	4.24%	2.20%	2.33%	2.38%	2.87%	2.51%	5.0%	3.43%	2.93%	3.55%	2.86%	2.85%	2.43%	3.48%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1407	40	53	35	46	55	69	43	52	69	47	89	72	93	67	43	103	95	88	82	90	75	1					
