Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Черемисиновская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172					
1	"Число избирателей, внесенных в списки"	9567	1618	1785	479	293	273	271	402	381	303	201	316	328	190	238	373	140	439	217	389	148	226	168	183	206					
2	"Число бюллетеней, полученных участковыми комиссиями"	9385	1580	1750	470	290	270	260	400	370	290	200	310	320	192	240	370	142	420	200	390	149	220	168	184	200					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	4795	914	966	138	123	156	165	179	175	94	131	207	189	116	78	186	86	190	108	160	43	116	87	107	81					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1277	39	45	58	59	33	49	68	59	96	31	53	53	49	74	54	31	67	51	94	38	44	39	42	51					
6	Число погашенных бюллетеней	3313	627	739	274	108	81	46	153	136	100	38	50	78	27	88	130	25	163	41	136	68	60	42	35	68					
7	Число бюллетеней в переносных ящиках для голосования	1277	39	45	58	59	33	49	68	59	96	31	53	53	49	74	54	31	67	51	94	38	44	39	42	51					
8	Число бюллетеней в стационарных ящиках для голосования	4795	914	966	138	123	156	165	179	175	94	131	207	189	116	78	186	86	190	108	160	43	116	87	107	81					
9	Число недействительных бюллетеней	112	8	15	5	0	4	10	8	4	0	0	0	9	0	5	5	4	11	5	0	0	6	3	6	4					
10	Число действительных бюллетеней	5960	945	996	191	182	185	204	239	230	190	162	260	233	165	147	235	113	246	154	254	81	154	123	143	128					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	120	20	23	6	4	3	3	5	5	4	2	4	4	2	3	5	2	6	2	5	2	3	2	2	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	8	2	1	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	117	18	22	6	4	3	3	5	5	4	2	4	4	2	3	5	2	6	2	5	2	3	2	2	3					
15	Число открепительных удостоверений выданных ТИК	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	123	16	15	3	2	4	5	0	0	3	0	11	15	5	0	3	1	3	7	2	1	11	7	3	6					
		2.02%	1.67%	1.48%	1.53%	1.09%	2.11%	2.33%	0.0%	0.0%	1.57%	0.0%	4.23%	6.19%	3.03%	0.0%	1.25%	0.85%	1.16%	4.40%	0.78%	1.23%	6.87%	5.55%	2.01%	4.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	56	14	13	1	0	2	0	2	2	0	0	2	4	1	3	0	0	5	0	2	0	2	0	1	2					
		0.92%	1.46%	1.28%	0.51%	0.0%	1.05%	0.0%	0.80%	0.85%	0.0%	0.0%	0.76%	1.65%	0.60%	1.97%	0.0%	0.0%	1.94%	0.0%	0.78%	0.0%	1.25%	0.0%	0.67%	1.51%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	124	14	17	5	6	1	5	5	6	2	1	5	3	8	4	4	3	11	2	5	12	3	1	0	1					
		2.04%	1.46%	1.68%	2.55%	3.29%	0.52%	2.33%	2.02%	2.56%	1.05%	0.61%	1.92%	1.23%	4.84%	2.63%	1.66%	2.56%	4.28%	1.25%	1.96%	14.81%	1.87%	0.79%	0.0%	0.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	54	9	15	2	0	0	0	0	2	1	1	2	1	5	1	2	1	7	0	1	0	0	0	1	3					
		0.88%	0.94%	1.48%	1.02%	0.0%	0.0%	0.0%	0.0%	0.85%	0.52%	0.61%	0.76%	0.41%	3.03%	0.65%	0.83%	0.85%	2.72%	0.0%	0.39%	0.0%	0.0%	0.0%	0.67%	2.27%					
22	"5. ""За Русь Святую"""	56	9	5	3	4	1	1	0	5	0	3	4	5	3	0	1	1	3	1	3	1	0	2	0	1					
		0.92%	0.94%	0.49%	1.53%	2.19%	0.52%	0.46%	0.0%	2.13%	0.0%	1.85%	1.53%	2.06%	1.81%	0.0%	0.41%	0.85%	1.16%	0.62%	1.18%	1.23%	0.0%	1.58%	0.0%	0.75%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	1	3	0	4	0	2	0	0	1	0	1	1	0	0	3	0	1	2	0	0	1	1	0	0					
