Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Касторенская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504									
1	Число избирателей, включенных в список избирателей	16515	948	1735	942	686	1181	994	1456	552	226	265	147	110	337	254	220	426	545	244	158	339	382	472	365	325	338	162	431	225	726	183	237	175	203	526									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	15420	850	1600	870	620	1060	920	1320	530	220	260	140	110	340	250	220	400	520	230	150	350	370	460	330	300	330	150	400	200	680	180	220	170	190	480									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	8538	560	976	499	272	635	459	783	309	114	103	69	65	222	148	119	334	208	122	64	152	138	207	192	136	246	122	214	130	327	101	111	77	92	232									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1981	72	79	70	101	94	70	68	56	23	75	26	7	74	31	35	48	111	58	19	74	76	73	61	84	27	20	54	31	124	28	38	36	47	91									
6	Число погашенных избирательных бюллетеней	4901	218	545	301	247	331	391	469	165	83	82	45	38	44	71	66	18	201	50	67	124	156	180	77	80	57	8	132	39	229	51	71	57	51	157									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1981	72	79	70	101	94	70	68	56	23	75	26	7	74	31	35	48	111	58	19	74	76	73	61	84	27	20	54	31	124	28	38	36	47	91									
8	Число бюллетеней в стационарных ящиках для голосования	8536	560	974	499	272	635	459	783	309	114	103	69	65	222	148	119	334	208	122	64	152	138	207	192	136	246	122	214	130	327	101	111	77	92	232									
9	Число недействительных избирательных бюллетеней	118	4	11	5	1	8	13	9	3	1	1	0	3	3	1	2	6	5	0	0	3	2	4	6	2	3	1	4	3	6	3	3	0	1	1									
