Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Касторенская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508									
1	"Число избирателей, включенных в список избирателей"	14892	922	1606	860	629	1061	938	1318	512	197	241	137	105	324	249	209	395	488	210	120	324	340	436	290	274	314	154	361	217	568	158	179	153	164	439									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12222	735	1356	712	512	892	762	1071	418	163	190	108	83	264	204	182	322	400	175	100	260	277	362	230	225	250	122	292	175	490	140	140	122	133	355									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7409	472	837	421	179	483	456	726	320	93	99	77	59	179	133	118	234	242	112	60	148	102	163	178	142	217	96	197	89	315	92	87	69	52	162									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1872	72	83	80	122	108	74	89	55	19	49	14	13	78	45	29	44	77	50	7	67	90	78	25	52	26	23	51	53	92	34	22	29	38	84									
6	Число погашенных избирательных бюллетеней	2941	191	436	211	211	301	232	256	43	51	42	17	11	7	26	35	44	81	13	33	45	85	121	27	31	7	3	44	33	83	14	31	24	43	109									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1872	72	83	80	122	108	74	89	55	19	49	14	13	78	45	29	44	77	50	7	67	90	78	25	52	26	23	51	53	92	34	22	29	38	84									
8	Число бюллетеней в стационарных ящиках для голосования	7409	472	837	421	179	483	456	726	320	93	99	77	59	179	133	118	234	242	112	60	148	102	163	178	142	217	96	197	89	315	92	87	69	52	162									
9	Число недействительных избирательных бюллетеней	73	8	10	2	0	3	4	14	2	2	0	0	0	2	1	3	2	5	2	0	0	0	2	0	0	0	1	3	0	1	0	2	0	1	3									
