Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Погарская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763									
1	Число избирателей, включенных в список избирателей	24628	1714	1578	1973	645	934	379	752	713	226	88	669	435	144	169	269	152	121	548	538	336	681	347	257	256	605	433	484	282	82	167	453	284	107	378	194	543	475	326	122	269	435	224	150	314	542	136	731	563	228	328	473	528	437	302	109									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	25585	1766	1595	1959	628	960	382	752	748	251	104	685	442	140	200	260	150	120	584	566	355	711	370	272	275	620	462	496	290	85	176	468	291	115	402	213	572	496	350	134	286	454	246	161	342	584	148	782	592	234	340	488	559	480	324	120									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14834	1036	928	1168	453	597	236	442	450	133	54	407	322	87	132	127	53	61	333	417	193	379	210	145	167	310	192	241	161	49	94	269	199	68	232	123	397	316	222	84	190	247	141	84	205	267	48	502	338	140	179	254	299	248	166	39									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3767	57	64	191	30	32	10	48	81	73	29	52	53	23	37	58	49	31	122	106	81	188	90	96	49	114	101	176	67	24	51	153	63	37	70	53	81	101	59	21	40	63	41	23	54	107	33	51	88	30	82	71	94	52	67	50									
6	Число погашенных избирательных бюллетеней	6984	673	603	600	145	331	136	262	217	45	21	226	67	30	31	75	48	28	129	43	81	144	70	31	59	196	169	79	62	12	31	46	29	10	100	37	94	79	69	29	56	144	64	54	83	210	67	229	166	64	79	163	166	180	91	31									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3767	57	64	191	30	32	10	48	81	73	29	52	53	23	37	58	49	31	122	106	81	188	90	96	49	114	101	176	67	24	51	153	63	37	70	53	81	101	59	21	40	63	41	23	54	107	33	51	88	30	82	71	94	52	67	50									
8	Число бюллетеней в стационарных ящиках для голосования	14829	1031	928	1168	453	597	236	442	450	133	54	407	322	87	132	127	53	61	333	417	193	379	210	145	167	310	192	241	161	49	94	269	199	68	232	123	397	316	222	84	190	247	141	84	205	267	48	502	338	140	179	254	299	248	166	39									
9	Число недействительных избирательных бюллетеней	173	18	15	20	11	5	3	8	6	1	2	4	3	1	1	3	0	0	1	4	3	7	0	0	2	2	2	0	2	0	3	0	2	1	1	0	3	1	3	0	0	1	0	0	0	2	0	7	5	1	3	5	3	5	2	1									
10	Число действительных избирательных бюллетеней	18423	1070	977	1339	472	624	243	482	525	205	81	455	372	109	168	182	102	92	454	519	271	560	300	241	214	422	291	417	226	73	142	422	260	104	301	176	475	416	278	105	230	309	182	107	259	372	81	546	421	169	258	320	390	295	231	88									
11	Число полученных открепительных  удостоверений	690	27	16	27	9	9	11	5	29	15	10	21	13	10	5	5	5	5	27	15	15	16	10	10	11	10	16	5	5	5	5	10	10	5	17	8	13	13	12	6	10	13	15	5	12	29	5	17	10	5	13	15	25	26	16	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	690	27	16	27	9	9	11	5	29	15	10	21	13	10	5	5	5	5	27	15	15	16	10	10	11	10	16	5	5	5	5	10	10	5	17	8	13	13	12	6	10	13	15	5	12	29	5	17	10	5	13	15	25	26	16	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	359	16	19	20	52	14	12	8	4	2	0	16	83	8	5	4	1	1	5	5	2	3	0	0	2	3	2	2	3	3	1	2	2	2	0	1	6	2	1	1	0	5	0	2	0	2	5	5	5	4	4	5	5	1	3	0									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	190	26	11	19	7	23	4	2	4	2	0	6	1	1	1	0	1	0	6	1	1	3	0	0	0	4	2	1	0	0	0	0	0	1	1	3	6	7	2	0	2	2	2	0	4	2	0	21	1	0	0	0	2	4	3	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	1202	95	79	75	38	52	19	34	41	20	3	29	17	7	4	7	5	3	19	30	25	52	23	7	20	25	23	16	13	2	3	14	11	2	12	2	25	14	17	12	19	7	3	4	28	24	9	45	30	20	17	25	23	31	19	3									
		6.46%	8.73%	7.96%	5.52%	7.87%	8.27%	7.72%	6.94%	7.72%	9.71%	3.61%	6.32%	4.53%	6.36%	2.37%	3.78%	4.90%	3.26%	4.18%	5.74%	9.12%	9.17%	7.67%	2.90%	9.26%	5.90%	7.85%	3.84%	5.70%	2.74%	2.07%	3.32%	4.20%	1.90%	3.97%	1.14%	5.23%	3.36%	6.05%	11.43%	8.26%	2.26%	1.65%	3.74%	10.81%	6.42%	11.11%	8.14%	7.04%	11.76%	6.51%	7.69%	5.85%	10.33%	8.15%	3.37%									
